地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,常用労働者／総数（人）,常用労働者／うち男（人）,個人業主及び無給家族従業者（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
2,13218,福生市,1,10,飲料・たばこ・飼料製造業,2,47,30,46,29,1,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,11,繊維工業,1,9,6,9,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,15,印刷・同関連業,3,29,17,29,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,18,プラスチック製品製造業（別掲を除く）,1,8,2,8,2,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,21,窯業・土石製品製造業,1,27,21,27,21,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13218,福生市,1,23,非鉄金属製造業,1,9,2,9,2,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,24,金属製品製造業,3,24,16,24,16,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,25,はん用機械器具製造業,1,8,7,8,7,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,26,生産用機械器具製造業,3,53,31,53,31,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13218,福生市,1,27,業務用機械器具製造業,3,32,23,32,23,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13218,福生市,1,29,電気機械器具製造業,4,23,14,23,14,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13218,福生市,1,30,情報通信機械器具製造業,1,7,4,7,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,31,輸送用機械器具製造業,3,22,17,22,17,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,32,その他の製造業,2,15,6,15,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13219,狛江市,0,00,総数,18,195,129,194,128,1,74595,347246,503734,338859,140640,556,-,23679,146304,146304,…,…,…,…
2,13219,狛江市,1,09,食料品製造業,2,29,11,29,11,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13219,狛江市,1,10,飲料・たばこ・飼料製造業,1,4,2,4,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,11,繊維工業,1,5,2,5,2,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13219,狛江市,1,15,印刷・同関連業,1,6,4,6,4,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,16,化学工業,1,25,21,25,21,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,24,金属製品製造業,3,39,30,39,30,-,24249,8978,58691,-,58691,-,-,-,46031,46031,…,…,…,…
2,13219,狛江市,1,25,はん用機械器具製造業,2,26,22,25,21,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,26,生産用機械器具製造業,1,15,2,15,2,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,29,電気機械器具製造業,2,11,8,11,8,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13219,狛江市,1,30,情報通信機械器具製造業,3,27,20,27,20,-,10196,37775,59516,9143,50373,-,-,-,21538,21538,…,…,…,…
2,13219,狛江市,1,32,その他の製造業,1,8,7,8,7,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13220,東大和市,0,00,総数,31,311,184,311,184,-,90387,211531,395061,342431,48848,-,-,3782,169959,169959,…,…,…,…
2,13220,東大和市,1,09,食料品製造業,2,17,9,17,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,10,飲料・たばこ・飼料製造業,1,8,4,8,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,13,家具・装備品製造業,2,25,18,25,18,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,14,パルプ・紙・紙加工品製造業,1,10,7,10,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,15,印刷・同関連業,3,36,24,36,24,-,11739,6573,25053,25033,-,-,-,20,17111,17111,…,…,…,…
2,13220,東大和市,1,18,プラスチック製品製造業（別掲を除く）,2,13,5,13,5,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,23,非鉄金属製造業,1,4,3,4,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,24,金属製品製造業,3,55,38,55,38,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,26,生産用機械器具製造業,3,21,18,21,18,-,8586,120315,136466,130673,5793,-,-,-,14955,14955,…,…,…,…
2,13220,東大和市,1,27,業務用機械器具製造業,4,19,11,19,11,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,28,電子部品・デバイス・電子回路製造業,3,27,10,27,10,-,4372,12955,19337,13265,6072,-,-,-,5910,5910,…,…,…,…
2,13220,東大和市,1,29,電気機械器具製造業,5,56,34,56,34,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,30,情報通信機械器具製造業,1,20,3,20,3,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,0,00,総数,13,128,58,125,56,3,32791,74677,141337,99621,41560,132,-,24,61750,61750,…,…,…,…
2,13221,清瀬市,1,09,食料品製造業,1,20,1,20,1,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,10,飲料・たばこ・飼料製造業,1,10,7,10,7,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13221,清瀬市,1,13,家具・装備品製造業,1,5,4,5,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,15,印刷・同関連業,2,11,4,9,3,2,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,16,化学工業,2,32,17,32,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,18,プラスチック製品製造業（別掲を除く）,2,16,5,15,4,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,24,金属製品製造業,1,7,6,7,6,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,25,はん用機械器具製造業,1,9,5,9,5,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,26,生産用機械器具製造業,1,6,4,6,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,27,業務用機械器具製造業,1,12,5,12,5,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,0,00,総数,40,458,275,458,275,-,154084,329069,634086,539348,87783,958,132,5865,282696,282696,…,…,…,…
2,13222,東久留米市,1,09,食料品製造業,6,106,55,106,55,-,19523,35873,77204,71204,6000,-,-,-,38270,38270,…,…,…,…
2,13222,東久留米市,1,13,家具・装備品製造業,3,19,12,19,12,-,5564,14119,26042,26042,-,-,-,-,11040,11040,…,…,…,…
2,13222,東久留米市,1,15,印刷・同関連業,3,50,33,50,33,-,18583,74233,104431,97981,4860,-,132,1458,27961,27961,…,…,…,…
2,13222,東久留米市,1,18,プラスチック製品製造業（別掲を除く）,1,6,2,6,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,21,窯業・土石製品製造業,2,17,15,17,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,24,金属製品製造業,6,75,63,75,63,-,30263,34126,93874,71257,22411,-,-,206,55323,55323,…,…,…,…
2,13222,東久留米市,1,25,はん用機械器具製造業,2,22,16,22,16,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,26,生産用機械器具製造業,2,18,9,18,9,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,27,業務用機械器具製造業,4,40,23,40,23,-,18687,14089,41525,21231,19680,79,-,535,25443,25443,…,…,…,…
2,13222,東久留米市,1,28,電子部品・デバイス・電子回路製造業,3,31,9,31,9,-,12187,9669,26131,17231,8090,810,-,-,15269,15269,…,…,…,…
2,13222,東久留米市,1,29,電気機械器具製造業,3,23,12,23,12,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,30,情報通信機械器具製造業,1,6,5,6,5,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,31,輸送用機械器具製造業,1,7,3,7,3,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,32,その他の製造業,3,38,18,38,18,-,x,x,x,-,x,x,-,x,x,x,…,…,…,…
2,13223,武蔵村山市,0,00,総数,90,1010,693,1011,694,1,382846,708644,1567580,1251230,301129,9725,26,5470,795341,795341,…,…,…,…
2,13223,武蔵村山市,1,09,食料品製造業,5,63,36,63,36,-,11367,34975,74959,73220,-,-,-,1739,37022,37022,…,…,…,…
2,13223,武蔵村山市,1,13,家具・装備品製造業,4,40,34,40,34,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,14,パルプ・紙・紙加工品製造業,2,22,17,22,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,15,印刷・同関連業,7,97,62,97,62,-,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13223,武蔵村山市,1,18,プラスチック製品製造業（別掲を除く）,5,42,19,42,19,-,12773,6413,35428,28090,6805,-,-,533,26865,26865,…,…,…,…
2,13223,武蔵村山市,1,21,窯業・土石製品製造業,2,29,22,29,22,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13223,武蔵村山市,1,24,金属製品製造業,17,146,108,146,108,-,55942,68775,179576,121896,57270,-,-,410,102601,102601,…,…,…,…
2,13223,武蔵村山市,1,25,はん用機械器具製造業,2,38,23,38,23,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,26,生産用機械器具製造業,20,247,196,247,196,-,105888,255919,518706,469685,49021,-,-,-,243323,243323,…,…,…,…
2,13223,武蔵村山市,1,27,業務用機械器具製造業,6,62,44,62,44,-,24433,24147,69129,57405,1999,9725,-,-,41650,41650,…,…,…,…
2,13223,武蔵村山市,1,28,電子部品・デバイス・電子回路製造業,4,29,12,28,11,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,29,電気機械器具製造業,9,116,58,116,58,-,54621,69138,164021,109362,52148,-,-,2511,87876,87876,…,…,…,…
2,13223,武蔵村山市,1,31,輸送用機械器具製造業,4,61,53,63,55,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,32,その他の製造業,3,18,9,18,9,-,5640,2774,9359,7502,1857,-,-,-,6097,6097,…,…,…,…
2,13224,多摩市,0,00,総数,13,197,94,197,94,-,74374,122290,307532,285032,22097,403,-,-,176102,176102,…,…,…,…
2,13224,多摩市,1,09,食料品製造業,2,26,9,26,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,15,印刷・同関連業,1,26,11,26,11,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,18,プラスチック製品製造業（別掲を除く）,1,26,15,26,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,24,金属製品製造業,1,5,3,5,3,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,26,生産用機械器具製造業,2,22,17,22,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,27,業務用機械器具製造業,1,18,6,18,6,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13224,多摩市,1,29,電気機械器具製造業,2,32,20,32,20,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,30,情報通信機械器具製造業,1,17,3,17,3,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,32,その他の製造業,2,25,10,25,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13225,稲城市,0,00,総数,54,659,422,657,421,4,238071,465149,926719,758677,78565,14259,-,75218,428384,428384,…,…,…,…
2,13225,稲城市,1,09,食料品製造業,2,46,12,46,12,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,13,家具・装備品製造業,1,10,10,10,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,16,化学工業,1,9,8,9,8,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,18,プラスチック製品製造業（別掲を除く）,1,6,3,6,3,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,21,窯業・土石製品製造業,3,72,62,72,62,-,34692,105493,191439,168837,-,-,-,22602,79579,79579,…,…,…,…
2,13225,稲城市,1,24,金属製品製造業,6,63,36,61,35,2,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,25,はん用機械器具製造業,1,5,3,5,3,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,26,生産用機械器具製造業,8,92,71,91,70,1,36072,56404,103070,96790,5450,320,-,510,43257,43257,…,…,…,…
2,13225,稲城市,1,27,業務用機械器具製造業,9,115,77,117,79,-,47831,67356,182467,161707,10251,9222,-,1287,107542,107542,…,…,…,…
2,13225,稲城市,1,28,電子部品・デバイス・電子回路製造業,11,132,60,131,59,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,29,電気機械器具製造業,6,55,39,55,39,-,20964,29093,80528,53791,-,3506,-,23231,47625,47625,…,…,…,…
2,13225,稲城市,1,30,情報通信機械器具製造業,4,41,31,41,31,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13225,稲城市,1,32,その他の製造業,1,13,10,13,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,0,00,総数,41,489,354,487,352,2,206391,722662,1171020,852040,263145,67,23,55745,419165,419165,…,…,…,…
2,13227,羽村市,1,13,家具・装備品製造業,1,7,5,7,5,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,15,印刷・同関連業,4,26,16,26,16,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,16,化学工業,1,20,15,20,15,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,18,プラスチック製品製造業（別掲を除く）,1,10,4,10,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,21,窯業・土石製品製造業,1,15,14,15,14,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,22,鉄鋼業,1,13,12,13,12,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,23,非鉄金属製造業,1,7,4,7,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,24,金属製品製造業,12,131,94,130,93,1,53137,240162,367032,302511,64054,67,-,400,117472,117472,…,…,…,…
2,13227,羽村市,1,25,はん用機械器具製造業,2,45,38,45,38,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,26,生産用機械器具製造業,6,36,19,36,19,-,9513,14133,31869,23914,5735,-,19,2201,16423,16423,…,…,…,…
2,13227,羽村市,1,27,業務用機械器具製造業,3,61,39,60,38,1,25997,22932,54336,43456,10795,-,-,85,30475,30475,…,…,…,…
2,13227,羽村市,1,28,電子部品・デバイス・電子回路製造業,3,68,48,68,48,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,29,電気機械器具製造業,1,16,15,16,15,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,30,情報通信機械器具製造業,1,10,10,10,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,31,輸送用機械器具製造業,3,24,21,24,21,-,9715,16669,26769,12538,14227,-,4,-,9351,9351,…,…,…,…
2,13228,あきる野市,0,00,総数,66,890,629,888,627,2,341953,614922,1302538,955677,295739,-,395,50727,644181,644181,…,…,…,…
2,13228,あきる野市,1,09,食料品製造業,4,70,34,70,34,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13228,あきる野市,1,10,飲料・たばこ・飼料製造業,1,18,13,18,13,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,12,木材・木製品製造業（家具を除く）,3,35,30,35,30,-,13639,15366,38132,38129,3,-,-,-,21080,21080,…,…,…,…
2,13228,あきる野市,1,13,家具・装備品製造業,2,10,8,10,8,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,14,パルプ・紙・紙加工品製造業,1,26,7,26,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,15,印刷・同関連業,1,4,3,4,3,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,18,プラスチック製品製造業（別掲を除く）,7,103,60,102,59,1,39299,87097,156202,134082,16079,-,-,6041,63986,63986,…,…,…,…
2,13228,あきる野市,1,21,窯業・土石製品製造業,5,48,41,48,41,-,21847,54083,106603,106603,-,-,-,-,48630,48630,…,…,…,…
2,13228,あきる野市,1,24,金属製品製造業,7,113,86,113,86,-,43128,75171,136928,96613,36693,-,-,3622,57229,57229,…,…,…,…
2,13228,あきる野市,1,26,生産用機械器具製造業,12,161,125,161,125,-,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13228,あきる野市,1,27,業務用機械器具製造業,3,33,26,33,26,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,28,電子部品・デバイス・電子回路製造業,5,49,27,48,26,1,12598,14824,43588,25406,4739,-,-,13443,26634,26634,…,…,…,…
2,13228,あきる野市,1,29,電気機械器具製造業,4,92,71,92,71,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,30,情報通信機械器具製造業,2,19,9,19,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,31,輸送用機械器具製造業,5,57,50,57,50,-,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13228,あきる野市,1,32,その他の製造業,4,52,39,52,39,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13229,西東京市,0,00,総数,24,277,166,277,166,-,93067,181814,476492,427591,44655,-,-,4246,272858,272858,…,…,…,…
2,13229,西東京市,1,09,食料品製造業,6,87,32,87,32,-,20505,22524,58661,38823,19838,-,-,-,33459,33459,…,…,…,…
2,13229,西東京市,1,14,パルプ・紙・紙加工品製造業,1,7,6,7,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,15,印刷・同関連業,3,30,24,30,24,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13229,西東京市,1,16,化学工業,1,9,6,9,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,18,プラスチック製品製造業（別掲を除く）,1,7,6,7,6,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,24,金属製品製造業,2,32,21,32,21,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,25,はん用機械器具製造業,1,4,3,4,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,26,生産用機械器具製造業,3,23,19,23,19,-,7527,12514,34126,32601,1505,-,-,20,20019,20019,…,…,…,…
2,13229,西東京市,1,27,業務用機械器具製造業,1,5,2,5,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,28,電子部品・デバイス・電子回路製造業,2,19,14,19,14,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,29,電気機械器具製造業,1,14,3,14,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,30,情報通信機械器具製造業,2,40,30,40,30,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
1,13300,郡部,0,00,総数,214,2455,1801,2446,1793,17,944999,2169316,4601859,3422559,894005,50231,802,234262,2256481,2256481,…,…,…,…
1,13300,郡部,1,09,食料品製造業,10,137,73,136,72,1,30396,221558,326727,164083,162524,-,-,120,97387,97387,…,…,…,…
1,13300,郡部,1,10,飲料・たばこ・飼料製造業,1,9,5,9,5,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,11,繊維工業,3,32,18,32,18,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
1,13300,郡部,1,12,木材・木製品製造業（家具を除く）,6,44,33,43,32,1,11397,19552,39086,35427,722,-,-,2937,18088,18088,…,…,…,…
1,13300,郡部,1,13,家具・装備品製造業,4,65,48,65,48,-,40660,83802,228846,145271,33041,-,-,50534,134300,134300,…,…,…,…
1,13300,郡部,1,14,パルプ・紙・紙加工品製造業,4,40,35,40,35,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,15,印刷・同関連業,4,35,28,38,31,-,12996,45769,89103,64266,24489,-,348,-,40124,40124,…,…,…,…
1,13300,郡部,1,16,化学工業,1,20,13,20,13,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,17,石油製品・石炭製品製造業,3,35,28,35,28,-,23987,310976,454040,298605,-,-,-,155435,132696,132696,…,…,…,…
1,13300,郡部,1,18,プラスチック製品製造業（別掲を除く）,16,182,123,182,123,-,65358,87698,227573,188106,37059,-,-,2408,129514,129514,…,…,…,…
1,13300,郡部,1,21,窯業・土石製品製造業,9,149,129,149,129,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,22,鉄鋼業,6,58,43,58,43,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
1,13300,郡部,1,23,非鉄金属製造業,2,23,18,23,18,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,24,金属製品製造業,39,356,268,355,267,2,128753,123154,395059,181427,213158,448,26,-,251766,251766,…,…,…,…
1,13300,郡部,1,25,はん用機械器具製造業,8,89,74,89,74,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13300,郡部,1,26,生産用機械器具製造業,28,378,298,378,298,-,164096,304880,663035,525986,133787,2899,66,297,333384,333384,…,…,…,…
1,13300,郡部,1,27,業務用機械器具製造業,17,240,172,234,167,6,90468,145167,343671,327239,14340,1419,-,673,185916,185916,…,…,…,…
1,13300,郡部,1,28,電子部品・デバイス・電子回路製造業,8,103,69,103,69,-,40093,49278,156848,56614,89998,-,-,10236,99601,99601,…,…,…,…
1,13300,郡部,1,29,電気機械器具製造業,9,75,54,78,55,-,24986,42389,98441,56631,41810,-,-,-,51904,51904,…,…,…,…
1,13300,郡部,1,30,情報通信機械器具製造業,2,33,25,34,26,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
1,13300,郡部,1,31,輸送用機械器具製造業,16,172,130,171,129,1,78430,123875,327284,278274,42299,5659,362,690,188344,188344,…,…,…,…
1,13300,郡部,1,32,その他の製造業,18,180,117,174,113,6,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13303,瑞穂町,0,00,総数,162,1847,1379,1842,1375,10,733963,1549731,3376388,2281774,858451,50231,802,185130,1695421,1695421,…,…,…,…
2,13303,瑞穂町,1,09,食料品製造業,7,93,55,92,54,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,10,飲料・たばこ・飼料製造業,1,9,5,9,5,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,11,繊維工業,1,14,12,14,12,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,12,木材・木製品製造業（家具を除く）,2,19,14,19,14,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,13,家具・装備品製造業,3,58,41,58,41,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,14,パルプ・紙・紙加工品製造業,4,40,35,40,35,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,15,印刷・同関連業,4,35,28,38,31,-,12996,45769,89103,64266,24489,-,348,-,40124,40124,…,…,…,…
2,13303,瑞穂町,1,16,化学工業,1,20,13,20,13,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,17,石油製品・石炭製品製造業,2,17,13,17,13,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,18,プラスチック製品製造業（別掲を除く）,12,138,95,138,95,-,50535,73316,178050,158416,19068,-,-,566,96976,96976,…,…,…,…
2,13303,瑞穂町,1,21,窯業・土石製品製造業,1,14,10,14,10,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,22,鉄鋼業,5,50,37,50,37,-,26146,69268,136988,125192,11796,-,-,-,62703,62703,…,…,…,…
2,13303,瑞穂町,1,23,非鉄金属製造業,2,23,18,23,18,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,24,金属製品製造業,38,350,265,349,264,2,x,x,x,x,x,x,x,-,x,x,…,…,…,…
2,13303,瑞穂町,1,25,はん用機械器具製造業,5,56,45,56,45,-,27279,23305,74697,27237,11497,35781,-,182,47585,47585,…,…,…,…
2,13303,瑞穂町,1,26,生産用機械器具製造業,23,309,245,309,245,-,136782,229969,533388,396429,133697,2899,66,297,282651,282651,…,…,…,…
2,13303,瑞穂町,1,27,業務用機械器具製造業,15,191,138,185,133,6,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,28,電子部品・デバイス・電子回路製造業,7,98,67,98,67,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,29,電気機械器具製造業,7,49,37,49,37,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,30,情報通信機械器具製造業,2,33,25,34,26,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,31,輸送用機械器具製造業,14,157,122,156,121,1,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13303,瑞穂町,1,32,その他の製造業,6,74,59,74,59,-,28120,18229,62309,34791,23493,4025,-,-,40815,40815,…,…,…,…
2,13305,日の出町,0,00,総数,38,453,335,450,332,6,164981,562301,1071821,1007209,16735,-,-,47877,471832,471832,…,…,…,…
2,13305,日の出町,1,11,繊維工業,2,18,6,18,6,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13305,日の出町,1,12,木材・木製品製造業（家具を除く）,2,15,11,15,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13305,日の出町,1,13,家具・装備品製造業,1,7,7,7,7,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
