項目名,データ形態,カテゴリー数,質問文,属性,値
Q9s5_5,ＳＡ,6,5人目 [SA]テレビ,3,60分以上90分未満
Q9s5_5,ＳＡ,6,5人目 [SA]テレビ,4,90分以上120分未満
Q9s5_5,ＳＡ,6,5人目 [SA]テレビ,5,120分以上
Q9s5_5,ＳＡ,6,5人目 [SA]テレビ,6,利用しない
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,1,30分未満
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,2,30分以上60分未満
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,3,60分以上90分未満
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,4,90分以上120分未満
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,5,120分以上
Q9s5_6,ＳＡ,6,5人目 [SA]ウェアラブル端末（メガネ型・腕時計情報端末など）,6,利用しない
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,1,30分未満
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,2,30分以上60分未満
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,3,60分以上90分未満
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,4,90分以上120分未満
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,5,120分以上
Q9s5_7,ＳＡ,6,5人目 [SA]家庭用ゲーム機(Playstation4、Nintendo Switchなど）,6,利用しない
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,1,30分未満
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,2,30分以上60分未満
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,3,60分以上90分未満
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,4,90分以上120分未満
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,5,120分以上
Q9s5_8,ＳＡ,6,5人目 [SA]インターネットに接続できる携帯型音楽プレイヤー（iPodなど）,6,利用しない
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,1,30分未満
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,2,30分以上60分未満
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,3,60分以上90分未満
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,4,90分以上120分未満
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,5,120分以上
Q9s5_9,ＳＡ,6,5人目 [SA]インターネットに接続できる家電,6,利用しない
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,1,5GB以下
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,2,20GB以下
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,3,21-30GB以下
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,4,31-50GB以下
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,5,51-100GB以下
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,6,101GB以上（無制限）
Q10c1,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]1人目,7,わからない
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,1,5GB以下
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,2,20GB以下
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,3,21-30GB以下
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,4,31-50GB以下
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,5,51-100GB以下
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,6,101GB以上（無制限）
Q10c2,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]2人目,7,わからない
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,1,5GB以下
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,2,20GB以下
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,3,21-30GB以下
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,4,31-50GB以下
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,5,51-100GB以下
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,6,101GB以上（無制限）
Q10c3,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]3人目,7,わからない
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,1,5GB以下
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,2,20GB以下
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,3,21-30GB以下
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,4,31-50GB以下
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,5,51-100GB以下
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,6,101GB以上（無制限）
Q10c4,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]4人目,7,わからない
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,1,5GB以下
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,2,20GB以下
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,3,21-30GB以下
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,4,31-50GB以下
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,5,51-100GB以下
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,6,101GB以上（無制限）
Q10c5,ＳＡ,7,子どもたちのインターネットにアクセスするために使用している端末（デバイス） [SA]5人目,7,わからない
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,2,情報の検索
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,4,電子メールやメッセージの送受信
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,5,ＳＮＳの利用
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,6,無料通話アプリやボイスチャットの利用
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,7,動画投稿・共有サイトの利用
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,8,オンラインショッピング
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,9,インターネットバンキング
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,10,オンラインゲーム
Q11c1,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]1人目,11,その他
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,2,情報の検索
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,4,電子メールやメッセージの送受信
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,5,ＳＮＳの利用
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,6,無料通話アプリやボイスチャットの利用
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,7,動画投稿・共有サイトの利用
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,8,オンラインショッピング
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,9,インターネットバンキング
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,10,オンラインゲーム
Q11c2,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]2人目,11,その他
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,2,情報の検索
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,4,電子メールやメッセージの送受信
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,5,ＳＮＳの利用
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,6,無料通話アプリやボイスチャットの利用
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,7,動画投稿・共有サイトの利用
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,8,オンラインショッピング
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,9,インターネットバンキング
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,10,オンラインゲーム
Q11c3,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]3人目,11,その他
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,2,情報の検索
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,4,電子メールやメッセージの送受信
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,5,ＳＮＳの利用
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,6,無料通話アプリやボイスチャットの利用
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,7,動画投稿・共有サイトの利用
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,8,オンラインショッピング
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,9,インターネットバンキング
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,10,オンラインゲーム
Q11c4,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]4人目,11,その他
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,2,情報の検索
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,4,電子メールやメッセージの送受信
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,5,ＳＮＳの利用
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,6,無料通話アプリやボイスチャットの利用
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,7,動画投稿・共有サイトの利用
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,8,オンラインショッピング
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,9,インターネットバンキング
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,10,オンラインゲーム
Q11c5,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]5人目,11,その他
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,2,情報の検索
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,4,電子メールやメッセージの送受信
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,5,ＳＮＳの利用
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,6,無料通話アプリやボイスチャットの利用
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,7,動画投稿・共有サイトの利用
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,8,オンラインショッピング
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,9,インターネットバンキング
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,10,オンラインゲーム
Q11c6,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]6人目,11,その他
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,2,情報の検索
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,4,電子メールやメッセージの送受信
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,5,ＳＮＳの利用
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,6,無料通話アプリやボイスチャットの利用
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,7,動画投稿・共有サイトの利用
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,8,オンラインショッピング
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,9,インターネットバンキング
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,10,オンラインゲーム
Q11c7,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]7人目,11,その他
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,2,情報の検索
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,4,電子メールやメッセージの送受信
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,5,ＳＮＳの利用
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,6,無料通話アプリやボイスチャットの利用
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,7,動画投稿・共有サイトの利用
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,8,オンラインショッピング
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,9,インターネットバンキング
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,10,オンラインゲーム
Q11c8,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]8人目,11,その他
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,1,ホームページ（ウェブ）・ブログの閲覧
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,2,情報の検索
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,3,授業（e-learning)/ウェブ・ラーニングの受講
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,4,電子メールやメッセージの送受信
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,5,ＳＮＳの利用
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,6,無料通話アプリやボイスチャットの利用
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,7,動画投稿・共有サイトの利用
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,8,オンラインショッピング
Q11c9,ＭＡ,11,Q11.ご家庭で同居している小学校在学中のお子様についてお尋ねします。 家庭内でインターネットを利用する場合の利用目的で、主に該当するものを選択してください。  [MA]9人目,9,インターネットバンキング
