"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第1項第5号道路","1010","南台4-36","","","","139.665066635449","35.6807506851587","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1010","南台4-36","","","","139.66502209518","35.6805298833334","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1954","南台4-3","946","","","139.668729524571","35.6809385088427","法第42条第1項第5号道路"
"法第42条第1項第5号道路","928","南台2-8･9","","","","139.670226165201","35.6812639813937","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.672459711046","35.6828013660814","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.671096078442","35.682745257405","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670929160164","35.6814625536008","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","2006","南台5-9","729","","","139.663159786284","35.6819532763684","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","729","南台5-9","","","","139.66351199225","35.681822563875","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","2010","南台5-9","","","","139.663054746346","35.6817193725946","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路","2083","南台4-27・28","","","","139.667665391647","35.6802361542288","法第42条第1項第5号道路"
"法第42条第1項第5号道路(廃止)","2083","南台4-27・28","","","","139.667766656705","35.6802547285928","法第42条第1項第5号道路(廃止)"
"法第42条第1項第3号道路","","","","","","139.66628187902","35.6813852245779","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.664790871386","35.6787390454584","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.66603848925","35.6795941714567","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.666522758179","35.6801630829685","法第42条第2項道路"
"法第42条第1項第5号道路","956","南台5-29","","","","139.66029373081","35.6818617162221","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.664764034156","35.6782810454726","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.665060825352","35.6770665625141","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.663885163064","35.6772251277846","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.673740991353","35.732823308789","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.627894163478","35.7347918144188","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.627509452372","35.730115932506","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.636721198793","35.7275304296747","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.636356362131","35.7275907469609","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.635376835016","35.7279698851653","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.634753312313","35.7265244998584","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.634104957558","35.7262973322557","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.637529868783","35.7251279484521","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.67122168259","35.7296534171648","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.667193702856","35.7313351165781","その他基準法指定外道路"
"法第42条第1項第5号道路","730","江古田1-2","","","","139.674296473239","35.7237877611538","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.658734097097","35.7166948826679","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.659549112675","35.7182596310484","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.656104463961","35.7183575040565","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.673329386927","35.716423224162","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.653953838845","35.7145539301188","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.66364288797","35.7138442741282","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.665815095156","35.7103228785299","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.666033849009","35.710292944813","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.671836259281","35.7145626031802","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.669509501916","35.7137188205258","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.667548481495","35.713341731369","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670799231589","35.7145420530208","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.666462981032","35.7120498220816","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668327764131","35.7109861214148","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668276739569","35.7110560326144","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.668248825688","35.7109626237178","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.667829604145","35.7108771291506","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.675188807315","35.7111364451696","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.673974012209","35.7111254748538","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.673943107916","35.7113813325485","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.674368436085","35.7110218477869","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.674519619018","35.7102255018501","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.681629735713","35.712937689641","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.676899638356","35.7116130609698","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.674939951197","35.7120456804611","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.653017489464","35.7100932716736","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.659995504523","35.7099880999632","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.659352200083","35.7100762085099","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.672510647641","35.7100664402398","法第42条第2項道路"
"法第42条第1項第5号道路","819","中野5-3・4","","","","139.67238446321","35.7091160811953","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.668890127262","35.7069548149161","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.670144421284","35.7078564814529","法第42条第1項第3号道路"
"その他基準法指定外道路","","","","","","139.665785340778","35.7101024323925","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.672650466523","35.7086705331106","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672731242148","35.7088476569535","法第42条第2項道路"
"法第42条第1項第5号道路","2012","上高田1-35","","","","139.675406930206","35.7095293365918","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.675572275871","35.7093364274146","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.675728973047","35.7067608242758","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.674318226979","35.7065704792904","その他基準法指定外道路"
"法第42条第1項第5号道路","990","中野5-24","","","","139.66894399072","35.70973752141","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1602","東中野4-5","","","","139.684327349184","35.7072153033057","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1360","東中野4-22","","","","139.686356427225","35.7101308255993","法第42条第1項第5号道路"
