性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
1,2,女,1,9,50～54歳,2,13104,新宿区,26597,11319,235.0,21337,6103,18533,3299,2804,349.6
1,2,女,1,10,55～59歳,2,13104,新宿区,20691,9363,221.0,16353,5045,13870,2562,2483,324.1
1,2,女,1,11,60～64歳,2,13104,新宿区,14185,7410,191.4,10346,3580,8323,1557,2023,289.0
1,2,女,1,12,65歳以上,2,13104,新宿区,42734,36053,118.5,14151,7489,8432,1770,5719,189.0
1,2,女,2,13,うち75歳以上,2,13104,新宿区,21826,20831,104.8,3459,2470,1313,324,2146,140.0
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,353648,240069,147.3,181535,104736,143715,66916,37820,173.3
0,0,総数,1,1,15歳未満,2,13105,文京区,31454,28065,112.1,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13105,文京区,25761,7932,324.8,2827,713,2504,390,323,396.5
0,0,総数,1,3,20～24歳,2,13105,文京区,39422,14511,271.7,15552,6243,12680,3371,2872,249.1
0,0,総数,1,4,25～29歳,2,13105,文京区,24677,17253,143.0,16864,10968,13284,7388,3580,153.8
0,0,総数,1,5,30～34歳,2,13105,文京区,22744,17204,132.2,16648,11353,13428,8133,3220,146.6
0,0,総数,1,6,15～16歳,2,13105,文京区,24102,18012,133.8,17408,11406,14202,8200,3206,152.6
0,0,総数,1,7,40～44歳,2,13105,文京区,26233,18683,140.4,19440,11943,15817,8320,3623,162.8
0,0,総数,1,8,15～49歳,2,13105,文京区,28602,18733,152.7,22194,12368,18447,8621,3747,179.4
0,0,総数,1,9,50～54歳,2,13105,文京区,25525,16226,157.3,20168,10898,16690,7420,3478,185.1
0,0,総数,1,10,55～59歳,2,13105,文京区,22193,13719,161.8,17871,9423,14655,6207,3216,189.7
0,0,総数,1,11,60～64歳,2,13105,文京区,17135,10545,162.5,13283,6723,10568,4008,2715,197.6
0,0,総数,1,12,65歳以上,2,13105,文京区,48634,42020,115.7,19280,12698,11440,4858,7840,151.8
0,0,総数,2,13,うち75歳以上,2,13105,文京区,22784,21841,104.3,4817,3882,1838,903,2979,124.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,179702,115483,155.6,99995,54577,82009,36591,17986,183.2
1,1,男,1,1,15歳未満,2,13105,文京区,15879,14269,111.3,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13105,文京区,12109,3976,304.6,1153,298,1015,160,138,386.9
1,1,男,1,3,20～24歳,2,13105,文京区,20360,7574,268.8,7119,2872,5734,1487,1385,247.9
1,1,男,1,4,25～29歳,2,13105,文京区,12057,8506,141.7,7692,5220,5902,3430,1790,147.4
1,1,男,1,5,30～34歳,2,13105,文京区,11249,8485,132.6,8499,5874,6795,4170,1704,144.7
1,1,男,1,6,15～16歳,2,13105,文京区,12134,8733,138.9,9386,6037,7826,4477,1560,155.5
1,1,男,1,7,40～44歳,2,13105,文京区,13641,8939,152.6,10932,6257,9236,4561,1696,174.7
1,1,男,1,8,15～49歳,2,13105,文京区,14871,8801,169.0,12411,6359,10767,4715,1644,195.2
1,1,男,1,9,50～54歳,2,13105,文京区,13511,7650,176.6,11477,5624,9998,4145,1479,204.1
1,1,男,1,10,55～59歳,2,13105,文京区,12286,6685,183.8,10693,5103,9312,3722,1381,209.5
1,1,男,1,11,60～64歳,2,13105,文京区,9844,5110,192.6,8486,3775,7255,2544,1231,224.8
1,1,男,1,12,65歳以上,2,13105,文京区,22518,17512,128.6,12147,7158,8169,3180,3978,169.7
1,1,男,2,13,うち75歳以上,2,13105,文京区,8809,8138,108.2,2815,2148,1270,603,1545,131.1
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,173946,124586,139.6,81540,50159,61706,30325,19834,162.6
1,2,女,1,1,15歳未満,2,13105,文京区,15575,13796,112.9,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13105,文京区,13652,3956,345.1,1674,415,1489,230,185,403.4
1,2,女,1,3,20～24歳,2,13105,文京区,19062,6937,274.8,8433,3371,6946,1884,1487,250.2
1,2,女,1,4,25～29歳,2,13105,文京区,12620,8747,144.3,9172,5748,7382,3958,1790,159.6
1,2,女,1,5,30～34歳,2,13105,文京区,11495,8719,131.8,8149,5479,6633,3963,1516,148.7
1,2,女,1,6,15～16歳,2,13105,文京区,11968,9279,129.0,8022,5369,6376,3723,1646,149.4
1,2,女,1,7,40～44歳,2,13105,文京区,12592,9744,129.2,8508,5686,6581,3759,1927,149.6
1,2,女,1,8,15～49歳,2,13105,文京区,13731,9932,138.3,9783,6009,7680,3906,2103,162.8
1,2,女,1,9,50～54歳,2,13105,文京区,12014,8576,140.1,8691,5274,6692,3275,1999,164.8
1,2,女,1,10,55～59歳,2,13105,文京区,9907,7034,140.8,7178,4320,5343,2485,1835,166.2
1,2,女,1,11,60～64歳,2,13105,文京区,7291,5435,134.1,4797,2948,3313,1464,1484,162.7
1,2,女,1,12,65歳以上,2,13105,文京区,26116,24508,106.6,7133,5540,3271,1678,3862,128.8
1,2,女,2,13,うち75歳以上,2,13105,文京区,13975,13703,102.0,2002,1734,568,300,1434,115.5
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,307176,211444,145.3,185207,91690,144857,51340,40350,202.0
0,0,総数,1,1,15歳未満,2,13106,台東区,18610,18648,99.8,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13106,台東区,8248,5622,146.7,1160,581,898,319,262,199.7
0,0,総数,1,3,20～24歳,2,13106,台東区,16294,9934,164.0,10423,4124,8896,2597,1527,252.7
0,0,総数,1,4,25～29歳,2,13106,台東区,24581,16889,145.5,16787,9192,13968,6373,2819,182.6
0,0,総数,1,5,30～34歳,2,13106,台東区,24940,17270,144.4,17152,9523,14186,6557,2966,180.1
0,0,総数,1,6,15～16歳,2,13106,台東区,25939,17236,150.5,18110,9405,14935,6230,3175,192.6
0,0,総数,1,7,40～44歳,2,13106,台東区,27835,17392,160.0,20233,9798,16586,6151,3647,206.5
0,0,総数,1,8,15～49歳,2,13106,台東区,31134,18479,168.5,23578,10930,19458,6810,4120,215.7
0,0,総数,1,9,50～54歳,2,13106,台東区,26886,16361,164.3,20218,9692,16347,5821,3871,208.6
0,0,総数,1,10,55～59歳,2,13106,台東区,23041,13157,175.1,17810,7920,14254,4364,3556,224.9
0,0,総数,1,11,60～64歳,2,13106,台東区,18314,10615,172.5,13720,6019,10588,2887,3132,227.9
0,0,総数,1,12,65歳以上,2,13106,台東区,59023,47510,124.2,26016,14506,14741,3231,11275,179.3
0,0,総数,2,13,うち75歳以上,2,13106,台東区,27064,24888,108.7,7266,5090,2695,519,4571,142.8
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,171189,108586,157.7,111614,50207,90369,28962,21245,222.3
1,1,男,1,1,15歳未満,2,13106,台東区,9549,9551,100.0,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13106,台東区,4324,2812,153.8,510,288,373,151,137,177.1
1,1,男,1,3,20～24歳,2,13106,台東区,7640,5066,150.8,4681,2017,3859,1195,822,232.1
1,1,男,1,4,25～29歳,2,13106,台東区,12350,8799,140.4,8299,4746,6713,3160,1586,174.9
1,1,男,1,5,30～34歳,2,13106,台東区,13223,9121,145.0,9220,5124,7657,3561,1563,179.9
1,1,男,1,6,15～16歳,2,13106,台東区,14690,9292,158.1,10674,5273,8968,3567,1706,202.4
1,1,男,1,7,40～44歳,2,13106,台東区,16282,9288,175.3,12404,5409,10485,3490,1919,229.3
1,1,男,1,8,15～49歳,2,13106,台東区,18674,9694,192.6,14893,5913,12769,3789,2124,251.9
1,1,男,1,9,50～54歳,2,13106,台東区,16305,8763,186.1,12854,5310,10914,3370,1940,242.1
1,1,男,1,10,55～59歳,2,13106,台東区,14554,7256,200.6,11872,4573,10006,2707,1866,259.6
1,1,男,1,11,60～64歳,2,13106,台東区,11855,5831,203.3,9519,3493,7895,1869,1624,272.5
1,1,男,1,12,65歳以上,2,13106,台東区,30710,22080,139.1,16688,8061,10730,2103,5958,207.0
1,1,男,2,13,うち75歳以上,2,13106,台東区,11636,10022,116.1,4336,2723,1942,329,2394,159.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,135987,102858,132.2,73593,41483,54488,22378,19105,177.4
1,2,女,1,1,15歳未満,2,13106,台東区,9061,9097,99.6,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13106,台東区,3924,2810,139.6,650,293,525,168,125,221.8
1,2,女,1,3,20～24歳,2,13106,台東区,8654,4868,177.8,5742,2107,5037,1402,705,272.5
1,2,女,1,4,25～29歳,2,13106,台東区,12231,8090,151.2,8488,4446,7255,3213,1233,190.9
1,2,女,1,5,30～34歳,2,13106,台東区,11717,8149,143.8,7932,4399,6529,2996,1403,180.3
1,2,女,1,6,15～16歳,2,13106,台東区,11249,7944,141.6,7436,4132,5967,2663,1469,180.0
1,2,女,1,7,40～44歳,2,13106,台東区,11553,8104,142.6,7829,4389,6101,2661,1728,178.4
1,2,女,1,8,15～49歳,2,13106,台東区,12460,8785,141.8,8685,5017,6689,3021,1996,173.1
1,2,女,1,9,50～54歳,2,13106,台東区,10581,7598,139.3,7364,4382,5433,2451,1931,168.1
1,2,女,1,10,55～59歳,2,13106,台東区,8487,5901,143.8,5938,3347,4248,1657,1690,177.4
1,2,女,1,11,60～64歳,2,13106,台東区,6459,4784,135.0,4201,2526,2693,1018,1508,166.3
1,2,女,1,12,65歳以上,2,13106,台東区,28313,25430,111.3,9328,6445,4011,1128,5317,144.7
1,2,女,2,13,うち75歳以上,2,13106,台東区,15428,14866,103.8,2930,2367,753,190,2177,123.8
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,281971,272085,103.6,139100,129177,89552,79629,49548,107.7
0,0,総数,1,1,15歳未満,2,13107,墨田区,28145,28028,100.4,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13107,墨田区,9971,8606,115.9,1345,1090,809,554,536,123.4
0,0,総数,1,3,20～24歳,2,13107,墨田区,13029,13643,95.5,7446,6891,5187,4632,2259,108.1
0,0,総数,1,4,25～29歳,2,13107,墨田区,20305,23202,87.5,11800,14618,7806,10624,3994,80.7
0,0,総数,1,5,30～34歳,2,13107,墨田区,20541,22982,89.4,11911,14340,8118,10547,3793,83.1
0,0,総数,1,6,15～16歳,2,13107,墨田区,20835,21872,95.3,12390,13430,8705,9745,3685,92.3
0,0,総数,1,7,40～44歳,2,13107,墨田区,22125,21269,104.0,14173,13324,9957,9108,4216,106.4
0,0,総数,1,8,15～49歳,2,13107,墨田区,25442,22943,110.9,17335,14832,12324,9821,5011,116.9
0,0,総数,1,9,50～54歳,2,13107,墨田区,22865,19913,114.8,16074,13121,11276,8323,4798,122.5
0,0,総数,1,10,55～59歳,2,13107,墨田区,19477,16246,119.9,14206,10969,9813,6576,4393,129.5
0,0,総数,1,11,60～64歳,2,13107,墨田区,15548,12954,120.0,10707,8110,6857,4260,3850,132.0
0,0,総数,1,12,65歳以上,2,13107,墨田区,63369,60108,105.4,21713,18452,8700,5439,13013,117.7
0,0,総数,2,13,うち75歳以上,2,13107,墨田区,32109,31520,101.9,6291,5703,1467,879,4824,110.3
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,145534,134787,108.0,79746,69271,55132,44657,24614,115.1
1,1,男,1,1,15歳未満,2,13107,墨田区,14513,14365,101.0,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13107,墨田区,5344,4446,120.2,627,530,359,262,268,118.3
1,1,男,1,3,20～24歳,2,13107,墨田区,6147,6664,92.2,3334,3246,2199,2111,1135,102.7
1,1,男,1,4,25～29歳,2,13107,墨田区,10011,11464,87.3,5795,7194,3709,5108,2086,80.6
1,1,男,1,5,30～34歳,2,13107,墨田区,10373,11516,90.1,6304,7436,4365,5497,1939,84.8
1,1,男,1,6,15～16歳,2,13107,墨田区,10865,11235,96.7,6907,7277,5082,5452,1825,94.9
1,1,男,1,7,40～44歳,2,13107,墨田区,11806,10897,108.3,8128,7219,6137,5228,1991,112.6
1,1,男,1,8,15～49歳,2,13107,墨田区,13974,11869,117.7,10139,8032,7840,5733,2299,126.2
1,1,男,1,9,50～54歳,2,13107,墨田区,12754,10349,123.2,9556,7150,7373,4967,2183,133.7
1,1,男,1,10,55～59歳,2,13107,墨田区,11214,8554,131.1,8826,6163,6735,4072,2091,143.2
1,1,男,1,11,60～64歳,2,13107,墨田区,8844,6682,132.4,6735,4573,4891,2729,1844,147.3
1,1,男,1,12,65歳以上,2,13107,墨田区,29443,26500,111.1,13395,10451,6442,3498,6953,128.2
1,1,男,2,13,うち75歳以上,2,13107,墨田区,12848,12273,104.7,3762,3187,1115,540,2647,118.0
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,136437,137298,99.4,59354,59906,34420,34972,24934,99.1
1,2,女,1,1,15歳未満,2,13107,墨田区,13632,13663,99.8,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13107,墨田区,4627,4160,111.2,718,560,450,292,268,128.2
1,2,女,1,3,20～24歳,2,13107,墨田区,6882,6979,98.6,4112,3645,2988,2521,1124,112.8
1,2,女,1,4,25～29歳,2,13107,墨田区,10294,11738,87.7,6005,7424,4097,5516,1908,80.9
1,2,女,1,5,30～34歳,2,13107,墨田区,10168,11466,88.7,5607,6904,3753,5050,1854,81.2
1,2,女,1,6,15～16歳,2,13107,墨田区,9970,10637,93.7,5483,6153,3623,4293,1860,89.1
1,2,女,1,7,40～44歳,2,13107,墨田区,10319,10372,99.5,6045,6105,3820,3880,2225,99.0
1,2,女,1,8,15～49歳,2,13107,墨田区,11468,11074,103.6,7196,6800,4484,4088,2712,105.8
1,2,女,1,9,50～54歳,2,13107,墨田区,10111,9564,105.7,6518,5971,3903,3356,2615,109.2
1,2,女,1,10,55～59歳,2,13107,墨田区,8263,7692,107.4,5380,4806,3078,2504,2302,111.9
1,2,女,1,11,60～64歳,2,13107,墨田区,6704,6272,106.9,3972,3537,1966,1531,2006,112.3
1,2,女,1,12,65歳以上,2,13107,墨田区,33926,33608,100.9,8318,8001,2258,1941,6060,104.0
1,2,女,2,13,うち75歳以上,2,13107,墨田区,19261,19247,100.1,2529,2516,352,339,2177,100.5
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,633813,524310,120.9,351248,235716,251255,135723,99993,149.0
0,0,総数,1,1,15歳未満,2,13108,江東区,64957,66472,97.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13108,江東区,15274,18835,81.1,2445,2222,1354,1131,1091,110.0
0,0,総数,1,3,20～24歳,2,13108,江東区,31873,24331,131.0,20744,12779,15291,7326,5453,162.3
0,0,総数,1,4,25～29歳,2,13108,江東区,42936,32287,133.0,31504,20699,23806,13001,7698,152.2
0,0,総数,1,5,30～34歳,2,13108,江東区,44716,35814,124.9,31173,22203,23512,14542,7661,140.4
0,0,総数,1,6,15～16歳,2,13108,江東区,50590,40970,123.5,34622,24972,25849,16199,8773,138.6
0,0,総数,1,7,40～44歳,2,13108,江東区,55935,43159,129.6,39892,27097,29790,16995,10102,147.2
0,0,総数,1,8,15～49歳,2,13108,江東区,64856,48613,133.4,47897,31638,35619,19360,12278,151.4
0,0,総数,1,9,50～54歳,2,13108,江東区,58079,41154,141.1,44340,27412,33549,16621,10791,161.8
0,0,総数,1,10,55～59歳,2,13108,江東区,46946,31655,148.3,36414,21119,27606,12311,8808,172.4
0,0,総数,1,11,60～64歳,2,13108,江東区,34528,24898,138.7,24992,15355,17755,8118,7237,162.8
0,0,総数,1,12,65歳以上,2,13108,江東区,117003,110002,106.4,37225,30220,17124,10119,20101,123.2
0,0,総数,2,13,うち75歳以上,2,13108,江東区,55246,54659,101.1,8415,7828,2213,1626,6202,107.5
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,348577,258015,135.1,221201,128479,171583,78861,49618,172.2
1,1,男,1,1,15歳未満,2,13108,江東区,33475,33996,98.5,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13108,江東区,8240,9763,84.4,1227,1091,674,538,553,112.5
1,1,男,1,3,20～24歳,2,13108,江東区,16567,12149,136.4,10416,6143,7654,3381,2762,169.6
1,1,男,1,4,25～29歳,2,13108,江東区,22733,16203,140.3,16999,10407,12877,6285,4122,163.3
1,1,男,1,5,30～34歳,2,13108,江東区,24004,17588,136.5,17978,11534,14104,7660,3874,155.9
1,1,男,1,6,15～16歳,2,13108,江東区,28381,20711,137.0,21474,13794,17058,9378,4416,155.7
1,1,男,1,7,40～44歳,2,13108,江東区,32521,21762,149.4,25598,14834,20770,10006,4828,172.6
1,1,男,1,8,15～49歳,2,13108,江東区,38380,24557,156.3,31041,17214,25405,11578,5636,180.3
1,1,男,1,9,50～54歳,2,13108,江東区,35522,21451,165.6,29443,15370,24380,10307,5063,191.6
1,1,男,1,10,55～59歳,2,13108,江東区,29418,16592,177.3,24917,12087,20723,7893,4194,206.1
1,1,男,1,11,60～64歳,2,13108,江東区,21403,12535,170.7,17634,8760,14152,5278,3482,201.3
1,1,男,1,12,65歳以上,2,13108,江東区,55403,48178,115.0,24474,17245,13786,6557,10688,141.9
1,1,男,2,13,うち75歳以上,2,13108,江東区,22383,21642,103.4,5200,4458,1768,1026,3432,116.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,285236,266295,107.1,130047,107237,79672,56862,50375,121.3
1,2,女,1,1,15歳未満,2,13108,江東区,31482,32476,96.9,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13108,江東区,7034,9072,77.5,1218,1131,680,593,538,107.7
1,2,女,1,3,20～24歳,2,13108,江東区,15306,12182,125.6,10328,6636,7637,3945,2691,155.6
1,2,女,1,4,25～29歳,2,13108,江東区,20203,16084,125.6,14505,10292,10929,6716,3576,140.9
1,2,女,1,5,30～34歳,2,13108,江東区,20712,18226,113.6,13195,10669,9408,6882,3787,123.7
1,2,女,1,6,15～16歳,2,13108,江東区,22209,20259,109.6,13148,11178,8791,6821,4357,117.6
1,2,女,1,7,40～44歳,2,13108,江東区,23414,21397,109.4,14294,12263,9020,6989,5274,116.6
1,2,女,1,8,15～49歳,2,13108,江東区,26476,24056,110.1,16856,14424,10214,7782,6642,116.9
1,2,女,1,9,50～54歳,2,13108,江東区,22557,19703,114.5,14897,12042,9169,6314,5728,123.7
1,2,女,1,10,55～59歳,2,13108,江東区,17528,15063,116.4,11497,9032,6883,4418,4614,127.3
1,2,女,1,11,60～64歳,2,13108,江東区,13125,12363,106.2,7358,6595,3603,2840,3755,111.6
1,2,女,1,12,65歳以上,2,13108,江東区,61600,61824,99.6,12751,12975,3338,3562,9413,98.3
1,2,女,2,13,うち75歳以上,2,13108,江東区,32863,33017,99.5,3215,3370,445,600,2770,95.4
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,582156,422488,137.8,352764,197843,270540,115619,82224,178.3
0,0,総数,1,1,15歳未満,2,13109,品川区,46938,47036,99.8,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13109,品川区,15250,12029,126.8,2008,1435,1322,749,686,139.9
0,0,総数,1,3,20～24歳,2,13109,品川区,33402,19696,169.6,22405,10903,17727,6225,4678,205.5
0,0,総数,1,4,25～29歳,2,13109,品川区,47649,30912,154.1,37366,20652,29292,12578,8074,180.9
0,0,総数,1,5,30～34歳,2,13109,品川区,47291,33946,139.3,35723,22376,27719,14372,8004,159.6
0,0,総数,1,6,15～16歳,2,13109,品川区,50179,35126,142.9,37954,22885,30048,14979,7906,165.8
0,0,総数,1,7,40～44歳,2,13109,品川区,53137,33825,157.1,41768,22435,33587,14254,8181,186.2
0,0,総数,1,8,15～49歳,2,13109,品川区,57842,35257,164.1,46835,24243,37755,15163,9080,193.2
0,0,総数,1,9,50～54歳,2,13109,品川区,51534,29896,172.4,42580,20944,34553,12917,8027,203.3
0,0,総数,1,10,55～59歳,2,13109,品川区,41694,23766,175.4,34732,16805,28065,10138,6667,206.7
0,0,総数,1,11,60～64歳,2,13109,品川区,28148,18232,154.4,21819,11909,16370,6460,5449,183.2
0,0,総数,1,12,65歳以上,2,13109,品川区,85857,79532,108.0,29574,23256,14102,7784,15472,127.2
0,0,総数,2,13,うち75歳以上,2,13109,品川区,42005,41045,102.3,7603,6645,2235,1277,5368,114.4
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,326592,208688,156.5,222530,106191,181011,64672,41519,209.6
1,1,男,1,1,15歳未満,2,13109,品川区,23864,23838,100.1,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13109,品川区,7292,6033,120.9,976,646,644,314,332,151.1
1,1,男,1,3,20～24歳,2,13109,品川区,16199,9643,168.0,11016,5082,8658,2724,2358,216.8
1,1,男,1,4,25～29歳,2,13109,品川区,25429,15848,160.5,20120,10530,15707,6117,4413,191.1
1,1,男,1,5,30～34歳,2,13109,品川区,26008,17107,152.0,20587,11682,16383,7478,4204,176.2
1,1,男,1,6,15～16歳,2,13109,品川区,28996,17756,163.3,23595,12349,19482,8236,4113,191.1
1,1,男,1,7,40～44歳,2,13109,品川区,32395,17051,190.0,27383,12033,23339,7989,4044,227.6
1,1,男,1,8,15～49歳,2,13109,品川区,35429,17675,200.4,30678,12922,26372,8616,4306,237.4
1,1,男,1,9,50～54歳,2,13109,品川区,33056,15362,215.2,29187,11496,25336,7645,3851,253.9
1,1,男,1,10,55～59歳,2,13109,品川区,27778,12455,223.0,24878,9557,21577,6256,3301,260.3
1,1,男,1,11,60～64歳,2,13109,品川区,17958,9151,196.2,15531,6729,12938,4136,2593,230.8
1,1,男,1,12,65歳以上,2,13109,品川区,39346,33927,116.0,18579,13165,10575,5161,8004,141.1
1,1,男,2,13,うち75歳以上,2,13109,品川区,16307,15563,104.8,4409,3665,1605,861,2804,120.3
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,255564,213800,119.5,130234,91652,89529,50947,40705,142.1
1,2,女,1,1,15歳未満,2,13109,品川区,23074,23198,99.5,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13109,品川区,7958,5996,132.7,1032,789,678,435,354,130.8
1,2,女,1,3,20～24歳,2,13109,品川区,17203,10053,171.1,11389,5821,9069,3501,2320,195.7
1,2,女,1,4,25～29歳,2,13109,品川区,22220,15064,147.5,17246,10122,13585,6461,3661,170.4
1,2,女,1,5,30～34歳,2,13109,品川区,21283,16839,126.4,15136,10694,11336,6894,3800,141.5
1,2,女,1,6,15～16歳,2,13109,品川区,21183,17370,122.0,14359,10536,10566,6743,3793,136.3
1,2,女,1,7,40～44歳,2,13109,品川区,20742,16774,123.7,14385,10402,10248,6265,4137,138.3
1,2,女,1,8,15～49歳,2,13109,品川区,22413,17582,127.5,16157,11321,11383,6547,4774,142.7
1,2,女,1,9,50～54歳,2,13109,品川区,18478,14534,127.1,13393,9448,9217,5272,4176,141.8
1,2,女,1,10,55～59歳,2,13109,品川区,13916,11311,123.0,9854,7248,6488,3882,3366,136.0
1,2,女,1,11,60～64歳,2,13109,品川区,10190,9081,112.2,6288,5180,3432,2324,2856,121.4
1,2,女,1,12,65歳以上,2,13109,品川区,46511,45605,102.0,10995,10091,3527,2623,7468,109.0
1,2,女,2,13,うち75歳以上,2,13109,品川区,25698,25482,100.8,3194,2980,630,416,2564,107.2
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13110,目黒区,301801,288088,104.8,123932,117056,81039,74163,42893,105.9
0,0,総数,1,1,15歳未満,2,13110,目黒区,30740,31547,97.4,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13110,目黒区,14228,8959,158.8,1423,746,1112,435,311,190.8
0,0,総数,1,3,20～24歳,2,13110,目黒区,19805,14748,134.3,8833,6225,6547,3939,2286,141.9
0,0,総数,1,4,25～29歳,2,13110,目黒区,23127,21618,107.0,12198,11223,8526,7551,3672,108.7
0,0,総数,1,5,30～34歳,2,13110,目黒区,23595,23484,100.5,12193,12141,8532,8480,3661,100.4
