地域階層,地域コード,地域,年齢階層,年齢,総数／計(人),総数／男(人),総数／女(人),日本人／計(人),日本人／男(人),日本人／女(人),外国人／計(人),外国人／男(人),外国人／女(人)
4,13222,東久留米市,1,90～94,1615,513,1102,1611,511,1100,4,2,2
4,13222,東久留米市,1,95～99,391,84,307,391,84,307,-,-,-
4,13222,東久留米市,1,100以上,68,6,62,68,6,62,-,-,-
4,13222,東久留米市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13223,武蔵村山市,0,総数,71872,35768,36104,70086,35016,35070,1786,752,1034
4,13223,武蔵村山市,1,0～4,2602,1354,1248,2550,1323,1227,52,31,21
4,13223,武蔵村山市,1,5～9,3133,1579,1554,3063,1545,1518,70,34,36
4,13223,武蔵村山市,1,10～14,3669,1906,1763,3612,1870,1742,57,36,21
4,13223,武蔵村山市,1,15～19,3902,1912,1990,3850,1891,1959,52,21,31
4,13223,武蔵村山市,1,20～24,3698,1852,1846,3510,1763,1747,188,89,99
4,13223,武蔵村山市,1,25～29,3176,1616,1560,2960,1506,1454,216,110,106
4,13223,武蔵村山市,1,30～34,3507,1790,1717,3302,1687,1615,205,103,102
4,13223,武蔵村山市,1,35～39,4043,2128,1915,3848,2041,1807,195,87,108
4,13223,武蔵村山市,1,40～44,4790,2431,2359,4628,2375,2253,162,56,106
4,13223,武蔵村山市,1,45～49,6153,3256,2897,6012,3209,2803,141,47,94
4,13223,武蔵村山市,1,50～54,5997,3192,2805,5864,3167,2697,133,25,108
4,13223,武蔵村山市,1,55～59,4466,2378,2088,4336,2337,1999,130,41,89
4,13223,武蔵村山市,1,60～64,3539,1814,1725,3474,1790,1684,65,24,41
4,13223,武蔵村山市,1,65～69,3844,1899,1945,3800,1882,1918,44,17,27
4,13223,武蔵村山市,1,70～74,5215,2452,2763,5179,2438,2741,36,14,22
4,13223,武蔵村山市,1,75～79,4079,1834,2245,4064,1828,2236,15,6,9
4,13223,武蔵村山市,1,80～84,3308,1383,1925,3292,1375,1917,16,8,8
4,13223,武蔵村山市,1,85～89,1885,769,1116,1880,767,1113,5,2,3
4,13223,武蔵村山市,1,90～94,677,194,483,673,193,480,4,1,3
4,13223,武蔵村山市,1,95～99,164,28,136,164,28,136,-,-,-
4,13223,武蔵村山市,1,100以上,25,1,24,25,1,24,-,-,-
4,13223,武蔵村山市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13224,多摩市,0,総数,147528,72250,75278,144828,71003,73825,2700,1247,1453
4,13224,多摩市,1,0～4,4458,2321,2137,4380,2281,2099,78,40,38
4,13224,多摩市,1,5～9,5679,2881,2798,5622,2854,2768,57,27,30
4,13224,多摩市,1,10～14,6206,3137,3069,6143,3106,3037,63,31,32
4,13224,多摩市,1,15～19,6323,3254,3069,6272,3231,3041,51,23,28
4,13224,多摩市,1,20～24,7455,3786,3669,7042,3573,3469,413,213,200
4,13224,多摩市,1,25～29,6941,3558,3383,6569,3354,3215,372,204,168
4,13224,多摩市,1,30～34,6950,3633,3317,6630,3467,3163,320,166,154
4,13224,多摩市,1,35～39,8740,4437,4303,8501,4318,4183,239,119,120
4,13224,多摩市,1,40～44,10225,5322,4903,9986,5223,4763,239,99,140
4,13224,多摩市,1,45～49,12188,6197,5991,12005,6123,5882,183,74,109
4,13224,多摩市,1,50～54,11866,6108,5758,11642,6030,5612,224,78,146
4,13224,多摩市,1,55～59,9451,4842,4609,9266,4775,4491,185,67,118
4,13224,多摩市,1,60～64,8010,3885,4125,7915,3855,4060,95,30,65
4,13224,多摩市,1,65～69,8661,3952,4709,8587,3927,4660,74,25,49
4,13224,多摩市,1,70～74,12000,5493,6507,11957,5469,6488,43,24,19
4,13224,多摩市,1,75～79,9168,4100,5068,9138,4087,5051,30,13,17
4,13224,多摩市,1,80～84,6978,3097,3881,6962,3092,3870,16,5,11
4,13224,多摩市,1,85～89,4100,1636,2464,4090,1631,2459,10,5,5
4,13224,多摩市,1,90～94,1634,515,1119,1629,512,1117,5,3,2
4,13224,多摩市,1,95～99,436,91,345,433,90,343,3,1,2
4,13224,多摩市,1,100以上,59,5,54,59,5,54,-,-,-
4,13224,多摩市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13225,稲城市,0,総数,93007,46672,46335,91501,45927,45574,1506,745,761
4,13225,稲城市,1,0～4,3911,2021,1890,3852,1998,1854,59,23,36
4,13225,稲城市,1,5～9,4627,2399,2228,4568,2372,2196,59,27,32
4,13225,稲城市,1,10～14,4675,2402,2273,4633,2379,2254,42,23,19
4,13225,稲城市,1,15～19,4771,2420,2351,4741,2404,2337,30,16,14
4,13225,稲城市,1,20～24,5096,2571,2525,4961,2493,2468,135,78,57
4,13225,稲城市,1,25～29,4646,2404,2242,4460,2288,2172,186,116,70
4,13225,稲城市,1,30～34,5081,2588,2493,4883,2482,2401,198,106,92
4,13225,稲城市,1,35～39,6010,3037,2973,5838,2953,2885,172,84,88
4,13225,稲城市,1,40～44,6663,3401,3262,6507,3325,3182,156,76,80
4,13225,稲城市,1,45～49,8034,4083,3951,7928,4043,3885,106,40,66
4,13225,稲城市,1,50～54,8323,4383,3940,8205,4338,3867,118,45,73
4,13225,稲城市,1,55～59,6219,3315,2904,6119,3273,2846,100,42,58
4,13225,稲城市,1,60～64,4798,2485,2313,4750,2465,2285,48,20,28
4,13225,稲城市,1,65～69,4322,2126,2196,4284,2106,2178,38,20,18
4,13225,稲城市,1,70～74,5537,2629,2908,5511,2614,2897,26,15,11
4,13225,稲城市,1,75～79,4155,1930,2225,4141,1925,2216,14,5,9
4,13225,稲城市,1,80～84,3284,1448,1836,3271,1442,1829,13,6,7
4,13225,稲城市,1,85～89,1913,791,1122,1908,789,1119,5,2,3
4,13225,稲城市,1,90～94,694,199,495,693,198,495,1,1,-
4,13225,稲城市,1,95～99,220,39,181,220,39,181,-,-,-
4,13225,稲城市,1,100以上,28,1,27,28,1,27,-,-,-
4,13225,稲城市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13227,羽村市,0,総数,54609,27607,27002,53207,26968,26239,1402,639,763
4,13227,羽村市,1,0～4,1760,901,859,1715,878,837,45,23,22
4,13227,羽村市,1,5～9,2149,1142,1007,2102,1117,985,47,25,22
4,13227,羽村市,1,10～14,2507,1285,1222,2461,1266,1195,46,19,27
4,13227,羽村市,1,15～19,2693,1347,1346,2652,1321,1331,41,26,15
4,13227,羽村市,1,20～24,2938,1587,1351,2807,1514,1293,131,73,58
4,13227,羽村市,1,25～29,2705,1496,1209,2523,1385,1138,182,111,71
4,13227,羽村市,1,30～34,2660,1479,1181,2529,1405,1124,131,74,57
4,13227,羽村市,1,35～39,3091,1646,1445,2964,1597,1367,127,49,78
4,13227,羽村市,1,40～44,3576,1955,1621,3463,1910,1553,113,45,68
4,13227,羽村市,1,45～49,4414,2286,2128,4314,2256,2058,100,30,70
4,13227,羽村市,1,50～54,4735,2431,2304,4588,2382,2206,147,49,98
4,13227,羽村市,1,55～59,3694,1903,1791,3589,1865,1724,105,38,67
4,13227,羽村市,1,60～64,3023,1584,1439,2937,1547,1390,86,37,49
4,13227,羽村市,1,65～69,3053,1470,1583,3015,1455,1560,38,15,23
4,13227,羽村市,1,70～74,3947,1914,2033,3922,1902,2020,25,12,13
4,13227,羽村市,1,75～79,3001,1323,1678,2985,1317,1668,16,6,10
4,13227,羽村市,1,80～84,2445,1067,1378,2434,1065,1369,11,2,9
4,13227,羽村市,1,85～89,1439,577,862,1429,572,857,10,5,5
4,13227,羽村市,1,90～94,587,176,411,586,176,410,1,-,1
4,13227,羽村市,1,95～99,165,36,129,165,36,129,-,-,-
4,13227,羽村市,1,100以上,27,2,25,27,2,25,-,-,-
4,13227,羽村市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13228,あきる野市,0,総数,80112,39892,40220,79070,39368,39702,1042,524,518
4,13228,あきる野市,1,0～4,2577,1341,1236,2548,1327,1221,29,14,15
4,13228,あきる野市,1,5～9,3199,1592,1607,3174,1580,1594,25,12,13
4,13228,あきる野市,1,10～14,3774,1944,1830,3757,1936,1821,17,8,9
4,13228,あきる野市,1,15～19,3913,2031,1882,3890,2015,1875,23,16,7
4,13228,あきる野市,1,20～24,3886,1995,1891,3750,1906,1844,136,89,47
4,13228,あきる野市,1,25～29,3353,1725,1628,3204,1630,1574,149,95,54
4,13228,あきる野市,1,30～34,3571,1883,1688,3446,1801,1645,125,82,43
4,13228,あきる野市,1,35～39,4159,2144,2015,4065,2094,1971,94,50,44
4,13228,あきる野市,1,40～44,5018,2608,2410,4939,2580,2359,79,28,51
4,13228,あきる野市,1,45～49,6424,3354,3070,6339,3324,3015,85,30,55
4,13228,あきる野市,1,50～54,6458,3415,3043,6387,3398,2989,71,17,54
4,13228,あきる野市,1,55～59,4974,2569,2405,4902,2542,2360,72,27,45
4,13228,あきる野市,1,60～64,4507,2268,2239,4451,2248,2203,56,20,36
4,13228,あきる野市,1,65～69,4807,2345,2462,4777,2328,2449,30,17,13
4,13228,あきる野市,1,70～74,6241,2989,3252,6219,2980,3239,22,9,13
4,13228,あきる野市,1,75～79,5081,2389,2692,5066,2382,2684,15,7,8
4,13228,あきる野市,1,80～84,4172,1899,2273,4166,1898,2268,6,1,5
4,13228,あきる野市,1,85～89,2459,1003,1456,2453,1001,1452,6,2,4
4,13228,あきる野市,1,90～94,1118,335,783,1116,335,781,2,-,2
4,13228,あきる野市,1,95～99,348,59,289,348,59,289,-,-,-
4,13228,あきる野市,1,100以上,73,4,69,73,4,69,-,-,-
4,13228,あきる野市,1,不詳者,-,-,-,-,-,-,-,-,-
4,13229,西東京市,0,総数,205805,99883,105922,201162,97611,103551,4643,2272,2371
4,13229,西東京市,1,0～4,7645,3875,3770,7464,3782,3682,181,93,88
4,13229,西東京市,1,5～9,8666,4438,4228,8501,4355,4146,165,83,82
4,13229,西東京市,1,10～14,8841,4484,4357,8718,4425,4293,123,59,64
4,13229,西東京市,1,15～19,8888,4508,4380,8788,4462,4326,100,46,54
4,13229,西東京市,1,20～24,11233,5708,5525,10739,5425,5314,494,283,211
4,13229,西東京市,1,25～29,11215,5560,5655,10590,5211,5379,625,349,276
4,13229,西東京市,1,30～34,11702,5805,5897,11034,5465,5569,668,340,328
4,13229,西東京市,1,35～39,13125,6604,6521,12582,6320,6262,543,284,259
4,13229,西東京市,1,40～44,14470,7371,7099,14045,7168,6877,425,203,222
4,13229,西東京市,1,45～49,16668,8393,8275,16353,8259,8094,315,134,181
4,13229,西東京市,1,50～54,17137,8572,8565,16792,8437,8355,345,135,210
4,13229,西東京市,1,55～59,14501,7373,7128,14245,7283,6962,256,90,166
4,13229,西東京市,1,60～64,12027,6038,5989,11866,5966,5900,161,72,89
4,13229,西東京市,1,65～69,10555,5164,5391,10461,5124,5337,94,40,54
4,13229,西東京市,1,70～74,12503,5817,6686,12442,5793,6649,61,24,37
4,13229,西東京市,1,75～79,8995,3811,5184,8951,3788,5163,44,23,21
4,13229,西東京市,1,80～84,7946,3104,4842,7926,3097,4829,20,7,13
4,13229,西東京市,1,85～89,6037,2229,3808,6018,2223,3795,19,6,13
4,13229,西東京市,1,90～94,2813,851,1962,2811,851,1960,2,-,2
4,13229,西東京市,1,95～99,724,162,562,723,162,561,1,-,1
4,13229,西東京市,1,100以上,114,16,98,113,15,98,1,1,-
4,13229,西東京市,1,不詳者,-,-,-,-,-,-,-,-,-
1,13550,町村部,0,総数,80395,40761,39634,79096,40128,38968,1299,633,666
1,13550,町村部,1,0～4,2368,1247,1121,2350,1237,1113,18,10,8
1,13550,町村部,1,5～9,3288,1714,1574,3264,1698,1566,24,16,8
1,13550,町村部,1,10～14,3299,1702,1597,3266,1686,1580,33,16,17
1,13550,町村部,1,15～19,3510,1904,1606,3472,1885,1587,38,19,19
1,13550,町村部,1,20～24,3098,1690,1408,2951,1603,1348,147,87,60
1,13550,町村部,1,25～29,2979,1633,1346,2786,1492,1294,193,141,52
1,13550,町村部,1,30～34,3568,1881,1687,3423,1786,1637,145,95,50
1,13550,町村部,1,35～39,4232,2217,2015,4138,2173,1965,94,44,50
1,13550,町村部,1,40～44,4871,2612,2259,4764,2567,2197,107,45,62
1,13550,町村部,1,45～49,5816,3160,2656,5707,3125,2582,109,35,74
1,13550,町村部,1,50～54,5775,3100,2675,5635,3057,2578,140,43,97
1,13550,町村部,1,55～59,4854,2646,2208,4751,2612,2139,103,34,69
1,13550,町村部,1,60～64,4744,2516,2228,4678,2493,2185,66,23,43
1,13550,町村部,1,65～69,5668,2903,2765,5636,2896,2740,32,7,25
1,13550,町村部,1,70～74,7624,3782,3842,7597,3769,3828,27,13,14
1,13550,町村部,1,75～79,5474,2643,2831,5464,2640,2824,10,3,7
1,13550,町村部,1,80～84,4174,1841,2333,4168,1840,2328,6,1,5
1,13550,町村部,1,85～89,2959,1068,1891,2955,1067,1888,4,1,3
1,13550,町村部,1,90～94,1478,391,1087,1476,391,1085,2,-,2
1,13550,町村部,1,95～99,511,103,408,510,103,407,1,-,1
1,13550,町村部,1,100以上,105,8,97,105,8,97,-,-,-
1,13550,町村部,1,不詳者,-,-,-,-,-,-,-,-,-
2,13300,郡部,0,総数,55843,28047,27796,54834,27540,27294,1009,507,502
2,13300,郡部,1,0～4,1531,793,738,1514,783,731,17,10,7
2,13300,郡部,1,5～9,2302,1195,1107,2279,1180,1099,23,15,8
2,13300,郡部,1,10～14,2361,1224,1137,2330,1209,1121,31,15,16
2,13300,郡部,1,15～19,2506,1314,1192,2469,1296,1173,37,18,19
2,13300,郡部,1,20～24,2535,1369,1166,2411,1299,1112,124,70,54
2,13300,郡部,1,25～29,2084,1119,965,1922,999,923,162,120,42
2,13300,郡部,1,30～34,2379,1243,1136,2262,1165,1097,117,78,39
2,13300,郡部,1,35～39,2845,1494,1351,2771,1460,1311,74,34,40
2,13300,郡部,1,40～44,3447,1862,1585,3369,1831,1538,78,31,47
2,13300,郡部,1,45～49,4098,2211,1887,4019,2188,1831,79,23,56
2,13300,郡部,1,50～54,4142,2188,1954,4041,2159,1882,101,29,72
2,13300,郡部,1,55～59,3323,1771,1552,3248,1744,1504,75,27,48
2,13300,郡部,1,60～64,3143,1639,1504,3100,1623,1477,43,16,27
2,13300,郡部,1,65～69,3737,1865,1872,3721,1858,1863,16,7,9
2,13300,郡部,1,70～74,5212,2528,2684,5197,2519,2678,15,9,6
2,13300,郡部,1,75～79,3865,1882,1983,3857,1879,1978,8,3,5
2,13300,郡部,1,80～84,2952,1300,1652,2950,1299,1651,2,1,1
2,13300,郡部,1,85～89,2002,726,1276,1998,725,1273,4,1,3
2,13300,郡部,1,90～94,964,254,710,962,254,708,2,-,2
2,13300,郡部,1,95～99,335,63,272,334,63,271,1,-,1
2,13300,郡部,1,100以上,80,7,73,80,7,73,-,-,-
2,13300,郡部,1,不詳者,-,-,-,-,-,-,-,-,-
4,13303,瑞穂町,0,総数,32328,16400,15928,31501,15965,15536,827,435,392
4,13303,瑞穂町,1,0～4,877,439,438,860,429,431,17,10,7
4,13303,瑞穂町,1,5～9,1257,641,616,1238,629,609,19,12,7
4,13303,瑞穂町,1,10～14,1316,683,633,1292,671,621,24,12,12
4,13303,瑞穂町,1,15～19,1568,804,764,1536,789,747,32,15,17
4,13303,瑞穂町,1,20～24,1674,892,782,1572,832,740,102,60,42
4,13303,瑞穂町,1,25～29,1414,760,654,1273,654,619,141,106,35
4,13303,瑞穂町,1,30～34,1555,846,709,1458,780,678,97,66,31
4,13303,瑞穂町,1,35～39,1740,938,802,1684,906,778,56,32,24
4,13303,瑞穂町,1,40～44,2077,1164,913,2020,1141,879,57,23,34
4,13303,瑞穂町,1,45～49,2532,1357,1175,2473,1337,1136,59,20,39
4,13303,瑞穂町,1,50～54,2723,1405,1318,2641,1380,1261,82,25,57
4,13303,瑞穂町,1,55～59,2120,1112,1008,2051,1086,965,69,26,43
4,13303,瑞穂町,1,60～64,1879,962,917,1843,950,893,36,12,24
4,13303,瑞穂町,1,65～69,2094,1047,1047,2082,1041,1041,12,6,6
4,13303,瑞穂町,1,70～74,2779,1350,1429,2767,1343,1424,12,7,5
4,13303,瑞穂町,1,75～79,1901,908,993,1896,907,989,5,1,4
4,13303,瑞穂町,1,80～84,1468,651,817,1466,650,816,2,1,1
4,13303,瑞穂町,1,85～89,888,331,557,885,330,555,3,1,2
4,13303,瑞穂町,1,90～94,343,85,258,341,85,256,2,-,2
4,13303,瑞穂町,1,95～99,98,23,75,98,23,75,-,-,-
4,13303,瑞穂町,1,100以上,25,2,23,25,2,23,-,-,-
4,13303,瑞穂町,1,不詳者,-,-,-,-,-,-,-,-,-
4,13305,日の出町,0,総数,16549,8166,8383,16428,8113,8315,121,53,68
4,13305,日の出町,1,0～4,500,276,224,500,276,224,-,-,-
4,13305,日の出町,1,5～9,862,456,406,859,454,405,3,2,1
4,13305,日の出町,1,10～14,884,449,435,879,447,432,5,2,3
4,13305,日の出町,1,15～19,756,410,346,751,407,344,5,3,2
4,13305,日の出町,1,20～24,682,384,298,672,375,297,10,9,1
4,13305,日の出町,1,25～29,520,274,246,506,262,244,14,12,2
4,13305,日の出町,1,30～34,619,291,328,605,282,323,14,9,5
4,13305,日の出町,1,35～39,859,412,447,849,412,437,10,-,10
4,13305,日の出町,1,40～44,1073,547,526,1060,544,516,13,3,10
4,13305,日の出町,1,45～49,1207,651,556,1194,648,546,13,3,10
4,13305,日の出町,1,50～54,1022,563,459,1006,560,446,16,3,13
4,13305,日の出町,1,55～59,797,415,382,792,414,378,5,1,4
4,13305,日の出町,1,60～64,791,392,399,785,389,396,6,3,3
4,13305,日の出町,1,65～69,997,469,528,996,469,527,1,-,1
4,13305,日の出町,1,70～74,1613,742,871,1611,741,870,2,1,1
4,13305,日の出町,1,75～79,1347,673,674,1344,671,673,3,2,1
4,13305,日の出町,1,80～84,910,413,497,910,413,497,-,-,-
4,13305,日の出町,1,85～89,622,226,396,622,226,396,-,-,-
4,13305,日の出町,1,90～94,328,95,233,328,95,233,-,-,-
4,13305,日の出町,1,95～99,130,26,104,129,26,103,1,-,1
4,13305,日の出町,1,100以上,30,2,28,30,2,28,-,-,-
4,13305,日の出町,1,不詳者,-,-,-,-,-,-,-,-,-
4,13307,檜原村,0,総数,2069,1030,1039,2062,1028,1034,7,2,5
4,13307,檜原村,1,0～4,50,24,26,50,24,26,-,-,-
4,13307,檜原村,1,5～9,56,27,29,56,27,29,-,-,-
4,13307,檜原村,1,10～14,44,25,19,44,25,19,-,-,-
4,13307,檜原村,1,15～19,42,21,21,42,21,21,-,-,-
4,13307,檜原村,1,20～24,47,22,25,47,22,25,-,-,-
4,13307,檜原村,1,25～29,40,25,15,39,25,14,1,-,1
4,13307,檜原村,1,30～34,48,25,23,48,25,23,-,-,-
4,13307,檜原村,1,35～39,71,42,29,70,42,28,1,-,1
4,13307,檜原村,1,40～44,97,46,51,96,45,51,1,1,-
4,13307,檜原村,1,45～49,102,61,41,102,61,41,-,-,-
4,13307,檜原村,1,50～54,113,64,49,112,64,48,1,-,1
4,13307,檜原村,1,55～59,135,81,54,135,81,54,-,-,-
4,13307,檜原村,1,60～64,145,90,55,145,90,55,-,-,-
4,13307,檜原村,1,65～69,200,106,94,198,105,93,2,1,1
4,13307,檜原村,1,70～74,240,138,102,240,138,102,-,-,-
4,13307,檜原村,1,75～79,158,78,80,158,78,80,-,-,-
4,13307,檜原村,1,80～84,170,74,96,170,74,96,-,-,-
4,13307,檜原村,1,85～89,157,49,108,156,49,107,1,-,1
4,13307,檜原村,1,90～94,109,27,82,109,27,82,-,-,-
4,13307,檜原村,1,95～99,35,5,30,35,5,30,-,-,-
4,13307,檜原村,1,100以上,10,-,10,10,-,10,-,-,-
4,13307,檜原村,1,不詳者,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,0,総数,4897,2451,2446,4843,2434,2409,54,17,37
4,13308,奥多摩町,1,0～4,104,54,50,104,54,50,-,-,-
4,13308,奥多摩町,1,5～9,127,71,56,126,70,56,1,1,-
4,13308,奥多摩町,1,10～14,117,67,50,115,66,49,2,1,1
4,13308,奥多摩町,1,15～19,140,79,61,140,79,61,-,-,-
4,13308,奥多摩町,1,20～24,132,71,61,120,70,50,12,1,11
4,13308,奥多摩町,1,25～29,110,60,50,104,58,46,6,2,4
4,13308,奥多摩町,1,30～34,157,81,76,151,78,73,6,3,3
4,13308,奥多摩町,1,35～39,175,102,73,168,100,68,7,2,5
4,13308,奥多摩町,1,40～44,200,105,95,193,101,92,7,4,3
4,13308,奥多摩町,1,45～49,257,142,115,250,142,108,7,-,7
4,13308,奥多摩町,1,50～54,284,156,128,282,155,127,2,1,1
4,13308,奥多摩町,1,55～59,271,163,108,270,163,107,1,-,1
4,13308,奥多摩町,1,60～64,328,195,133,327,194,133,1,1,-
4,13308,奥多摩町,1,65～69,446,243,203,445,243,202,1,-,1
4,13308,奥多摩町,1,70～74,580,298,282,579,297,282,1,1,-
4,13308,奥多摩町,1,75～79,459,223,236,459,223,236,-,-,-
4,13308,奥多摩町,1,80～84,404,162,242,404,162,242,-,-,-
4,13308,奥多摩町,1,85～89,335,120,215,335,120,215,-,-,-
4,13308,奥多摩町,1,90～94,184,47,137,184,47,137,-,-,-
4,13308,奥多摩町,1,95～99,72,9,63,72,9,63,-,-,-
4,13308,奥多摩町,1,100以上,15,3,12,15,3,12,-,-,-
4,13308,奥多摩町,1,不詳者,-,-,-,-,-,-,-,-,-
2,13350,島部,0,総数,24552,12714,11838,24262,12588,11674,290,126,164
2,13350,島部,1,0～4,837,454,383,836,454,382,1,-,1
2,13350,島部,1,5～9,986,519,467,985,518,467,1,1,-
2,13350,島部,1,10～14,938,478,460,936,477,459,2,1,1
2,13350,島部,1,15～19,1004,590,414,1003,589,414,1,1,-
2,13350,島部,1,20～24,563,321,242,540,304,236,23,17,6
2,13350,島部,1,25～29,895,514,381,864,493,371,31,21,10
2,13350,島部,1,30～34,1189,638,551,1161,621,540,28,17,11
2,13350,島部,1,35～39,1387,723,664,1367,713,654,20,10,10
2,13350,島部,1,40～44,1424,750,674,1395,736,659,29,14,15
2,13350,島部,1,45～49,1718,949,769,1688,937,751,30,12,18
2,13350,島部,1,50～54,1633,912,721,1594,898,696,39,14,25
2,13350,島部,1,55～59,1531,875,656,1503,868,635,28,7,21
2,13350,島部,1,60～64,1601,877,724,1578,870,708,23,7,16
2,13350,島部,1,65～69,1931,1038,893,1915,1038,877,16,-,16
2,13350,島部,1,70～74,2412,1254,1158,2400,1250,1150,12,4,8
2,13350,島部,1,75～79,1609,761,848,1607,761,846,2,-,2
2,13350,島部,1,80～84,1222,541,681,1218,541,677,4,-,4
2,13350,島部,1,85～89,957,342,615,957,342,615,-,-,-
2,13350,島部,1,90～94,514,137,377,514,137,377,-,-,-
2,13350,島部,1,95～99,176,40,136,176,40,136,-,-,-
2,13350,島部,1,100以上,25,1,24,25,1,24,-,-,-
2,13350,島部,1,不詳者,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,0,総数,12018,6140,5878,11891,6049,5842,127,91,36
3,13360,大島支庁,1,0～4,362,188,174,361,188,173,1,-,1
3,13360,大島支庁,1,5～9,456,229,227,455,228,227,1,1,-
3,13360,大島支庁,1,10～14,451,227,224,449,226,223,2,1,1
3,13360,大島支庁,1,15～19,626,385,241,625,384,241,1,1,-
3,13360,大島支庁,1,20～24,317,176,141,300,163,137,17,13,4
3,13360,大島支庁,1,25～29,377,224,153,361,213,148,16,11,5
3,13360,大島支庁,1,30～34,513,281,232,499,272,227,14,9,5
3,13360,大島支庁,1,35～39,619,315,304,612,309,303,7,6,1
3,13360,大島支庁,1,40～44,665,360,305,649,348,301,16,12,4
3,13360,大島支庁,1,45～49,804,454,350,791,442,349,13,12,1
3,13360,大島支庁,1,50～54,770,408,362,754,397,357,16,11,5
3,13360,大島支庁,1,55～59,753,420,333,743,413,330,10,7,3
3,13360,大島支庁,1,60～64,778,428,350,771,423,348,7,5,2
3,13360,大島支庁,1,65～69,986,514,472,983,514,469,3,-,3
3,13360,大島支庁,1,70～74,1186,603,583,1184,601,583,2,2,-
3,13360,大島支庁,1,75～79,846,385,461,846,385,461,-,-,-
3,13360,大島支庁,1,80～84,637,264,373,636,264,372,1,-,1
3,13360,大島支庁,1,85～89,492,170,322,492,170,322,-,-,-
3,13360,大島支庁,1,90～94,282,82,200,282,82,200,-,-,-
3,13360,大島支庁,1,95～99,89,26,63,89,26,63,-,-,-
3,13360,大島支庁,1,100以上,9,1,8,9,1,8,-,-,-
3,13360,大島支庁,1,不詳者,-,-,-,-,-,-,-,-,-
4,13361,大島町,0,総数,7262,3751,3511,7164,3674,3490,98,77,21
4,13361,大島町,1,0～4,213,109,104,212,109,103,1,-,1
4,13361,大島町,1,5～9,237,121,116,236,120,116,1,1,-
4,13361,大島町,1,10～14,259,139,120,257,138,119,2,1,1
4,13361,大島町,1,15～19,418,273,145,417,272,145,1,1,-
4,13361,大島町,1,20～24,172,88,84,165,82,83,7,6,1
4,13361,大島町,1,25～29,230,147,83,221,140,81,9,7,2
4,13361,大島町,1,30～34,306,170,136,294,161,133,12,9,3
4,13361,大島町,1,35～39,332,171,161,325,165,160,7,6,1
4,13361,大島町,1,40～44,370,194,176,357,183,174,13,11,2
4,13361,大島町,1,45～49,485,277,208,473,266,207,12,11,1
4,13361,大島町,1,50～54,503,271,232,490,261,229,13,10,3
4,13361,大島町,1,55～59,495,278,217,485,271,214,10,7,3
4,13361,大島町,1,60～64,445,248,197,438,243,195,7,5,2
4,13361,大島町,1,65～69,566,297,269,565,297,268,1,-,1
4,13361,大島町,1,70～74,752,376,376,750,374,376,2,2,-
4,13361,大島町,1,75～79,552,255,297,552,255,297,-,-,-
4,13361,大島町,1,80～84,415,178,237,415,178,237,-,-,-
4,13361,大島町,1,85～89,296,100,196,296,100,196,-,-,-
4,13361,大島町,1,90～94,162,43,119,162,43,119,-,-,-
4,13361,大島町,1,95～99,47,15,32,47,15,32,-,-,-
4,13361,大島町,1,100以上,7,1,6,7,1,6,-,-,-
4,13361,大島町,1,不詳者,-,-,-,-,-,-,-,-,-
4,13362,利島村,0,総数,332,184,148,326,181,145,6,3,3
4,13362,利島村,1,0～4,11,6,5,11,6,5,-,-,-
4,13362,利島村,1,5～9,21,8,13,21,8,13,-,-,-
4,13362,利島村,1,10～14,20,11,9,20,11,9,-,-,-
4,13362,利島村,1,15～19,10,7,3,10,7,3,-,-,-
4,13362,利島村,1,20～24,10,8,2,10,8,2,-,-,-
4,13362,利島村,1,25～29,22,9,13,17,6,11,5,3,2
4,13362,利島村,1,30～34,24,11,13,24,11,13,-,-,-
4,13362,利島村,1,35～39,20,11,9,20,11,9,-,-,-
4,13362,利島村,1,40～44,39,24,15,39,24,15,-,-,-
4,13362,利島村,1,45～49,29,17,12,29,17,12,-,-,-
4,13362,利島村,1,50～54,12,9,3,12,9,3,-,-,-
4,13362,利島村,1,55～59,16,10,6,16,10,6,-,-,-
4,13362,利島村,1,60～64,21,15,6,21,15,6,-,-,-
4,13362,利島村,1,65～69,21,11,10,20,11,9,1,-,1
4,13362,利島村,1,70～74,22,13,9,22,13,9,-,-,-
4,13362,利島村,1,75～79,11,5,6,11,5,6,-,-,-
4,13362,利島村,1,80～84,9,3,6,9,3,6,-,-,-
4,13362,利島村,1,85～89,7,2,5,7,2,5,-,-,-
4,13362,利島村,1,90～94,7,4,3,7,4,3,-,-,-
4,13362,利島村,1,95～99,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,100以上,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,不詳者,-,-,-,-,-,-,-,-,-
4,13363,新島村,0,総数,2547,1238,1309,2532,1234,1298,15,4,11
4,13363,新島村,1,0～4,67,31,36,67,31,36,-,-,-
4,13363,新島村,1,5～9,87,38,49,87,38,49,-,-,-
