事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,J-1 卸売業,平成19,2007,1月,18.2,18.2,18.1,147.3,149.4,141.9,137.3,139.2,132.3,10,10.2,9.6
30人以上,J-1 卸売業,平成19,2007,2月,19.2,19.4,18.8,155.6,158.5,147.8,144.8,147.4,137.7,10.8,11.1,10.1
30人以上,J-1 卸売業,平成19,2007,3月,19.9,20.1,19.5,161.7,164.5,153.5,149.5,152,142.3,12.2,12.5,11.2
30人以上,J-1 卸売業,平成19,2007,4月,20,20.1,19.4,163.1,166,155.3,150.7,153.4,143.2,12.4,12.6,12.1
30人以上,J-1 卸売業,平成19,2007,5月,19.5,19.6,19.1,158.1,160.4,151.6,146.6,148.7,140.5,11.5,11.7,11.1
30人以上,J-1 卸売業,平成19,2007,6月,20.8,21,20.3,168.4,171.2,160.3,157.2,159.8,149.8,11.2,11.4,10.5
30人以上,J-1 卸売業,平成19,2007,7月,20.6,20.7,20.2,166.8,168.9,160.3,155.7,157.6,149.9,11.1,11.3,10.4
30人以上,J-1 卸売業,平成19,2007,8月,19.7,19.8,19.2,159.8,162.7,150.7,149.5,152.1,141.6,10.3,10.6,9.1
30人以上,J-1 卸売業,平成19,2007,9月,18.5,18.7,18.1,151,153.5,143.8,140.7,142.9,134.3,10.3,10.6,9.5
30人以上,J-1 卸売業,平成19,2007,10月,20.4,20.5,20,164.7,167.6,156.7,153.6,156.2,146.2,11.1,11.4,10.5
30人以上,J-1 卸売業,平成19,2007,11月,20.7,20.9,20.2,168.5,171.5,159.5,157.3,160.2,148.8,11.2,11.3,10.7
30人以上,J-1 卸売業,平成19,2007,12月,19.2,19.4,18.5,155.6,158.7,146,144.8,147.7,135.8,10.8,11,10.2
30人以上,J-2 小売業,平成17,2005,年平均,18.6,19.3,18.1,125.7,148,110.4,119.2,139.2,105.6,6.5,8.8,4.8
30人以上,J-2 小売業,平成18,2006,年平均,18.9,19.7,18.3,135.2,154.6,121.7,128,144.9,116.2,7.2,9.7,5.5
30人以上,J-2 小売業,平成19,2007,年平均,19.1,19.8,18.7,138.4,157,126.1,131,146.2,120.9,7.4,10.8,5.2
30人以上,J-2 小売業,平成19,2007,1月,18.9,19.4,18.4,136.4,154.2,123.7,128.1,143.1,117.5,8.3,11.1,6.2
30人以上,J-2 小売業,平成19,2007,2月,18.7,19.4,18.2,134.4,152.6,121.5,127,142.4,116.1,7.4,10.2,5.4
30人以上,J-2 小売業,平成19,2007,3月,18.5,19.4,17.9,132.6,151.3,120.1,126,142,115.3,6.6,9.3,4.8
30人以上,J-2 小売業,平成19,2007,4月,19.2,19.8,18.8,138.6,155.4,127.1,131.1,145.4,121.4,7.5,10,5.7
30人以上,J-2 小売業,平成19,2007,5月,19.1,19.7,18.7,137.7,154.5,126.6,130.9,145.1,121.6,6.8,9.4,5
30人以上,J-2 小売業,平成19,2007,6月,19.7,20.2,19.3,143.1,161.9,130.6,135.7,150.7,125.7,7.4,11.2,4.9
30人以上,J-2 小売業,平成19,2007,7月,19.6,20.1,19.3,140.6,158.7,129.2,132.3,145.8,123.8,8.3,12.9,5.4
30人以上,J-2 小売業,平成19,2007,8月,19.5,19.8,19.2,142.2,158.1,131.4,135,147.7,126.4,7.2,10.4,5
30人以上,J-2 小売業,平成19,2007,9月,18.9,19.7,18.4,137.9,157.7,125,130.6,146.5,120.2,7.3,11.2,4.8
30人以上,J-2 小売業,平成19,2007,10月,19.2,20.2,18.6,139.4,160.2,125.7,132.3,149.5,120.9,7.1,10.7,4.8
30人以上,J-2 小売業,平成19,2007,11月,19.2,20,18.6,138.2,159.1,124.9,131.1,148.2,120.2,7.1,10.9,4.7
30人以上,J-2 小売業,平成19,2007,12月,19.3,20.1,18.8,140,160.1,127.2,131.9,148,121.6,8.1,12.1,5.6
30人以上,Q80 専門サービス業（他に分類されないもの）,平成17,2005,年平均,19.7,19.7,19.4,165.9,167.2,162.7,147.2,148.1,144.9,18.7,19.1,17.8
30人以上,Q80 専門サービス業（他に分類されないもの）,平成18,2006,年平均,20.1,20.1,20,167.7,168.9,164.5,149.9,150.5,148.3,17.8,18.4,16.2
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,年平均,19.2,19.3,18.9,162.6,164.6,155.9,145,146.2,140.9,17.6,18.4,15
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,1月,17.5,17.8,16.6,151,153.9,141.8,132.7,134.9,125.7,18.3,19,16.1
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,2月,18.6,18.8,18,158,161.3,147.7,139.4,141.3,133.4,18.6,20,14.3
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,3月,19.8,20,19.2,167.7,170.9,157,146.3,148.3,139.7,21.4,22.6,17.3
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,4月,19.7,19.7,19.5,165.6,167.3,159.6,147.9,148.9,144.3,17.7,18.4,15.3
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,5月,18.9,18.9,18.7,158.9,160.4,153.8,142.7,143.6,139.7,16.2,16.8,14.1
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,6月,20,20,19.7,168.7,170.3,162.7,151.3,152.2,148,17.4,18.1,14.7
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,7月,20,20,19.9,169.3,170.5,165.3,151.3,151.9,149.2,18,18.6,16.1
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,8月,19.3,19.3,19.2,161.8,162.9,157.7,146.6,147.2,144.6,15.2,15.7,13.1
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,9月,18.1,18.1,18.2,153.5,154.4,150.6,137.2,137.3,137,16.3,17.1,13.6
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,10月,19.9,20.2,18.8,166.9,170.4,154.3,150.4,153.1,140.7,16.5,17.3,13.6
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,11月,20.3,20.3,20.1,170.1,171.6,165.1,152.6,153.5,149.5,17.5,18.1,15.6
30人以上,Q80 専門サービス業（他に分類されないもの）,平成19,2007,12月,18.7,18.7,18.6,159.4,160.3,156,140.8,141.2,139.2,18.6,19.1,16.8
30人以上,Q81 学術・開発研究機関,平成17,2005,年平均,19.5,19.8,18.2,155.3,157.8,144.4,147.4,149.5,138.1,7.9,8.3,6.3
30人以上,Q81 学術・開発研究機関,平成18,2006,年平均,19.7,20,18.3,158.6,161.4,146.3,149,151.2,139.4,9.6,10.2,6.9
30人以上,Q81 学術・開発研究機関,平成19,2007,年平均,18.7,19.1,16.8,153.7,158.1,135.1,142.3,146.2,125.9,11.4,11.9,9.2
30人以上,Q81 学術・開発研究機関,平成19,2007,1月,17.9,18.3,16,147.9,152,131.1,136.8,140.4,121.9,11.1,11.6,9.2
30人以上,Q81 学術・開発研究機関,平成19,2007,2月,17.7,18.1,16.1,146.8,150.9,129.6,135,138.5,120.3,11.8,12.4,9.3
30人以上,Q81 学術・開発研究機関,平成19,2007,3月,19,19.4,17.6,158,161.7,142.8,145.1,148.3,131.9,12.9,13.4,10.9
30人以上,Q81 学術・開発研究機関,平成19,2007,4月,19,19.4,17.2,157.7,161.9,140.3,145,148.4,130.6,12.7,13.5,9.7
30人以上,Q81 学術・開発研究機関,平成19,2007,5月,19.1,19.4,17.7,158.5,161.9,143.6,147.3,150.2,134.9,11.2,11.7,8.7
30人以上,Q81 学術・開発研究機関,平成19,2007,6月,18.8,19.4,16.6,154.9,160.2,132.4,143.8,148.5,123.8,11.1,11.7,8.6
30人以上,Q81 学術・開発研究機関,平成19,2007,7月,19.8,20.5,16.9,160.7,167.1,134,149.7,155.7,125.1,11,11.4,8.9
30人以上,Q81 学術・開発研究機関,平成19,2007,8月,18.9,19.6,16.3,156.5,162.3,131.9,145.9,151.3,123,10.6,11,8.9
30人以上,Q81 学術・開発研究機関,平成19,2007,9月,17,17.4,15.2,140.6,144.5,124.1,130.4,133.9,115.6,10.2,10.6,8.5
30人以上,Q81 学術・開発研究機関,平成19,2007,10月,19.2,19.5,17.6,155.5,159.7,138.2,144.2,147.8,129.2,11.3,11.9,9
30人以上,Q81 学術・開発研究機関,平成19,2007,11月,19.9,20.4,17.9,161.9,166.5,142.6,150.1,154.1,133.4,11.8,12.4,9.2
30人以上,Q81 学術・開発研究機関,平成19,2007,12月,17.7,18.1,16.4,145.2,148.7,131,134.1,137,122.1,11.1,11.7,8.9
30人以上,Q84 娯楽業,平成17,2005,年平均,18.7,19.6,17.6,133.8,143.9,121.5,128.4,137.8,117,5.4,6.1,4.5
30人以上,Q84 娯楽業,平成18,2006,年平均,18.6,19.5,17.5,135.8,146.7,122.7,129.3,139.5,117,6.5,7.2,5.7
30人以上,Q84 娯楽業,平成19,2007,年平均,19.8,20.3,19.1,144.9,153.1,133,138.8,146.2,128.1,6.1,6.9,4.9
30人以上,Q84 娯楽業,平成19,2007,1月,19.6,20.4,18.6,142.6,152.5,129,136.6,145.4,124.5,6,7.1,4.5
30人以上,Q84 娯楽業,平成19,2007,2月,19.4,19.6,18.9,137.6,146.6,121.4,132.3,140.7,117.2,5.3,5.9,4.2
30人以上,Q84 娯楽業,平成19,2007,3月,18.8,19.8,17.5,138.2,149.7,122.4,131.6,141.6,117.8,6.6,8.1,4.6
30人以上,Q84 娯楽業,平成19,2007,4月,20,20.3,19.6,144.5,155.1,130.4,138.6,147.8,126.3,5.9,7.3,4.1
30人以上,Q84 娯楽業,平成19,2007,5月,19.7,20.2,19.1,141.4,151.9,126.9,136,145.4,123.1,5.4,6.5,3.8
30人以上,Q84 娯楽業,平成19,2007,6月,19.9,20.3,19.3,142.2,149.7,131.6,138.3,145,128.8,3.9,4.7,2.8
30人以上,Q84 娯楽業,平成19,2007,7月,19.9,20.4,19.1,145.5,154.1,133.1,139.9,147.5,128.9,5.6,6.6,4.2
30人以上,Q84 娯楽業,平成19,2007,8月,20.3,20.8,19.5,150.6,159,138.3,144,151.2,133.4,6.6,7.8,4.9
30人以上,Q84 娯楽業,平成19,2007,9月,19.3,19.9,18.5,145.3,152.4,135.1,138.5,144.7,129.6,6.8,7.7,5.5
30人以上,Q84 娯楽業,平成19,2007,10月,20.3,20.5,19.9,152.2,155.9,147.2,143.7,148.3,137.3,8.5,7.6,9.9
30人以上,Q84 娯楽業,平成19,2007,11月,20.3,20.8,19.6,150.2,156.7,140.6,143.9,149.5,135.6,6.3,7.2,5
30人以上,Q84 娯楽業,平成19,2007,12月,20,20.3,19.4,148.5,155,138.6,142.4,148.1,133.8,6.1,6.9,4.8
30人以上,"Q86,87 自動車整備業、機械等修理業",平成17,2005,年平均,19.4,19.7,18.1,174,178.9,148.1,150.1,151.8,141.1,23.9,27.1,7
30人以上,"Q86,87 自動車整備業、機械等修理業",平成18,2006,年平均,19.5,19.8,17.9,175.1,180.8,146.6,151.2,153.3,141,23.9,27.5,5.6
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,年平均,19.5,19.6,19,171.9,173.7,157.1,148.3,148.5,146.4,23.6,25.2,10.7
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,1月,18.5,18.6,17.9,163.7,165.7,147.9,140.3,140.7,137.7,23.4,25,10.2
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,2月,18.7,18.7,18.3,164.9,166.5,152.1,141.4,141.5,141,23.5,25,11.1
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,3月,19.8,19.9,18.7,181.5,184.3,158.1,150.2,150.9,144.3,31.3,33.4,13.8
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,4月,19.3,19.3,19.1,170.8,171.8,161.7,147,147,146.8,23.8,24.8,14.9
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,5月,19.3,19.3,18.8,168.3,169.7,156.5,146.4,146.6,144.7,21.9,23.1,11.8
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,6月,19.9,20,19.3,173.7,175.5,158.7,151.4,151.7,148.8,22.3,23.8,9.9
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,7月,20.4,20.5,20,180,181.9,164.1,155.6,155.8,153.7,24.4,26.1,10.4
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,8月,20.1,20.2,19.2,176.7,179,157.7,154.3,155,148.7,22.4,24,9
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,9月,19.2,19.3,18.3,168.2,170.6,149,145.7,146.4,140.1,22.5,24.2,8.9
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,10月,20.2,20.2,19.8,175.4,177.1,162,154.1,154.3,152.4,21.3,22.8,9.6
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,11月,19.8,19.8,19.8,171.4,172.5,162.7,149.5,149,153.7,21.9,23.5,9
30人以上,"Q86,87 自動車整備業、機械等修理業",平成19,2007,12月,19.6,19.7,18.9,168.5,170.2,154.9,144.9,144.7,146,23.6,25.5,8.9
30人以上,Q82 洗濯・理容・美容・浴場業,平成17,2005,年平均,20.1,20.9,19.2,156.4,164.8,147.7,149.9,157.6,141.9,6.5,7.2,5.8
30人以上,Q82 洗濯・理容・美容・浴場業,平成18,2006,年平均,20.1,21,19.2,156.1,163.8,148.4,148.9,155.8,141.9,7.2,8,6.5
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,年平均,20.9,21.2,20.6,161.8,178.1,150.2,152.7,165.4,143.7,9.1,12.7,6.5
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,1月,20,20.5,19.7,162.2,178.6,150.6,152.7,166.4,143,9.5,12.2,7.6
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,2月,20.5,20.6,20.4,160,174.4,150,151.6,164.1,142.9,8.4,10.3,7.1
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,3月,21.5,22.3,21,173.5,192.4,159.9,162.5,177.9,151.5,11,14.5,8.4
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,4月,21,21.3,20.7,168.2,182.1,158.2,158.2,167.9,151.2,10,14.2,7
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,5月,19.6,20,19.3,151.5,170,138.1,142,155.8,132,9.5,14.2,6.1
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,6月,21.3,21.7,21,160.1,174.2,149.8,152.1,162.3,144.6,8,11.9,5.2
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,7月,21,21.9,20.4,161.2,181.4,147,152.4,169.3,140.5,8.8,12.1,6.5
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,8月,20.9,21.7,20.4,160.7,182,145.8,151.8,169,139.7,8.9,13,6.1
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,9月,21.1,21.4,20.9,161.6,179.2,149.3,152.4,166.5,142.6,9.2,12.7,6.7
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,10月,21.3,21.5,21.2,163.1,180.8,150.8,154.3,167.6,145,8.8,13.2,5.8
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,11月,20.7,20.8,20.7,157.6,168.6,149.9,148.6,156.8,142.9,9,11.8,7
30人以上,Q82 洗濯・理容・美容・浴場業,平成19,2007,12月,21.3,21.2,21.4,161.8,173.5,153.8,153.9,161.6,148.6,7.9,11.9,5.2
30人以上,Q89 広告業,平成17,2005,年平均,19.6,19.8,19.1,159.4,161.4,153.4,139.3,141.2,133.6,20.1,20.2,19.8
30人以上,Q89 広告業,平成18,2006,年平均,19.5,19.9,18.5,157.2,161.1,146.4,139.1,142.5,129.6,18.1,18.6,16.8
30人以上,Q89 広告業,平成19,2007,年平均,19.4,20.1,18.1,157.2,163.4,146.3,141.3,146.3,132.6,15.9,17.1,13.7
30人以上,Q89 広告業,平成19,2007,1月,17.6,18.4,16.1,142.5,149.8,129.7,128.1,134.3,117.1,14.4,15.5,12.6
30人以上,Q89 広告業,平成19,2007,2月,19.4,19.9,18.5,157.9,162.2,149.9,140.9,144.1,134.9,17,18.1,15
30人以上,Q89 広告業,平成19,2007,3月,19,19.7,17.8,154.5,160.4,144.6,137.4,142.2,129.3,17.1,18.2,15.3
30人以上,Q89 広告業,平成19,2007,4月,20.3,21,19.1,165,171.4,154.2,148.2,153.3,139.7,16.8,18.1,14.5
30人以上,Q89 広告業,平成19,2007,5月,18.2,18.8,17.1,150.7,158.7,136.9,136,142.4,124.9,14.7,16.3,12
30人以上,Q89 広告業,平成19,2007,6月,20.3,21,19.2,165.2,169.8,157,148.4,152.5,141.1,16.8,17.3,15.9
30人以上,Q89 広告業,平成19,2007,7月,20.2,21,18.9,164,171,151.5,147.5,153.2,137.3,16.5,17.8,14.2
30人以上,Q89 広告業,平成19,2007,8月,19,19.9,17.3,153,161,138.7,138.4,145,126.6,14.6,16,12.1
30人以上,Q89 広告業,平成19,2007,9月,19.5,20.1,18.4,156.7,162.8,145.9,141.4,145.9,133.4,15.3,16.9,12.5
30人以上,Q89 広告業,平成19,2007,10月,19.7,20.3,18.5,158.5,164.9,146.9,142.9,147.6,134.3,15.6,17.3,12.6
30人以上,Q89 広告業,平成19,2007,11月,20.2,20.8,19.2,163.9,169.2,154.5,148.1,152.1,141,15.8,17.1,13.5
30人以上,Q89 広告業,平成19,2007,12月,18.9,19.7,17.6,154.5,159.4,146,139.1,143.2,131.9,15.4,16.2,14.1
30人以上,QS-1 一括分,平成17,2005,年平均,19.1,19.6,18.3,148.1,159.3,132.1,136,145.7,122.1,12.1,13.6,10
30人以上,QS-1 一括分,平成18,2006,年平均,19.1,19.6,18.4,150.8,161,137.3,138,146.8,126.4,12.8,14.2,10.9
30人以上,QS-1 一括分,平成19,2007,年平均,19.1,19.7,18.3,154.3,165.4,140.2,139.6,147.9,129,14.7,17.5,11.2
30人以上,QS-1 一括分,平成19,2007,1月,18.2,18.8,17.4,147.2,157.7,133.7,133.5,141.7,123.1,13.7,16,10.6
30人以上,QS-1 一括分,平成19,2007,2月,18.4,19.1,17.5,149,161.4,132.5,134.3,143.6,122,14.7,17.8,10.5
30人以上,QS-1 一括分,平成19,2007,3月,18.9,19.5,18.1,152.8,163.1,139.4,138.1,146.1,127.7,14.7,17,11.7
30人以上,QS-1 一括分,平成19,2007,4月,19.4,19.9,18.6,156.5,166.4,143.7,141.5,149.4,131.3,15,17,12.4
30人以上,QS-1 一括分,平成19,2007,5月,19,19.5,18.3,153.6,163.4,140.9,138.8,146.5,128.9,14.8,16.9,12
30人以上,QS-1 一括分,平成19,2007,6月,19.8,20.3,19.1,159.2,169.6,146,144.1,151.9,134.2,15.1,17.7,11.8
30人以上,QS-1 一括分,平成19,2007,7月,19.6,20.1,18.9,158.2,169.1,144.2,143.4,151.6,132.8,14.8,17.5,11.4
30人以上,QS-1 一括分,平成19,2007,8月,19.5,20,18.9,157.4,167.9,144,143.2,151,133.3,14.2,16.9,10.7
30人以上,QS-1 一括分,平成19,2007,9月,18.2,18.9,17.4,148.3,159.4,133.6,134.1,142.4,123.2,14.2,17,10.4
30人以上,QS-1 一括分,平成19,2007,10月,19.3,20,18.4,155.4,167.7,140,140.1,148.8,129.2,15.3,18.9,10.8
30人以上,QS-1 一括分,平成19,2007,11月,20,20.7,19.2,162.4,174.6,146.6,146.8,155.6,135.4,15.6,19,11.2
30人以上,QS-1 一括分,平成19,2007,12月,18.7,19.4,17.9,152.1,163.6,136.8,137.5,145.9,126.4,14.6,17.7,10.4
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成19年確報,,,,,,,,,,,,,,,,
第６－２表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数　（事業所規模３０人以上）,,,,,,,,,,,,,,,,
