全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,100,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイサンジ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイサンジ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインサンジユウ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインサンジユウ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイサンジ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイサンジ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインサンジユウ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインサンジユウ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイジユウ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイジユウ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1都老人ホーム泰生館北側,東京都,東村山市,青葉町1丁目,7-1 都老人ホーム泰生館北側,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインダイサンリ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインダイサンリ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トウキヨウトヨウイクイン,東京都,東村山市,青葉町1丁目,7-1 トウキヨウトヨウイクイン,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町1-7-1トヨウイクインシユウカイ,東京都,東村山市,青葉町1丁目,7-1 トヨウイクインシユウカイ,,35.760398,139.490981,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルホンカ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルホンカ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルホンカ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルホンカ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルヒガシ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルヒガシ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルホンカ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルホンカ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルキユウ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルキユウ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルイリグ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルイリグ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町2-10-1ニホンベルハウエルイリグ,東京都,東村山市,美住町2丁目,10-1 ニホンベルハウエルイリグ,,35.756169,139.46372,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市本町3-12-0トエイクメガワダンチキタ,東京都,東村山市,本町3丁目,12-0 トエイクメガワダンチキタ,,35.758176,139.471046,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンジドウコ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンジドウコ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンサンジユ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンサンジユ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンジドウコ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンジドウコ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンキユウジ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンキユウジ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0久米川公団児童公園東側,東京都,東村山市,美住町1丁目,4-0 久米川公団児童公園東側,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンヨンジユ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンヨンジユ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンヨンジユ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンヨンジユ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0久米川公団53棟南側,東京都,東村山市,美住町1丁目,4-0 久米川公団53棟南側,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンハチジユ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンハチジユ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0久米川公団9棟南側,東京都,東村山市,美住町1丁目,4-0 久米川公団9棟南側,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0久米川公団10棟南側,東京都,東村山市,美住町1丁目,4-0 久米川公団10棟南側,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0久米川公団57棟南側,東京都,東村山市,美住町1丁目,4-0 久米川公団57棟南側,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市美住町1-4-0クメガワコウダンナナジユ,東京都,東村山市,美住町1丁目,4-0 クメガワコウダンナナジユ,,35.75007,139.462908,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市久米川町1-36-1レナウンルック建物中央,東京都,東村山市,久米川町1丁目,36-1 レナウンルック建物中央,,35.768138,139.487063,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市久米川町1-36-1レナウンルック建物東側,東京都,東村山市,久米川町1丁目,36-1 レナウンルック建物東側,,35.768138,139.487063,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町3-6-1ホセイエンチヨウリシツニ,東京都,東村山市,諏訪町3丁目,6-1 ホセイエンチヨウリシツニ,,35.770309,139.462098,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町2-26-1ハクジユウジビヨウインホ,東京都,東村山市,諏訪町2丁目,26-1 ハクジユウジビヨウインホ,,35.770671,139.463848,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町2-26-1ハクジユウジビヨウインダ,東京都,東村山市,諏訪町2丁目,26-1 ハクジユウジビヨウインダ,,35.770671,139.463848,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町2-26-1ハクジユウジビヨウインジ,東京都,東村山市,諏訪町2丁目,26-1 ハクジユウジビヨウインジ,,35.770671,139.463848,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町4-1-3多摩全生園汽缶棟西側,東京都,東村山市,青葉町4丁目,1-3 多摩全生園汽缶棟西側,,35.766052,139.496545,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町4-1-3多摩全生園営繕詰所南側,東京都,東村山市,青葉町4丁目,1-3 多摩全生園営繕詰所南側,,35.766052,139.496545,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市青葉町4-1-3多摩全生園洗濯棟南側,東京都,東村山市,青葉町4丁目,1-3 多摩全生園洗濯棟南側,,35.766052,139.496545,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町1-34-2ノグチダイダンチウメザワ,東京都,東村山市,諏訪町1丁目,34-2 ノグチダイダンチウメザワ,,35.771594,139.470914,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町1-35-17ノグチダイダンチコマツタ,東京都,東村山市,諏訪町1丁目,35-17 ノグチダイダンチコマツタ,,35.771874,139.470161,75,
132136,,東村山市,私設消火栓（井水連絡水道）,132136,,東京都東村山市諏訪町1-37-27ノグチダイダンチオダタク,東京都,東村山市,諏訪町1丁目,37-27 ノグチダイダンチオダタク,,35.772198,139.469272,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市諏訪町2-8-9キタヤマダンチヒルタアパ,東京都,東村山市,諏訪町2丁目,8-9 キタヤマダンチヒルタアパ,,35.770509,139.465766,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市諏訪町2-7-2キタヤマダンチワタナベタ,東京都,東村山市,諏訪町2丁目,7-2 キタヤマダンチワタナベタ,,35.770082,139.465515,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町2-23-0ダイサントエイナイコバヤ,東京都,東村山市,栄町2丁目,23-0 ダイサントエイナイコバヤ,,35.748383,139.471829,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町3-14-0ダイゴトエイナイゴトウタ,東京都,東村山市,栄町3丁目,14-0 ダイゴトエイナイゴトウタ,,35.746505,139.469311,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町3-14-0ダイゴトエイナカジマ,東京都,東村山市,栄町3丁目,14-0 ダイゴトエイナカジマ,,35.746505,139.469311,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町2-33-0ダイヨントエイナイエノモ,東京都,東村山市,栄町2丁目,33-0 ダイヨントエイナイエノモ,,35.748819,139.468271,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市栄町2-35-0ダイナナトエイナイモチキ,東京都,東村山市,栄町2丁目,35-0 ダイナナトエイナイモチキ,,35.74843,139.469424,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市廻田町4-19-0メグリタシモトエイナイハ,東京都,東村山市,廻田町4丁目,19-0 メグリタシモトエイナイハ,,35.759516,139.452094,75,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市廻田町3-18-33メグリタカミトエイナイオ,東京都,東村山市,廻田町3丁目,18-33 メグリタカミトエイナイオ,,35.759042,139.44729,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市廻田町3-18-1メグリタカミトエイナイイ,東京都,東村山市,廻田町3丁目,18-1 メグリタカミトエイナイイ,,35.759042,139.44729,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市廻田町3-17-48メグリタカミトエイナイモ,東京都,東村山市,廻田町3丁目,17-48 メグリタカミトエイナイモ,,35.759734,139.446895,100,
132136,,東村山市,私設消火栓（上水道）,132136,,東京都東村山市諏訪町1-6-86トエイノグチナカノミチジ,東京都,東村山市,諏訪町1丁目,6-86 トエイノグチナカノミチジ,,35.766823,139.46584,100,
