等級,点番号,XX,YY
街区多角節点,1A567,-47455.895,-35804.914
街区多角節点,1A568,-47162.144,-35960.563
街区多角節点,1A569,-47347.281,-35959.996
街区多角節点,1A570,-47494.402,-36069.67
街区多角節点,1A574,-47282.887,-36088.679
街区多角節点,1A575,-47255.011,-36152.113
街区多角節点,1A576,-47551.696,-36001.11
街区多角節点,1A579,-46740.33,-36294.297
街区多角節点,1A580,-46970.611,-36238.728
街区多角節点,1A581,-47080.764,-36263.343
街区多角節点,1A582,-47193.313,-36222.249
街区多角節点,1A583,-47366.58,-36292.469
街区多角節点,1A585,-47530.232,-36258.674
街区多角節点,1A586,-47565.788,-36443.01
街区多角節点,1A589,-47518.474,-37012.799
街区多角節点,1A590,-47567.51,-37061.598
街区多角節点,1A593,-47637.521,-36601.202
街区多角節点,1A594,-47823.867,-36465.334
街区多角節点,1A596,-47766.941,-36798.756
街区多角節点,1A600,-47891.741,-37361.142
街区多角節点,1A601,-47927.547,-37378.454
街区多角節点,1A602,-48047.886,-37517.192
街区多角節点,1A604,-48044.788,-37299.542
街区多角節点,1A605,-48113.126,-37370.369
街区多角節点,1A606,-48237.26,-37545.967
街区多角節点,1A608,-48268.989,-37442.841
街区多角節点,1A609,-48437.85,-37349.717
街区多角節点,1A612,-47935.553,-37935.988
街区多角節点,1A613,-47963.238,-37803.603
街区多角節点,1A614,-48183.191,-37697.57
街区多角節点,1A615,-48353.381,-37639.437
街区多角節点,1A616,-48417.851,-37575.939
街区多角節点,1A617,-48580.033,-37509.484
街区多角節点,1A618,-48598.768,-37419.257
街区多角節点,1A619,-46237.447,-36796.776
街区多角節点,1A621,-46553.469,-36721.652
街区多角節点,1A623,-46742.29,-36739.327
街区多角節点,1A624,-46324.124,-36977.031
街区多角節点,1A625,-46420.722,-36934.495
街区多角節点,1A627,-46560.216,-36788.358
街区多角節点,1A629,-46537.196,-36840.279
街区多角節点,1A630,-46528.378,-36865.194
街区多角節点,1A632,-46627.406,-37028.873
街区多角節点,1A633,-46618.52,-37085.729
街区多角節点,1A634,-46606.797,-37334.79
街区多角節点,1A635,-46605.814,-37516.825
街区多角節点,1A636,-46548.826,-37515.98
街区多角節点,1A638,-46693.649,-36976.711
街区多角節点,1A639,-46696.066,-37067.325
街区多角節点,1A641,-46966.715,-36898.122
街区多角節点,1A642,-46622.955,-37568.982
街区多角節点,1A644,-46788.354,-37345.629
街区多角節点,1A645,-47019.473,-37131.811
街区多角節点,1A646,-46316.776,-37373.411
街区多角節点,1A647,-46452.411,-37446.806
街区多角節点,1A648,-46483.498,-37470.412
街区多角節点,1A649,-46526.056,-37559.173
街区多角節点,1A651,-46725.871,-37705.35
街区多角節点,1A654,-46967.349,-37454.054
街区多角節点,1A655,-47123.92,-37285.909
街区多角節点,1A658,-47126.965,-37546.101
街区多角節点,1A661,-46209.583,-37517.962
街区多角節点,1A662,-46218.661,-37593.407
街区多角節点,1A663,-46342.481,-37605.282
街区多角節点,1A664,-46430.764,-37588.69
街区多角節点,1A665,-46458.763,-37805.991
街区多角節点,1A666,-46484.043,-37849.833
街区多角節点,1A668,-46575.318,-38035.337
街区多角節点,1A670,-46438.187,-38332.942
街区多角節点,1A671,-46279.398,-38527.12
街区多角節点,1A677,-46079.534,-39183.475
街区多角節点,1A678,-46095.518,-39137.128
街区多角節点,1A679,-46293.477,-39116.427
街区多角節点,1A680,-46457.231,-39057.789
街区多角節点,1A681,-46521.577,-39017.885
街区多角節点,1A682,-46573.682,-38914.775
街区多角節点,1A685,-46655.72,-38971.434
街区多角節点,1A686,-46738.64,-38915.285
街区多角節点,1A692,-46575.569,-38424.231
街区多角節点,1A693,-46680.948,-38259.284
街区多角節点,1A694,-46635.795,-38185.029
街区多角節点,1A695,-46489.241,-38373.552
街区多角節点,1A697,-45762.06,-38729.98
街区多角節点,1A698,-45889.673,-38710.519
街区多角節点,1A700,-46013.396,-38740.574
街区多角節点,1A701,-45130.725,-38869.229
街区多角節点,1A702,-45266.444,-38992.544
街区多角節点,1A703,-45401.812,-39082.184
街区多角節点,1A704,-45462.564,-39121.709
街区多角節点,1A707,-45562.44,-39149.191
街区多角節点,1A708,-45195.015,-39080.574
街区多角節点,1A709,-45282.301,-39185.067
街区多角節点,1A710,-45433.774,-39230.917
街区多角節点,1A711,-45260.524,-39235.647
街区多角節点,1A712,-45257.288,-39372.068
街区多角節点,1A713,-45278.649,-39487.128
街区多角節点,1A714,-45297.079,-39532.891
街区多角節点,1A715,-45328.494,-39554.359
街区多角節点,1A717,-45542.267,-39539.631
街区多角節点,1A719,-45755.536,-39432.503
街区多角節点,1A721,-45354.68,-39352.932
街区多角節点,1A722,-45479.7,-39383.495
街区多角節点,1A723,-45454.758,-39515.568
街区多角節点,1A724,-44734.644,-40313.415
街区多角節点,1A725,-45912.439,-38840.694
街区多角節点,1A726,-45760.173,-39098.728
街区多角節点,1A727,-45727.586,-39164.281
街区多角節点,1A728,-45573.77,-39337.445
街区多角節点,1A731,-45269.756,-39629.242
街区多角節点,1A732,-45150.302,-39760.622
街区多角節点,1A733,-45152.654,-39910.979
街区多角節点,1A734,-45109.041,-40019.344
街区多角節点,1A736,-44899.173,-40207.318
街区多角節点,1A738,-45181.3,-40179.811
街区多角節点,1A740,-45057.159,-40319.19
街区多角節点,1A741,-45198.276,-40324.053
街区多角節点,1A742,-45132.736,-40267.282
街区多角節点,1A743,-45150.476,-40187.361
街区多角節点,1A752,-44562.375,-41896.456
街区多角節点,1A755,-44485.651,-42042.083
街区多角節点,1A756,-44542.4,-42024.855
街区多角節点,1A757,-44564.15,-42045.291
街区多角節点,1A761,-44334.071,-42440.755
街区多角節点,1A775,-44077.553,-43145.406
街区多角節点,1A777,-44120.866,-43040.656
街区多角節点,1A778,-44140.411,-43047.219
街区多角節点,1A779,-44150.525,-43096.466
街区多角節点,1A780,-43905.498,-42955.612
街区多角節点,1A781,-43792.241,-43232.363
街区多角節点,1A783,-44001.353,-43236.597
街区多角節点,1A784,-44088.564,-43235.336
街区多角節点,1A787,-44176.635,-43385.664
街区多角節点,1A788,-44140.156,-43478.16
街区多角節点,1A789,-44091.338,-43592.043
街区多角節点,1A790,-43602.333,-43750.273
街区多角節点,1A791,-43900.156,-43872.341
街区多角節点,1A792,-43967.316,-44056.854
街区多角節点,1A794,-43293.291,-44240.095
街区多角節点,1A795,-43422.378,-44269.983
街区多角節点,1A796,-43491.233,-44306.719
街区多角節点,1A799,-43631.413,-44244.143
街区多角節点,1A800,-43526.91,-44325.959
街区多角節点,1A801,-43515.558,-44387.345
街区多角節点,1A802,-43642.876,-44353.278
街区多角節点,1A803,-43665.639,-44386.555
街区多角節点,1A808,-43347.71,-44470.218
街区多角節点,1A809,-43458.25,-44446.727
街区多角節点,1A811,-43511.314,-44443.161
街区多角節点,1A812,-43562.94,-44449.841
街区多角節点,1A813,-43666.543,-44461.631
街区多角節点,1A814,-43686.873,-44486.8
街区多角節点,1A815,-43778.541,-44336.246
街区多角節点,1A817,-43364.441,-44659.49
街区多角節点,1A818,-43368.22,-44635.008
街区多角節点,1A819,-43394.213,-44636.642
街区多角節点,1A821,-43435.09,-44590.119
街区多角節点,1A822,-43462.68,-44553.734
街区多角節点,1A823,-43496.707,-44544.165
街区多角節点,1A824,-43410.752,-44714.032
街区多角節点,1A825,-43503.07,-44763.279
街区多角節点,1A826,-43199.066,-44701.751
街区多角節点,1A829,-43117.216,-44864.761
街区多角節点,1A830,-43155.753,-44883.425
街区多角節点,1A831,-43181.923,-44907.128
街区多角節点,1A832,-43212.997,-44911.424
街区多角節点,1A833,-43324.694,-44935.598
街区多角節点,1A834,-43360.845,-44940.675
街区多角節点,1A836,-43429.02,-44972.001
街区多角節点,1A837,-43320.699,-45083.115
街区多角節点,1A839,-43480.646,-45068.906
街区多角節点,1A841,-43626.326,-45073.908
街区多角節点,1A842,-43652.559,-45111.331
街区多角節点,1A843,-43657.803,-45161.264
街区多角節点,1A844,-43650.108,-45212.114
街区多角節点,1A845,-43656.506,-45275.304
街区多角節点,1A846,-43657.195,-45353.349
街区多角節点,1A847,-43287.85,-45125.991
街区多角節点,1A848,-43392.395,-45130.016
街区多角節点,1A853,-43417.137,-45402.371
街区多角節点,1A855,-43582.138,-45585.845
街区多角節点,1A857,-43452.382,-45791.997
街区多角節点,1A859,-43757.255,-45451.123
街区多角節点,1A860,-43758.598,-45519.74
街区多角節点,1A861,-43705.534,-45600.235
街区多角節点,1A863,-43744.124,-45773.472
街区多角節点,1A864,-43739.581,-45869.699
街区多角節点,1A865,-43098.272,-45771.36
街区多角節点,1A866,-43166.728,-45826.792
街区多角節点,1A867,-43230.757,-45823.766
街区多角節点,1A869,-43448.272,-45876.528
街区多角節点,1A870,-43635.412,-45858.708
街区多角節点,1A873,-43200.534,-45912.132
街区多角節点,1A875,-43305.826,-45955.408
街区多角節点,1A876,-43104.801,-45963.553
街区多角節点,1A878,-43112.57,-46046.343
街区多角節点,1A880,-43174.69,-46090.608
街区多角節点,1A881,-43211.686,-46113.333
街区多角節点,1A882,-43351.768,-46113.099
街区多角節点,1A883,-43511.28,-45934.1
街区多角節点,1A884,-43479.471,-46023.395
街区多角節点,1A885,-43449.122,-46250.513
街区多角節点,1A886,-43341.877,-46434.605
街区多角節点,1A887,-49703.802,-33898.134
街区多角節点,2A001,-44440.04,-33051.313
街区多角節点,2A004,-44713.346,-32691.48
街区多角節点,2A006,-44963.123,-32429.072
街区多角節点,2A007,-45076.925,-32333.085
街区多角節点,2A009,-45192.651,-32249.129
街区多角節点,2A010,-45124.341,-32442.151
街区多角節点,2A011,-45011.761,-32723.953
街区多角節点,2A012,-45108.281,-33104.381
街区多角節点,2A013,-45075.602,-33348.597
街区多角節点,2A015,-44842.467,-33530.833
街区多角節点,2A016,-44782.505,-33518.934
街区多角節点,2A017,-44628.957,-33742.781
街区多角節点,2A018,-44779.416,-32771.975
街区多角節点,2A019,-44793.977,-32799.605
街区多角節点,2A020,-44799.695,-32837.703
街区多角節点,2A021,-44850.888,-32887.858
街区多角節点,2A022,-44875.219,-32877.358
街区多角節点,2A023,-44914.326,-33213.324
街区多角節点,2A024,-44649.453,-33169.026
街区多角節点,2A025,-44812.215,-33066.367
街区多角節点,2A026,-44877.158,-33115.181
街区多角節点,2A027,-45031.706,-33105.822
街区多角節点,2A028,-44544.929,-32194.495
街区多角節点,2A029,-44530.94,-32167.497
街区多角節点,2A030,-44563.988,-32148.063
街区多角節点,2A031,-44605.672,-32136.769
街区多角節点,2A032,-44816.343,-32081.711
街区多角節点,2A033,-44902.982,-32052.719
街区多角節点,2A035,-44684.423,-32123.353
街区多角節点,2A036,-45268.549,-31797.108
街区多角節点,2A037,-45263.875,-31538.233
街区多角節点,2A038,-45454.945,-31577.476
街区多角節点,2A039,-45466.439,-31555.213
街区多角節点,2A040,-45481.83,-31981.983
街区多角節点,2A042,-45616.414,-32033.196
街区多角節点,2A043,-45486.137,-32412.076
街区多角節点,2A044,-45340.816,-33050.816
街区多角節点,2A046,-45480.123,-31292.357
街区多角節点,2A047,-45663.837,-31480.397
街区多角節点,2A048,-45690.93,-31557.297
街区多角節点,2A049,-45653.4,-31950.388
街区多角節点,2A050,-45728.446,-32133.639
街区多角節点,2A051,-45796.565,-32329.196
街区多角節点,2A052,-45563.521,-32721.662
街区多角節点,2A053,-45307.419,-33456.853
街区多角節点,2A054,-45102.351,-33694.052
街区多角節点,2A055,-44964.136,-33600.318
街区多角節点,2A056,-44835.132,-33776.518
街区多角節点,2A057,-44778.087,-33852.711
街区多角節点,2A059,-44918.313,-34059.858
街区多角節点,2A063,-45419.206,-33816.26
街区多角節点,2A069,-45773.855,-34659.47
街区多角節点,2A070,-45105.693,-34229.577
街区多角節点,2A075,-45169.607,-34348.9
街区多角節点,2A077,-45646.916,-31045.631
街区多角節点,2A078,-45621.994,-30951.933
街区多角節点,2A079,-45599.116,-30904.475
街区多角節点,2A080,-45821.443,-30862.269
街区多角節点,2A081,-45839.388,-30765.23
街区多角節点,2A082,-45916.818,-30907.904
街区多角節点,2A085,-45950.894,-31160.404
街区多角節点,2A086,-45946.638,-31210.017
街区多角節点,2A088,-45951.732,-31311.546
街区多角節点,2A089,-45972.762,-31390.347
街区多角節点,2A092,-46069.243,-31643
街区多角節点,2A098,-45877.777,-32242.214
街区多角節点,2A099,-45992.395,-32239.297
街区多角節点,2A100,-46019.73,-32243.226
街区多角節点,2A101,-46056.672,-32251.653
街区多角節点,2A103,-46310.483,-32232.636
街区多角節点,2A106,-46193.056,-32389.58
街区多角節点,2A107,-45829.033,-32481.841
街区多角節点,2A109,-46107.76,-32467.438
街区多角節点,2A110,-46098.487,-32509.687
街区多角節点,2A112,-45863.864,-32800.705
街区多角節点,2A113,-46144.432,-32475.388
街区多角節点,2A114,-46237.209,-32488.756
街区多角節点,2A115,-46328.028,-32504.576
街区多角節点,2A116,-46251.086,-32695.878
街区多角節点,2A117,-46028.482,-32838.701
街区多角節点,2A118,-45926.149,-32994.106
街区多角節点,2A119,-45673.935,-33127.776
街区多角節点,2A120,-45818.806,-33149.23
街区多角節点,2A121,-45927.38,-33176.305
街区多角節点,2A122,-46031.171,-33213.458
街区多角節点,2A123,-45784.871,-33377.837
街区多角節点,2A125,-45993.699,-33476.254
街区多角節点,2A126,-45767.628,-33678.771
街区多角節点,2A127,-45941.013,-33748.366
街区多角節点,2A129,-46121.864,-33665.675
街区多角節点,2A131,-46252.264,-33598.908
街区多角節点,2A132,-46353.915,-33577.508
街区多角節点,2A133,-46400.545,-33586.019
街区多角節点,2A135,-46368.991,-30744.072
街区多角節点,2A137,-46461.992,-30380.505
街区多角節点,2A139,-46712.03,-30342.816
街区多角節点,2A140,-46858.736,-30295.98
街区多角節点,2A142,-46955.642,-30327.198
街区多角節点,2A144,-46926.985,-30014.988
街区多角節点,2A145,-46953.698,-30409.33
街区多角節点,2A146,-46908.381,-30449.915
街区多角節点,2A147,-46818.622,-30520.63
街区多角節点,2A148,-46768.942,-30650.346
街区多角節点,2A149,-46694.938,-30655.434
街区多角節点,2A150,-46666.58,-30693.416
街区多角節点,2A151,-46632.358,-30701.14
街区多角節点,2A152,-46543.861,-30707.722
街区多角節点,2A153,-46492.187,-30674.5
街区多角節点,2A154,-46890.195,-30778.903
街区多角節点,2A156,-47118.761,-30141.141
街区多角節点,2A157,-47104.254,-30223.61
街区多角節点,2A158,-47091.479,-30287.021
街区多角節点,2A159,-47075.784,-30332.199
街区多角節点,2A160,-47140.13,-30617.722
街区多角節点,2A162,-47046.477,-31529.44
街区多角節点,2A163,-47041.297,-31624.049
街区多角節点,2A164,-47209.543,-31627.858
街区多角節点,2A165,-47314.498,-31676.332
街区多角節点,2A166,-47433.237,-31148.896
街区多角節点,2A168,-47505.431,-31663.439
街区多角節点,2A169,-47732.687,-31357.667
街区多角節点,2A170,-47712.149,-31482.258
街区多角節点,2A171,-47612.205,-31616.044
街区多角節点,2A172,-46463.645,-32728.489
街区多角節点,2A173,-46550.804,-32571.893
街区多角節点,2A175,-46559.726,-32602.696
街区多角節点,2A176,-46527.779,-32662.752
街区多角節点,2A177,-46501.924,-32692.786
街区多角節点,2A178,-46507.785,-32776.154
街区多角節点,2A181,-46742.349,-32785.863
街区多角節点,2A183,-46732.763,-32702.974
街区多角節点,2A184,-46787.928,-32726.188
街区多角節点,2A185,-46778.288,-32773.527
街区多角節点,2A186,-46918.883,-32810.758
街区多角節点,2A188,-47092.37,-32813.125
街区多角節点,2A189,-47296.713,-33009.277
街区多角節点,2A190,-47255.57,-33094.802
街区多角節点,2A191,-47250.533,-33146.922
街区多角節点,2A192,-47326.956,-33126.582
街区多角節点,2A193,-47412.545,-33238.039
街区多角節点,2A194,-47466.993,-33254.059
街区多角節点,2A195,-47534.73,-33250.491
街区多角節点,2A196,-47555.839,-33316.636
街区多角節点,2A197,-47511.633,-33335.286
街区多角節点,2A198,-47419.586,-33321.909
街区多角節点,2A199,-46140.779,-32792.099
街区多角節点,2A201,-46421.672,-32925.665
街区多角節点,2A202,-46551.427,-32952.963
街区多角節点,2A203,-46613.12,-32948.583
街区多角節点,2A204,-46711.485,-32923.538
街区多角節点,2A208,-47219.777,-33180.835
街区多角節点,2A210,-47363.184,-33305.664
街区多角節点,2A212,-47338.995,-33646.552
街区多角節点,2A217,-46164.699,-32907.804
街区多角節点,2A218,-46103.773,-32990.842
街区多角節点,2A219,-46111.968,-33075.245
街区多角節点,2A222,-46155.243,-33326.196
