,2021年,,,,,,,,,2022年,,,
P5980_,,,,,,,,,,,,2,2
P6009_,,,,,,2,,,,,,,2
P6044_,,,,2,,,,,,,,,2
P6049_,,,,2,,,,,,,,,2
P6459_,,,,1,,,,,,,1,,2
P6461_,,,,2,,,,,,,,,2
P6462_,,,,2,,,,,,,,,2
P6475_,,,,,,2,,,,,,,2
P6818_,,,,,,,,,,,2,,2
P7030_,,,,2,,,,,,,,,2
P7579_,,,,,,1,1,,,,,,2
P7624_,,,,,,1,,,,1,,,2
P7797_,,,,,,1,,,,,1,,2
S178_,,,,2,,,,,,,,,2
S181_,,,,2,,,,,,,,,2
S678_,,,,,,2,,,,,,,2
S870_,,,,,2,,,,,,,,2
seeq,,,,,,,,,2,,,,2
SG1[sanitize]11[sanitize]07,,,,,,,,,,,1,1,2
skeiei,,,1,,,,,,,1,,,2
skeiei2,,,1,,,,,,,1,,,2
SM1[sanitize]15[sanitize]12,,,,,,,2,,,,,,2
SM1[sanitize]20[sanitize]04,,,,2,,,,,,,,,2
SM3[sanitize]11[sanitize]07,,,,,,,,,,,2,,2
SMC[sanitize]15[sanitize]27,,2,,,,,,,,,,,2
Spice食堂,,,1,,,,,,1,,,,2
SS1[sanitize]15[sanitize]08,,,,,,2,,,,,,,2
SS1[sanitize]15[sanitize]14[sanitize]2,,,,,,,,,,2,,,2
SS2[sanitize]20[sanitize]01,,,,,2,,,,,,,,2
SS3[sanitize]11[sanitize]02,,,,,,,,,2,,,,2
SWC[sanitize]20[sanitize]33,,2,,,,,,,,,,,2
TC1[sanitize]20[sanitize]11,,,,,,,,,,,2,,2
TC2[sanitize]12[sanitize]20220322,,,,,,,,,,,,2,2
TC2[sanitize]20[sanitize]101,,,2,,,,,,,,,,2
TM1[sanitize]13[sanitize]03,,,,,,,,,,,,2,2
TM1[sanitize]15[sanitize]27[sanitize]1,,,1,,,1,,,,,,,2
TM1[sanitize]20[sanitize]105,,,,,,,,2,,,,,2
TM1[sanitize]20[sanitize]106,,,,,,,,,,,,2,2
TM2[sanitize]11[sanitize]30,,,,2,,,,,,,,,2
TM2[sanitize]15[sanitize]15,,,,2,,,,,,,,,2
TM3[sanitize]77[sanitize]01,,,,,,,2,,,,,,2
TM4[sanitize]11[sanitize]41,,,,,,,,,,,2,,2
TM5[sanitize]12[sanitize]20211117,,,,,,,,1,,,,1,2
TS1[sanitize]15[sanitize]07,,,,,,,,,2,,,,2
TS2[sanitize]11[sanitize]36,,,1,,,,,,1,,,,2
TS8[sanitize]11[sanitize]22,,,,,,2,,,,,,,2
TS9[sanitize]11[sanitize]02,,,,,,2,,,,,,,2
WK1[sanitize]15[sanitize]04,,,,1,1,,,,,,,,2
WK1[sanitize]15[sanitize]21,,,,,2,,,,,,,,2
WK1[sanitize]77[sanitize]01,,,,,2,,,,,,,,2
WK2[sanitize]15[sanitize]15,,,,,,,,2,,,,,2
X2975_,,,,,,,,,,,2,,2
X8062_,,,,,,,,,,,,2,2
X8153_,,,2,,,,,,,,,,2
YMC[sanitize]15[sanitize]09,,,,,,,,,,2,,,2
YYC[sanitize]11[sanitize]01,1,,1,,,,,,,,,,2
YYC[sanitize]15[sanitize]11[sanitize]1,,,,2,,,,,,,,,2
いさみ屋　小竹向原店,1,,,,1,,,,,,,,2
いたばし前野町保育園,,,1,,,,,,1,,,,2
いちりき　キムチ家,,,1,,,1,,,,,,,2
エンゼルベア・ナーサリー大山（A型）,,,,,,1,1,,,,,,2
おむすびやむすびん,,,,,1,1,,,,,,,2
カフェ＆レストランななテラス,,,,,,,,,2,,,,2
かみちょう広場,,,,,,1,,1,,,,,2
キッズタウンむかいはら保育園,,1,,,,,,,,,1,,2
きららの杜西台小規模保育園,,,,,,2,,,,,,,2
コイド川緑道,,,,,,,,,1,,,1,2
こじか保育園分園,,,,,,,,1,1,,,,2
コスモメイトときわ台小規模保育園,,,1,,,1,,,,,,,2
コスモメイト成増保育園本園,,,,1,,,,,1,,,,2
こども動物園高島平分園,1,,,1,,,,,,,,,2
コモディイイダ　徳丸店,,,,,,,,1,1,,,,2
サイゼリヤ　西台店,,,,,2,,,,,,,,2
さくらさくみらい　本町,,1,,,,,,,,1,,,2
さくらさくみらい新板橋,,2,,,,,,,,,,,2
シエル小規模保育園・加賀,,2,,,,,,,,,,,2
しもじけ児童遊園,,1,,,,,,,,1,,,2
ジョナサン　成増駅前店,,,1,,,,1,,,,,,2
そばひろ,,1,,,,,,,,1,,,2
そば処　瀧乃家,,,,,,2,,,,,,,2
ソラスト前野町保育園,,2,,,,,,,,,,,2
たつの子保育園,,1,,,,,,,,,1,,2
ティーハウスベリーベリー,,,,,,,,,2,,,,2
ときわ健康温泉,1,,,,,,,,,,1,,2
にじいろ保育園坂下二丁目,,,,,1,,1,,,,,,2
にじいろ保育園小茂根,,,1,,,,,,,1,,,2
ニリンソウ最大自生地,,,,,,,,,,2,,,2
ヒグベーグル＆カフェ（ＨＩＧＵ　ＢＡＧＥＬ　＆　ＣＡＦＥ）,,,,,,,,,2,,,,2
フォルクスワーゲン板橋,,,,,,,,,,,,2,2
ベーカリーエナック,,,,,,2,,,,,,,2
ﾍﾞｰｶﾘｰｶﾌｪHeart・workこすもす,1,,,,,,1,,,,,,2
ほっぺるランド志村坂上,,,,,,,1,,,,,1,2
ほっぺるランド板橋徳丸,1,1,,,,,,,,,,,2
マルジュー（ＭＡＲＵＪＵ）板橋駅前店,,,,,,,,,1,1,,,2
メリーポピンズ中板橋ルーム（A型）,,,,,,,1,,,,,1,2
やよい防災ひろば,,1,,,,,,,1,,,,2
よしや中板橋店,,1,,,1,,,,,,,,2
よしや仲宿店,,,1,,,,,1,,,,,2
よし邑,2,,,,,,,,,,,,2
ライフストア仲宿店,,,,,,,,1,,,1,,2
稲垣浴泉,,,2,,,,,,,,,,2
栄町１９番遊び場,,,1,,1,,,,,,,,2
栄町児童遊園,,,,,,2,,,,,,,2
延命寺,,,,,,,,,,2,,,2
加賀一丁目みどりばし緑地,,1,,,1,,,,,,,,2
加賀一丁目公園,,,,,,,,1,,,,1,2
株式会社タニタ,,,,,,,2,,,,,,2
株式会社ポスター印刷,,,,,,,,,,2,,,2
株式会社藤村工業,,,,1,,,,,,,1,,2
宮下公園,,,,,,,,,2,,,,2
宮本児童遊園,,,,1,,,,,,1,,,2
宮本町３７番遊び場,,,,,,,1,,,1,,,2
旧板橋町役場跡地,,1,,,,,,,1,,,,2
金松湯,,,1,,,,,,,1,,,2
区立赤塚植物園,,,,,1,,,,,1,,,2
熊野町公園,,,,,,,,,,,2,,2
戸田橋の親柱,1,1,,,,,,,,,,,2
戸田橋少年野球場Ｄ面,,,1,,,,1,,,,,,2
戸田橋少年野球場Ｅ面,,,,,,,1,,,,,1,2
戸田橋少年野球場Ｆ面,,,,,,,1,,,1,,,2
戸田少年硬式軟式兼用野球場Ａ面,1,,,,,,1,,,,,,2
御嶽神社,1,,,,,,,,,1,,,2
向原ベビールーム,,1,,,,,,,1,,,,2
向原一丁目いこいの広場,,,,,,,,1,,,1,,2
向口公園,,,1,,,,,,,,,1,2
溝下公園,,,,,,,,,,2,,,2
荒川戸田橋サッカー場Ｃ面,,1,,,,,,,,,1,,2
荒川戸田橋野球場（中流）利用時間帯のみ,,,,,2,,,,,,,,2
高島平警察署高島平駅前交番,,,,1,,,1,,,,,,2
高島平警察署笹目橋交番,,,,,,1,,,,,1,,2
高島平警察署赤塚交番,,,,,,1,,,,,1,,2
高島平警察署北野交番,,1,,,,1,,,,,,,2
高島平四丁目集会所,,,,,,,1,1,,,,,2
高島平団地とけやき並木,,,,,2,,,,,,,,2
高島平二・三丁目地区,,,,,,,,2,,,,,2
高島平二丁目第二公園,,,,,,,,,,2,,,2
高島平緑地,,,,,,,,1,,1,,,2
坂下一丁目児童遊園,,,,,1,,,1,,,,,2
坂下二丁目児童遊園,,,,,1,,1,,,,,,2
三園一丁目集会所,,,,,,,,,,,,2,2
子易神社,,,,,,,1,,1,,,,2
志村ルート　１氷川神社,,,,,,2,,,,,,,2
志村三中学校,,,,,,,2,,,,,,2
志村三丁目駅,,,,,1,,,,,,1,,2
志村三丁目駅第３駐輪場,,,,,,,1,,,,1,,2
志村消防署高島平出張所,,,,,,,1,1,,,,,2
志村消防署赤塚出張所,1,,,1,,,,,,,,,2
志村清水坂緑地,,,1,,1,,,,,,,,2
志村第六小学校,,1,,,1,,,,,,,,2
若木公園,,,,,1,,,,,,,1,2
若木三丁目貝塚公園,,1,,1,,,,,,,,,2
若木西第一児童遊園,,,,,,,1,,,,1,,2
手づくり屋,1,,,,1,,,,,,,,2
修月堂,,,,,,2,,,,,,,2
舟渡斎場,,,,,1,,,,,,1,,2
出井の泉公園,1,,,,,1,,,,,,,2
小規模保育園MIRATZ常盤台保育園,,,,,,2,,,,,,,2
小規模保育園ビーフェア板橋徳丸保育園,1,,,,,1,,,,,,,2
小規模保育園マミー保育所,,,,,,,1,,1,,,,2
小原青果店,,,,,1,,,,1,,,,2
小豆沢集会所,,,,,,,,,,,2,,2
小豆沢神社,,1,,,1,,,,,,,,2
庄や　成増店,,,2,,,,,,,,,,2
障がい者就労支援センター,,,1,,,,1,,,,,,2
上谷津公園,,,,,,,,1,1,,,,2
城北野球場,,,,,,,2,,,,,,2
城北野球場A面,,,,,,1,,,,1,,,2
常盤台ルート　１３御嶽神社,,1,,,,,1,,,,,,2
常盤台ルート　１５五本けやき,,1,,,,,,,,,1,,2
常盤台ルート　ゴール　東武東上線　上板橋駅,,,,,,,,,,,1,1,2
常盤台ルート　安養院～茂呂遺跡,1,,,,,,,1,,,,,2
常盤台ルート　旧上板橋村役場跡地～安養院,1,,,,,,1,,,,,,2
常盤台ルート　天祖神社～平安地蔵,2,,,,,,,,,,,,2
常盤台ルート　平安地蔵～氷川神社,,1,,1,,,,,,,,,2
常盤台一丁目児童遊園,,,,,,,1,,,,,1,2
常盤台集会所_２階和室,,,,,,,,2,,,,,2
新河岸一丁目緑の広場,1,,,,,,,,1,,,,2
新河岸公園,,,2,,,,,,,,,,2
新河岸三丁目公園,,,,,,,2,,,,,,2
新河岸東公園,,,,,,,,,,,2,,2
水道局板橋南営業所,,,,,,,,1,1,,,,2
水道局板橋北営業所,,,,,,,,1,,,1,,2
成増うめの里公園,,,1,,,,,,,1,,,2
成増三丁目児童遊園,,,,,,,,1,1,,,,2
成増四丁目緑地,,,,,,,,,,2,,,2
成増児童遊園,,,,,,,,2,,,,,2
西前野公園,,,,1,,,,,1,,,,2
西台児童遊園,,,,,,,2,,,,,,2
西台中央通り公園,,,,,1,,,,,,,1,2
石神井川の桜並木,,,,1,,,1,,,,,,2
石川橋公園,1,,,,,,,1,,,,,2
赤塚しのがやと公園,,,,,,,1,,1,,,,2
赤塚ルート　１０安楽寺,,,1,,,,,1,,,,,2
赤塚ルート　１２徳丸北野神社（田遊び）,,,,,,,,2,,,,,2
赤塚ルート　１赤塚氷川神社,,,,,1,,,1,,,,,2
赤塚ルート　２赤塚城跡,,,,,1,,,1,,,,,2
赤塚ルート　８大堂,,,,,,,,1,,1,,,2
赤塚ルート　９水車公園・徳水亭,,,,,,,,1,,,1,,2
赤塚ルート　松月院～大堂,,,,,,,,,,,,2,2
赤塚一丁目そよかぜ公園,,,,1,1,,,,,,,,2
赤塚新町光が丘集会所,,1,,,1,,,,,,,,2
赤塚第二中学校,2,,,,,,,,,,,,2
赤塚二丁目児童遊園,,,1,,,,,,,,,1,2
赤塚不動の滝,,,,,1,,,,,,1,,2
赤塚溜池公園周辺,,,,,,,,,,2,,,2
泉町公園,1,,,,,,1,,,,,,2
泉町児童遊園,,,,,,,,2,,,,,2
前野町一丁目広場,,1,,,1,,,,,,,,2
前野町二丁目公園,,,1,,,,,,1,,,,2
前野二丁目南児童遊園,,,,1,,,,,,1,,,2
惣菜・弁当のマツザワヤ,,,,1,,1,,,,,,,2
早瀬の渡し,,1,,,1,,,,,,,,2
巣鴨信用金庫　東新町支店,,2,,,,,,,,,,,2
巣鴨信用金庫　板橋栄町支店,,,,,,,,1,,,,1,2
増福寺,,,,,,,,1,1,,,,2
大栄寿司,,,,,,2,,,,,,,2
大黒家,,,,,,,,,2,,,,2
大山らる小規模保育園,,,,,,,2,,,,,,2
大山駅西地区地区計画,,,,,,,,,,,,2,2
大山西町公園,,,1,,,1,,,,,,,2
大谷口一丁目４番遊び場（大谷口公園広場部分）,,1,,,,,,1,,,,,2
大谷口上町公園,,,,,1,1,,,,,,,2
大堂,,2,,,,,,,,,,,2
大門遺跡,,,,,2,,,,,,,,2
大門東の森,1,,1,,,,,,,,,,2
瀧野川信用金庫　上板橋支店,,,,1,,1,,,,,,,2
中台公園,,,,,,1,,,,1,,,2
中台小規模保育園,,1,,,,,,1,,,,,2
中台畠中遺跡,,,1,,,,,,1,,,,2
中板橋児童遊園,,1,,,,1,,,,,,,2
仲宿集会所,,,1,,,1,,,,,,,2
仲宿保育園,,,,,,,,,,,1,1,2
帝京大学病院グルメプラザ,,,1,,,,,,1,,,,2
都営幸町アパート一帯,,,1,,,,,,1,,,,2
都営三田線  西台駅,,,,1,,1,,,,,,,2
都営三田線  蓮根駅,,,1,,,,,,,1,,,2
都市高速鉄道東武鉄道東上本線付属街路第1号線,,,,,,,,,2,,,,2
都市高速鉄道東武鉄道東上本線付属街路第2号線,,,,,,,,,2,,,,2
都市高速鉄道東武鉄道東上本線付属街路第3号線,,,,,,,,,2,,,,2
都市高速鉄道東武鉄道東上本線付属街路第4号線,,,,,,,,,2,,,,2
都市高速鉄道東武鉄道東上本線付属街路第5号線,,,,,,,,,2,,,,2
都市高速鉄道東武鉄道東上本線付属街路第９号線,,,,,,,,,2,,,,2
都立浮間公園,,,,,,,,,1,1,,,2
土のうステーション 赤1,2,,,,,,,,,,,,2
土のうステーション 赤16,2,,,,,,,,,,,,2
土のうステーション 赤24,1,,,,,,,1,,,,,2
土のうステーション 赤5,1,,,,,1,,,,,,,2
土のうステーション 赤7,2,,,,,,,,,,,,2
土のうステーション 板10,2,,,,,,,,,,,,2
土のうステーション 板2,,,,1,,,,,1,,,,2
土のうステーション 板28,1,,,,,,,,,1,,,2
東京メトロ有楽町線・副都心線　小竹向原駅,,,1,,,,1,,,,,,2
東京三協信用金庫　板橋支店,,,,1,,,1,,,,,,2
東京都住宅供給公社５号棟,,,,,,1,1,,,,,,2
東原公園,,,,,1,,,,,,1,,2
東上線記念碑,,,,,,,2,,,,,,2
東武ストア　高島平店,,1,,1,,,,,,,,,2
東武パン工場直売所,,,1,,,,,,1,,,,2
東武鉄道東上本線付属街路第１号線,,,,,,,,,2,,,,2
東武鉄道東上本線付属街路第２号線,,,,,,,,,2,,,,2
東武鉄道東上本線付属街路第３号線,,,,,,,,,2,,,,2
東武鉄道東上本線付属街路第４号線,,,,,,,,,2,,,,2
東武鉄道東上本線付属街路第５号線,,,,,,,,,2,,,,2
東武鉄道東上本線付属街路第６号線,,,,,,,,,2,,,,2
東武東上線  下赤塚駅,,,,,,,,1,,,,1,2
東武東上線　下板橋駅,,,,,,,,2,,,,,2
東武東上線　東武練馬駅,,,,,,,,2,,,,,2
道路補修工事(13),,,,,,,,,,,2,,2
道路補修工事（18）,1,,,,,,,,,,1,,2
道路補修工事（1807）,2,,,,,,,,,,,,2
道路補修工事（27）,2,,,,,,,,,,,,2
道路補修工事（28）,2,,,,,,,,,,,,2
道路補修工事（4）,,,,,1,,1,,,,,,2
道路補修工事（４７）,,,,,,,,,,,2,,2
道路補修工事（４８）,,,,,2,,,,,,,,2
道路補修工事（5）,2,,,,,,,,,,,,2
徳丸ヶ原庭球場,,,,,1,,,,1,,,,2
徳丸一丁目児童遊園,,,,,,,,,,,2,,2
南板橋公園,,,,,,,,1,,,1,,2
日本政策金融公庫　板橋支店,,,,1,,,,,,,,1,2
板橋,,,,,,,,,,1,1,,2
板橋ルート　１４智清寺,,,1,1,,,,,,,,,2
板橋ルート　１５日曜寺,,1,,,,,,1,,,,,2
板橋ルート　ゴール　都営三田線　板橋本町駅,,,,,,1,1,,,,,,2
板橋ルート　観明寺～平尾宿脇本陣跡,,,,,,,1,1,,,,,2
板橋区画街路第9号線,,,,,,,,,2,,,,2
板橋区画街路第９号線,,,,,,,,,2,,,,2
板橋区成増五丁目2～11番地先,,,,,,,,1,,,1,,2
板橋区相生町23～蓮根一丁目26番地先,1,1,,,,,,,,,,,2
板橋区役所前クリニック,,,,,,,,2,,,,,2
板橋警察署平尾交番,,,,,,,1,1,,,,,2
板橋三丁目おうぎ小広場,,,,,,,,1,,1,,,2
板橋宿本陣跡,,1,,,,,,,1,,,,2
板橋新河岸団地内郵便局,,,,,,,,1,1,,,,2
板橋清水郵便局,,,,,,,2,,,,,,2
板橋仲町どろんこ保育園,,1,,,,,,,,1,,,2
板橋土木事務所,,,,,,,,,2,,,,2
板橋富士見郵便局,1,,,1,,,,,,,,,2
板橋北郵便局,,,,,,1,,,1,,,,2
富士見児童遊園,,,,,,,,,,1,1,,2
保育園加賀のこども,,1,,,1,,,,,,,,2
補助第84号線,,,,,,,,,,,,2,2
北部公園事務所,,,1,1,,,,,,,,,2
北野ベビールーム,,1,,,,1,,,,,,,2
茂呂遺跡,1,,,,,,1,,,,,,2
蒙古タンメン中本 　上板橋本店,,,1,,1,,,,,,,,2
有限会社猪田精肉店,,,,,,,,,2,,,,2
緑ヶ丘第二公園内集会所,,1,1,,,,,,,,,,2
鈴木ベーカリー,,,,,2,,,,,,,,2
蓮根お多幸,1,,1,,,,,,,,,,2
蓮根駅,,,,,1,,,1,,,,,2
蓮根三丁目第三児童遊園,,,,,,2,,,,,,,2
和菓子司　つるや,,,,2,,,,,,,,,2
?橋医院,,,2,,,,,,,,,,2
20150805,,,,,1,,,,,,,,1
20190322,,,,,,,,,,1,,,1
＆河村,,,,,,1,,,,,,,1
（旧）高島第七小学校,,,,,,,,,1,,,,1
(有)近江屋精肉店,1,,,,,,,,,,,,1
【集団接種会場】グリーンカレッジホー;BR;ル,,,,,,,,,,1,,,1
【集団接種会場】下赤塚地域センター(;BR;赤塚支所),,,,,,,,,,1,,,1
【集団接種会場】旧蓮根高齢者在宅サー;BR;ビスセンター,,,,,,,,,,1,,,1
01.6.19,,,,,,,1,,,,,,1
16A015_,,,,,,,,1,,,,,1
16A147_,1,,,,,,,,,,,,1
16A171_,,,,,,,,,,1,,,1
16A188_,,,,,,1,,,,,,,1
16B054_,,,,,,,1,,,,,,1
16B071_,,,,,,,,,1,,,,1
16B719_,,,,,,,,1,,,,,1
16C039_,,,,,,,,,1,,,,1
16C049_,,,,,,,,1,,,,,1
16D072_,,,1,,,,,,,,,,1
16E905_,,,,,,1,,,,,,,1
16F015_,,,,,,,,,,,1,,1
16F100_,,,,,1,,,,,,,,1
16G023_,,,,,,,,,,,1,,1
16H014_,1,,,,,,,,,,,,1
16H028_,1,,,,,,,,,,,,1
16H055_,1,,,,,,,,,,,,1
16K902_,,,,,,,,,1,,,,1
16M044_,,,,,,,,,,1,,,1
16M908_,,,,,,1,,,,,,,1
17A004_,,,,,,,,,,1,,,1
17A005_,,,,,,,,1,,,,,1
17A108_,,,,,,,,1,,,,,1
17B036_,,,,,,,,1,,,,,1
17B101_,,,,,,,,,,,1,,1
17B112_,,,,,,,,,1,,,,1
17B155_,,,,1,,,,,,,,,1
17E904_,,1,,,,,,,,,,,1
17F903_,,,,,,,,,,,1,,1
17G051_,,,,1,,,,,,,,,1
17G925_,,,,,,,,,,,1,,1
17K933_,1,,,,,,,,,,,,1
17M036_,,,,,,,1,,,,,,1
17M037_,,,,,,,1,,,,,,1
17M038_,,,,,,,1,,,,,,1
17M068_,,,,,,,,,,1,,,1
17M909_,,,,,,,1,,,,,,1
17N043_,,,,,,,1,,,,,,1
17N084_,,,,,,,,,,,,1,1
17N124_,,,,,,,1,,,,,,1
17N130_,,,,,,,1,,,,,,1
17N911_,,,,,,1,,,,,,,1
17N930_,,,,,,1,,,,,,,1
20130819[sanitize]11,,1,,,,,,,,,,,1
30.2.15,,,,,,1,,,,,,,1
31.9.6,,,,,,,,1,,,,,1
A1143_,,,,,1,,,,,,,,1
A1145_,,,,,1,,,,,,,,1
A1183_,,,,,,1,,,,,,,1
A1188_,,,,,,1,,,,,,,1
A1202_,,,,,,1,,,,,,,1
A1234_,,,,,,1,,,,,,,1
A1277_,,,,,1,,,,,,,,1
A1333_,,,,,1,,,,,,,,1
A1359_,,,,,1,,,,,,,,1
A1374_,,,,,1,,,,,,,,1
A1387_,,,,,1,,,,,,,,1
A1400_,,,,,1,,,,,,,,1
A1576_,,,,,1,,,,,,,,1
A1815_,,,,,,,,,,1,,,1
A1866_,,,,,1,,,,,,,,1
A2059_,,,,,,,,,1,,,,1
A2070_,,,,,1,,,,,,,,1
A2071_,,,,,1,,,,,,,,1
A2073_,,,,,1,,,,,,,,1
A2110_,,,1,,,,,,,,,,1
A2126_,,,1,,,,,,,,,,1
A2131_,,,,,,,,1,,,,,1
A2136_,,,,,,,,1,,,,,1
A2424_,,,,,,,,,,,1,,1
A2461_,,,,,,,1,,,,,,1
A2629_,,,,,,,,1,,,,,1
A2654_,,,,,1,,,,,,,,1
A2660_,,,,,1,,,,,,,,1
A2748_,,,,,,,,,,1,,,1
A2827_,,,,,,,,,1,,,,1
A2940_,,,,,,,,,1,,,,1
A3037_,,,,,,,,,1,,,,1
A3148_,,,,,1,,,,,,,,1
A3154_,,,,,1,,,,,,,,1
A3176_,,,,,,,,,1,,,,1
A3249_,,,,1,,,,,,,,,1
A3266_,,,,,1,,,,,,,,1
A3272_,,,,,,1,,,,,,,1
A3368_,,,,,,,,1,,,,,1
A3369_,,,,,,,,1,,,,,1
A3398_,,,,,,,,1,,,,,1
A3483_,,,,,1,,,,,,,,1
A3508_,,1,,,,,,,,,,,1
A3589_,,,,,1,,,,,,,,1
A3691_,,,,1,,,,,,,,,1
A3863_,,,,,1,,,,,,,,1
A3864_,,,,,1,,,,,,,,1
A4187_,,,,,,,,,1,,,,1
A4199_,,,,,1,,,,,,,,1
A4240_,,,,,1,,,,,,,,1
A4332_,,,,,1,,,,,,,,1
A4350_,,,,,1,,,,,,,,1
A4353_,,,,,1,,,,,,,,1
A4354_,,,,,1,,,,,,,,1
A4355_,,,,,1,,,,,,,,1
A4356_,,,,,1,,,,,,,,1
A4380_,,,,,1,,,,,,,,1
A4697_,,,,,,,,,1,,,,1
A4698_,,,,,,,,1,,,,,1
A4821_,,,,,,,,,1,,,,1
A4836_,,,,,,,,,1,,,,1
A4905_,,,,,,,,,1,,,,1
A4975_,,,,,1,,,,,,,,1
A5003_,,,,,1,,,,,,,,1
A5165_,,,1,,,,,,,,,,1
A5206_,,,,,1,,,,,,,,1
A5350_,,,,1,,,,,,,,,1
A5369_,,,,,1,,,,,,,,1
A7014_,,,,,,1,,,,,,,1
A7109_,,,,,1,,,,,,,,1
A7110_,,,,,1,,,,,,,,1
A7252_,,,,,1,,,,,,,,1
A7342_,,,,,,1,,,,,,,1
A7415_,,,,,1,,,,,,,,1
A7434_,,,,,,1,,,,,,,1
A7500_,,,,,1,,,,,,,,1
A7538_,,,,,,,,1,,,,,1
A7623_,,,,,1,,,,,,,,1
A7647_,,,,,,1,,,,,,,1
A7655_,,,,,,,,1,,,,,1
A7697_,,,,,,,,1,,,,,1
A7698_,,,1,,,,,,,,,,1
A7801_,,,1,,,,,,,,,,1
AIC[sanitize]11[sanitize]15,,,,1,,,,,,,,,1
AIC[sanitize]15[sanitize]11[sanitize]1,,,,,,,,1,,,,,1
AK1[sanitize]15[sanitize]09,,,,,,,,,,,1,,1
AK2[sanitize]11[sanitize]20220315,,,,,,,,,,,,1,1
AK2[sanitize]13[sanitize]06,,,,,,,,,,,1,,1
AK2[sanitize]15[sanitize]09,,,,,,,,,,1,,,1
AK2[sanitize]15[sanitize]31,,,,,1,,,,,,,,1
AK2[sanitize]20[sanitize]101,,1,,,,,,,,,,,1
AK2[sanitize]20[sanitize]102,,,,1,,,,,,,,,1
AK2[sanitize]20[sanitize]106,,1,,,,,,,,,,,1
AK3[sanitize]11[sanitize]17,,,,,,,,1,,,,,1
AK3[sanitize]11[sanitize]20,1,,,,,,,,,,,,1
AK3[sanitize]11[sanitize]22,1,,,,,,,,,,,,1
AK3[sanitize]11[sanitize]31,1,,,,,,,,,,,,1
AK3[sanitize]15[sanitize]10,,,,,,,,1,,,,,1
AK4[sanitize]11[sanitize]24,,,,,,,,1,,,,,1
AK4[sanitize]11[sanitize]32,,1,,,,,,,,,,,1
AK4[sanitize]11[sanitize]35,,,,,,,,,,,,1,1
AK4[sanitize]11[sanitize]39,,,,,,,,,,,1,,1
AK4[sanitize]11[sanitize]42,1,,,,,,,,,,,,1
AK4[sanitize]13[sanitize]04,1,,,,,,,,,,,,1
AK4[sanitize]15[sanitize]17,,,,,1,,,,,,,,1
AK4[sanitize]20[sanitize]07,,,,,,,1,,,,,,1
AK5[sanitize]11[sanitize]03,,,1,,,,,,,,,,1
AK5[sanitize]11[sanitize]29,,,,,,,1,,,,,,1
AK5[sanitize]13[sanitize]2[sanitize]20220221,,,,,,,,,,,1,,1
AK6[sanitize]11[sanitize]03,,1,,,,,,,,,,,1
AK6[sanitize]12[sanitize]01,,1,,,,,,,,,,,1
AK6[sanitize]13[sanitize]20211019,,,,,,,1,,,,,,1
AK6[sanitize]15[sanitize]29,,,,,,,,,,,1,,1
AK6[sanitize]20[sanitize]08,,,,,,,,1,,,,,1
AK6[sanitize]20[sanitize]105,,,,,,,,,,1,,,1
AK6[sanitize]20[sanitize]107,,1,,,,,,,,,,,1
AK6[sanitize]20[sanitize]109,,,,,,,,1,,,,,1
AK7[sanitize]11[sanitize]15,,,,,,,,,1,,,,1
AK7[sanitize]12[sanitize]20220121,,,,,,,,,,1,,,1
AK7[sanitize]13[sanitize]01,,,,,,,,,1,,,,1
AK7[sanitize]15[sanitize]30,,,,,,,,,,,1,,1
AK7[sanitize]15[sanitize]38,,,,,,,,,1,,,,1
AK7[sanitize]20[sanitize]108,,,,,,1,,,,,,,1
AK8[sanitize]11[sanitize]03,,,1,,,,,,,,,,1
AK8[sanitize]11[sanitize]11,,,,,,,,,1,,,,1
AK8[sanitize]12[sanitize]20211215,,,,,,,,,1,,,,1
AS1[sanitize]15[sanitize]03,,,,,,,,,,1,,,1
AS2[sanitize]11[sanitize]20220315,,,,,,,,,,,,1,1
AS2[sanitize]15[sanitize]15,,,,,,1,,,,,,,1
AS2[sanitize]15[sanitize]19,,,,,,1,,,,,,,1
AS2[sanitize]20[sanitize]101,,,,,,1,,,,,,,1
AS2[sanitize]20[sanitize]104,,,,,,1,,,,,,,1
AS2[sanitize]20[sanitize]107,,,,,,1,,,,,,,1
AS3[sanitize]15[sanitize]11,,,,,,,,,1,,,,1
AS3[sanitize]20[sanitize]07,,,,,,1,,,,,,,1
AZ1[sanitize]11[sanitize]20,,,1,,,,,,,,,,1
AZ2[sanitize]11[sanitize]06,,1,,,,,,,,,,,1
AZ2[sanitize]11[sanitize]11,,,,1,,,,,,,,,1
AZ4[sanitize]11[sanitize]16,,,,,,,,,,,,1,1
AZ4[sanitize]77[sanitize]20220111,,,,,,,,,,1,,,1
AZ4[sanitize]77[sanitize]20220215,,,,,,,,,,,1,,1
B1011_,,,,,,1,,,,,,,1
B1419_,,,,,,1,,,,,,,1
B1422_,,,,,,1,,,,,,,1
B1474_,,,,,,1,,,,,,,1
B1497_,,,,,,,,1,,,,,1
B1915_,,,,,,,,,,,1,,1
B1966_,,,,,,,,,1,,,,1
B2042_,,,,1,,,,,,,,,1
B2233_,,,,,,,,,,,1,,1
B2234_,,,,,,,,,,,1,,1
B2244_,,,,,,,,,,,1,,1
B2310_,,,,,,,,,,,1,,1
B2498_,,,,,1,,,,,,,,1
B2501_,,,,,1,,,,,,,,1
