,2019年,,,,,,,,,2020年,,,
前野幼稚園,1,,3,1,,,,,,,,,5
曽根自転車商会,,,,,4,,,,1,,,,5
曽根田輪業,,,,,5,,,,,,,,5
大山金井町児童遊園,,1,,,2,,1,,1,,,,5
大谷口上町児童遊園,1,,,,2,1,,,,1,,,5
大谷口二丁目緑地,,,,,1,2,1,1,,,,,5
中板橋雲母（きらら）保育園（A型）,,,,,,,,,1,,4,,5
土のうステーション 赤16,,,,,,,4,1,,,,,5
土のうステーション　赤27,,,,,,,,5,,,,,5
土のうステーション　赤２９,,,,,,2,2,1,,,,,5
土のうステーション　赤３０,,,,,,,4,1,,,,,5
土のうステーション　板7,,,,,,,4,1,,,,,5
東武東上線  ときわ台駅,1,,,1,1,,1,,,,,1,5
東武東上線  上板橋駅,,,,3,,,1,,,,1,,5
道路補修工事（1901）,,4,1,,,,,,,,,,5
道路補修工事（2011）,,,,,,,,,,,,5,5
道路補修工事（29）,3,2,,,,,,,,,,,5
道路補修工事（32）及び橋りょう維持工事（6）,1,4,,,,,,,,,,,5
徳丸北野神社の田遊び,,3,,,1,,,,1,,,,5
徳石通り南広場,,,2,,1,1,1,,,,,,5
日本政策金融公庫　板橋支店,2,,,3,,,,,,,,,5
巴自転車店,,,,,4,,,,,,,1,5
板橋ルート　７いたばし観光センター,,,,,,1,2,1,,,1,,5
板橋一丁目電車の見える公園,,,,,,,,1,1,1,2,,5
板橋宿本陣跡,,1,,,,1,2,,,,1,,5
板橋二丁目フレンドパーク,1,,,,,,2,,2,,,,5
氷川土合公園,,,3,1,,1,,,,,,,5
平成29年11月14日（火）午後11時20分頃,1,1,3,,,,,,,,,,5
遍照寺,,2,,,,,,1,,,2,,5
本町児童遊園,,,1,1,,1,1,,1,,,,5
木下の保育園中板橋小規模保育園,,,,,,,,,,,4,1,5
緑小学校,1,,,,,,1,1,1,,1,,5
蓮根坂下三丁目町会,,,5,,,,,,,,,,5
和菓子司　つるや,,2,,,,,,,,1,,2,5
和田屋食品,,1,1,1,,,,,,,,2,5
圓福寺,,,,1,2,,,,,,,2,5
（株）共栄商会,,,,,4,,,,,,,,4
（旧）板橋健康福祉センター,,,,3,,,,,,,1,,4
（有）中心商会,,,,,3,,,,,,,1,4
16K080_,,,,,,,,,,,,4,4
17K072_,,,,,,,,,,4,,,4
2019.12.19,1,,,,,3,,,,,,,4
A3255_,,,,,,4,,,,,,,4
C2443_,,,,,,,,,,4,,,4
C3183_,,,,,,,,,,4,,,4
C3536_,,,,,,,,,,,4,,4
C7136_,,,,,,,,,,,3,1,4
C7137_,,,,,,,,,,,1,3,4
D1138_,,,,,,1,,,,,3,,4
D1516_,,,,,,,,,,2,2,,4
D1664_,,,,,,,,,,,3,1,4
D1817_,,,,,,,,,,,3,1,4
D1865_,,,,,,,,,,,4,,4
D2111_,,,,,,,,,,,,4,4
D3766_,,,,,,,,,,,2,2,4
D3767_,,,,,,,,,,,2,2,4
D3768_,,,,,,,,,,,2,2,4
D3770_,,,,,,,,,,,3,1,4
D3771_,,,,,,,,,,,2,2,4
D3777_,,,,,,,,,,,2,2,4
D4168_,,,,,,1,,,,,3,,4
D4419_,,,,,,,,,,,2,2,4
D4660_,,,,,,,,,,,,4,4
D5375_,,,,,,,,,,,2,2,4
D7133_,,,,,,,,,,,4,,4
D7426_,,,,,,,,,,,4,,4
D7560_,,,,,,,,,,,4,,4
ＥＬＥＶＥＮ　ＣＹＣＬＥ　仲宿店,,,,,3,,,,,,,1,4
IT3-13-05,,,,1,,1,1,,,,,1,4
ME1-20-102,,,,,,,,,,4,,,4
ME2-13-06,,,,,,,,,4,,,,4
ME3-11-23,,,,,,,,,,4,,,4
ME4-15-16,,4,,,,,,,,,,,4
NJK-20-29,2,,,,1,,,,1,,,,4
No.107遺跡,,,,,,,1,,1,,1,1,4
No.108遺跡,,,,,,,2,,,,2,,4
No.10遺跡,,,1,,,,1,,1,1,,,4
No.122遺跡,1,,,,,,,,,3,,,4
No.124遺跡,,1,,,,,,,,2,1,,4
No.147遺跡,,,,1,,,,,2,,1,,4
No.174遺跡,,,,,2,,,,,,2,,4
No.18遺跡,,1,,1,,,,,1,,,1,4
No.37遺跡,,2,,,,,,,,,2,,4
No.41遺跡,,,1,,1,,,,2,,,,4
No.52遺跡,,,,,,1,,,1,,1,1,4
No.5遺跡,,,,,,,,,,,1,3,4
No.69遺跡,,,,,2,2,,,,,,,4
No.6遺跡,,2,,1,1,,,,,,,,4
OHC-20-08,,,1,1,1,,,,,,1,,4
P1203_,,,,,,,4,,,,,,4
P1904_,,,,,,,,,4,,,,4
P2323_,,,,,,,1,,,,3,,4
P2675_,,,,,,,,,,3,1,,4
P4016_,,,,,,,,,1,3,,,4
P4064_,,,,,,,,,,,2,2,4
P4143_,,,,,,,,,2,,2,,4
P4255_,,,,,,,3,1,,,,,4
P4314_,,,,,,,,,2,1,,1,4
P4761_,,,,,,4,,,,,,,4
P7144_,,,,,,,,,3,1,,,4
S551_,,,,,,,1,,3,,,,4
SS3-11-17,,,,,,,,,,,4,,4
T59_,,,,,,,4,,,,,,4
TM2-15-04-1,,,,,,,,,,4,,,4
TS7-15-19,,,,,,4,,,,,,,4
X2380_,,,,,,1,,,,,1,2,4
X4025_,,,,,,4,,,,,,,4
X7276_,,,,,,,4,,,,,,4
X9227_,,,,,,,,,,,,4,4
YT1-11-21,,,,,,,,,,4,,,4
あい薬局,,,,,,,1,2,,,,1,4
アカチャンホンポ小豆沢店,,,3,,1,,,,,,,,4
カフェ野の花　雅,,1,,,,,1,1,,,1,,4
クッキーハウスＣosmos,1,,,2,1,,,,,,,,4
グルメシティ　板橋サンゼリゼ店,,1,,,,,3,,,,,,4
サイゼリヤ　四葉店,,,,,,,,,,4,,,4
さかうえいこいの家,,,,,1,2,1,,,,,,4
さくら湯,,1,,,1,1,1,,,,,,4
サミットストア　志村店,,,2,1,,,,,,,,1,4
ジョナサン　蓮根店,,,,,,,,1,1,2,,,4
ストックトン,1,1,,,,,,1,,,1,,4
そうはち山広場,,2,,,,,2,,,,,,4
ティーハウス　ベリー　ベリー,1,1,,,,1,1,,,,,,4
バーミヤン　浮間舟渡店,,,,,,,2,,2,,,,4
ハッピーマム成増（A型）,,,,,,,,1,,,3,,4
パン工房　タイムライン,,,1,,,,,,,,3,,4
フエンテ　常盤台店,,,2,2,,,,,,,,,4
マルエツ　板橋駅前店,1,,1,,2,,,,,,,,4
マルエツ　浮間舟渡店,,1,,,1,,,2,,,,,4
まるやま保育園（A型）,,,,,,1,,,,,3,,4
みその幼稚園,,,4,,,,,,,,,,4
メリーポピンズ中板橋ルーム（A型）,,,2,,,,,,,,2,,4
ゆ～らんど,,,,,1,,2,,,1,,,4
ゆみ薬局,,,1,3,,,,,,,,,4
ライフ　板橋店,,,,,,,,1,3,,,,4
阿部商会,,,,,4,,,,,,,,4
愛輪の里　雅　手作りお菓子工房,2,2,,,,,,,,,,,4
圧磨機圧輪記念碑,,1,,,,,1,,,1,1,,4
稲垣薬局高島平店,,,,,,,,1,2,,,1,4
栄町児童遊園,,,,1,1,1,,,,1,,,4
黄金湯,,2,,,,,1,,,1,,,4
下板橋駅,,,,,,2,,1,,1,,,4
加賀屋　末廣せんべい,,,,,,,,,,,2,2,4
加賀五四自治会,,,4,,,,,,,,,,4
街頭消火器 高-089,,,,,,,4,,,,,,4
街頭消火器 高-304,,,,,,,4,,,,,,4
丸喜庵,,,1,,,,,,1,,1,1,4
紀の国湯,,3,,,1,,,,,,,,4
宮本町３７番遊び場,,,,3,,,,1,,,,,4
京徳観音堂,,,,1,,,1,1,,,,1,4
金子病院,,1,2,,1,,,,,,,,4
区立郷土資料館,1,1,,1,,,,,,,1,,4
戸田一般野球場10面,,,,1,,,,,2,,,1,4
戸田一般野球場9面,1,1,1,,,,,,,,1,,4
御嶽神社,,2,,1,1,,,,,,,,4
幸町４６番遊び場,,1,,1,,2,,,,,,,4
溝下公園,,1,2,,1,,,,,,,,4
荒岡商店（アラオカストア）,,4,,,,,,,,,,,4
荒川戸田橋野球場（上流）利用時間帯のみ,,,3,1,,,,,,,,,4
高島平警察署成増駅前交番,1,,,,,,1,,,,,2,4
高島平四丁目公園,2,,,1,,,,1,,,,,4
高島平福祉園,,,,1,2,,1,,,,,,4
志村ルート　５常楽院,,,,,,,,,,,,4,4
志村ルート　７延命寺,,,2,,,,,1,1,,,,4
志村ルート　水上バス　小豆沢発着所～龍福寺,,,,,,,,2,2,,,,4
志村警察署,,1,,,1,1,1,,,,,,4
志村警察署前野町交番,1,,3,,,,,,,,,,4
志村第三公園,,,,,1,3,,,,,,,4
私立太陽の子保育園,,4,,,,,,,,,,,4
七軒家公園,,,,1,,2,,,,,1,,4
寿湯,,1,1,,,,,,,,,2,4
舟渡一丁目4～18番地先,4,,,,,,,,,,,,4
淑徳大学短期大学部ボランティアセンター,,,,,,,,,,,3,1,4
小豆沢二丁目31番遊び場,,1,1,1,,,1,,,,,,4
常盤台ルート　１０旧上板橋村役場跡地,,,,1,,3,,,,,,,4
常盤台一丁目児童遊園,,,,1,,,2,,,,1,,4
新高島平駅,,,,,2,,2,,,,,,4
新田坂,,,,,1,,,,,3,,,4
成増駅南口公衆トイレ,,,,,1,3,,,,,,,4
清水湯,,1,,,,,,,,3,,,4
西前野児童遊園,1,1,1,,,,1,,,,,,4
西台ふれあい公園,1,,,,,,1,,,1,1,,4
西台福寿第二公園,2,,,1,1,,,,,,,,4
西徳第一公園,,,1,,1,1,,,1,,,,4
赤塚ルート　東武東上線　成増駅～赤塚氷川神社,,,1,1,1,,,,,,,1,4
赤塚五丁目8～21番地先,,,,2,,,1,1,,,,,4
赤塚城跡,,,,1,,1,,,,,1,1,4
前野地域センター管理事務所・エコポリスセンター・前野いこいの家,4,,,,,,,,,,,,4
大山東町児童遊園,,1,,,,,2,,,1,,,4
大谷口上町67～71番地先,,4,,,,,,,,,,,4
大谷口上町83～大谷口二丁目1番地先,,4,,,,,,,,,,,4
大堂,,2,1,,,,1,,,,,,4
第二富士の湯,1,1,,,,1,,,,,1,,4
中丸なかよし児童遊園,,1,,,,,,,2,,,1,4
中丸児童遊園,,,,,,,2,1,1,,,,4
帝京幼稚園,,1,3,,,,,,,,,,4
都営三田線  板橋本町駅,,,,1,1,,,,,,2,,4
土のうステーション　赤２８,,,,,,1,2,1,,,,,4
土のうステーション 赤9,,,,,,,4,,,,,,4
土のうステーション　板16,,,,2,,,1,1,,,,,4
土のうステーション　板22,,,,,,,3,1,,,,,4
東武食品工業株式会社,,,,,,,,4,,,,,4
東武東上線　成増駅,1,,,3,,,,,,,,,4
東武練馬駅,1,,,,1,,1,,,,,1,4
豆腐の和泉屋,,2,,2,,,,,,,,,4
道路補修工事（1914）,3,1,,,,,,,,,,,4
道路補修工事（2010）,,,,,,,,,,,,4,4
道路補修工事(4)及び橋りょう維持工事(4）,,,,,4,,,,,,,,4
徳丸ヶ原公園,,,,1,2,,,,,,,1,4
特別養護老人ホーム　いずみの苑,,,3,,,,,,,,1,,4
南蔵院のしだれ桜,,2,,,1,,,,1,,,,4
板橋ルート　近藤勇の墓～加賀公園,1,1,,,,1,,1,,,,,4
板橋雲母（きらら）保育園高島平（A型）,,,,1,,,,,,,3,,4
板橋区稲荷台7～加賀二丁目21番地先,,,,,3,,1,,,,,,4
板橋警察署上板橋駅前交番,,,1,,,1,,,1,,,1,4
板橋警察署養育院前交番,,2,1,,,,1,,,,,,4
板橋第二公園,,,1,3,,,,,,,,,4
番場児童遊園,,,,3,1,,,,,,,,4
平家,,,,,,,,,,1,,3,4
平成29年6月14日午前5時頃,1,2,1,,,,,,,,,,4
平成29年6月19日午前11時25分頃,,2,2,,,,,,,,,,4
平尾宿名主屋敷跡,,1,,,1,,2,,,,,,4
本町街かど公園,,,1,,,1,,,,1,,1,4
薬師の泉（公園）,,,,,2,2,,,,,,,4
有限会社片山商店,1,,,,1,,,1,,,1,,4
龍福寺,1,1,,,,,,1,1,,,,4
緑ヶ丘第三公園,,,,,1,3,,,,,,,4
林自転車店,,,,,3,,,,,,,1,4
蓮沼第二児童遊園,1,,,,,1,,1,,,1,,4
(株)花咲　本店,,1,,1,,,,,1,,,,3
（株）森田商会,,,,,3,,,,,,,,3
（有）昇林社　,,,,,3,,,,,,,,3
01.6.19,,,3,,,,,,,,,,3
16B080_,,,,,,,,,,,3,,3
16M046_,,,,,,,,,,,2,1,3
17B160_,,,,,,,,,,,1,2,3
17H101_,,,,,,,,,,3,,,3
17L130_,,,,,,,,,,3,,,3
17N083_,,,,,,,,,,,3,,3
17N109_,,,,,,,,,,,,3,3
31.9.10,,,,,,3,,,,,,,3
31.9.4,,,,,,3,,,,,,,3
A1002_,,,,,,,3,,,,,,3
A1778_,,,,,,,3,,,,,,3
A3201_,,,,,,,3,,,,,,3
A4853_,,,,,,,,,,,3,,3
AK6-13-01,,,,,,,,,,,,3,3
AK6-15-58,,,,,,,,3,,,,,3
AS2-88-310411,1,,,2,,,,,,,,,3
AZ2-11-18,,,,,,,,,,,,3,3
B1222_,,,,,,2,,1,,,,,3
B7154_,,,,,,,3,,,,,,3
C1465_,,,,,,,,,,,3,,3
C1762_,,,,,,,,,,,3,,3
C1873_,,,,,,,,,,3,,,3
C2250_,,,,,,,,,,3,,,3
C2441_,,,,,,,,,,3,,,3
C2444_,,,,,,,,,,3,,,3
C2448_,,,,,,,,,,3,,,3
C2451_,,,,,,,,,,3,,,3
C2452_,,,,,,,,,,3,,,3
C2920_,,,,,,,,,,3,,,3
C2923_,,,,,,,,,,3,,,3
C3184_,,,,,,,,,,3,,,3
C3531_,,,,,,,,,,,3,,3
C3533_,,,,,,,,,,,3,,3
C3539_,,,,,,,,,,,3,,3
D1045_,,,,,,,,,,,3,,3
D1065_,,,,,,,,,,,3,,3
D1066_,,,,,,,,,,,3,,3
D1129_,,,,,,,,,,,3,,3
D1231_,,,,,,,,,,,3,,3
D1388_,,,,,,,,,,,,3,3
D1517_,,,,,,,,,,,3,,3
D1522_,,,,,,,,,,1,2,,3
D1523_,,,,,,,,,,,3,,3
D1536_,,,,,,,,,,,3,,3
D1542_,,,,,,,,,,1,,2,3
D1587_,,,,,,,,,,,,3,3
D1633_,,,,,,,,,,2,,1,3
D1668_,,,,,,,,,,,3,,3
D1707_,,,,,,,,,,3,,,3
D1709_,,,,,,,,,,3,,,3
D1716_,,,,,,,,,,,3,,3
D2110_,,,,,,,,,,,,3,3
D2357_,,,,,,,,,,,2,1,3
D2801_,,,,,,,,,,,3,,3
D2804_,,,,,,,,,,,2,1,3
D2900_,,,,,,,,,,,3,,3
D3062_,,,,,,,,,,,,3,3
D3765_,,,,,,,,,,,2,1,3
D3772_,,,,,,,,,,,3,,3
D3774_,,,,,,,,,,,3,,3
D3776_,,,,,,,,,,,3,,3
D3780_,,,,,,,,,,,2,1,3
D3828_,,,,,2,,,,,,,1,3
D3928_,,,,,,,,,,3,,,3
D3932_,,,,,,,,,,2,,1,3
D4136_,,,,,,,,,,,3,,3
D4163_,,,,,,,,,,,3,,3
D4542_,,,,,,,,,,,2,1,3
D4543_,,,,,,,,,,,2,1,3
D4597_,,,,,,2,,,,,1,,3
D4659_,,,,,,,,,,,,3,3
D4968_,,,,,,,,,,,3,,3
D5166_,,,,,,3,,,,,,,3
D5169_,,,,,,3,,,,,,,3
D5172_,,,,,,3,,,,,,,3
D5640_,,,,,,1,,,,,1,1,3
D7398_,,,,,,,,,,,2,1,3
D7402_,,,,,,,,,,,3,,3
D7716_,,,,,,,,,,,2,1,3
D7730_,,,,,,,,,,,2,1,3
E119_,,,,,,,3,,,,,,3
FTC-15-01,,,,,,,,,,,,3,3
HNC-13-01,,,,,,,,,3,,,,3
HOC-20-53,,,,,3,,,,,,,,3
IT2-11-66,,,,,,1,,,1,,1,,3
IT2-11-67,,,,,,,1,1,1,,,,3
IT3-15-02,,1,,,1,,1,,,,,,3
IT3-20-40,,,,,,,,,,1,,2,3
KM5-11-02,2,,1,,,,,,,,,,3
KN1-11-23,,,,1,,,2,,,,,,3
KN3-11-16,,,,,,,,,,,1,2,3
KN3-11-18,,,,1,,,,,2,,,,3
KN3-15-20191213,,,,,,,,,3,,,,3
MMC-20-01,,,,,,,,2,,1,,,3
MTC-20-44,,,,,,,,,,3,,,3
NIB-15-02,,,,,,,3,,,,,,3
NJK-11-04,,,,,1,1,,1,,,,,3
NJK-20-42,,,,,2,,,1,,,,,3
NJK-20-85,,,1,,,2,,,,,,,3
No.132遺跡,,1,,1,,,,,1,,,,3
No.135遺跡,,,1,,,1,,1,,,,,3
No.150遺跡,1,,,,,,,,,1,1,,3
No.152遺跡,,,,,,,,,3,,,,3
No.153遺跡,,,,,,,,,,,1,2,3
No.175遺跡,1,,,,,,1,,,,,1,3
No.19遺跡,,,,,,,,2,,,,1,3
No.20遺跡,,,,,,,,,2,1,,,3
No.26遺跡,,,,,,,,2,1,,,,3
No.38遺跡,,2,1,,,,,,,,,,3
No.48遺跡,,,,,,,,,,,3,,3
No.55遺跡,,,,,,,,1,,1,,1,3
No.68遺跡,,,,,2,,,,,1,,,3
No.85遺跡,,2,,,,,,,,1,,,3
No.91遺跡,,,,,,,,3,,,,,3
No.95遺跡,,,,,,,,,3,,,,3
NR4-13-06,3,,,,,,,,,,,,3
NS-12-011009,,,,,,,3,,,,,,3
NS3-11-04,,,,,,,,3,,,,,3
ONC-12-260319,,,,,,,,,,3,,,3
OOC-11-01,,,,,,,,3,,,,,3
ORC-15-09,,,,,,,,,3,,,,3
ORC-15-18-1,,3,,,,,,,,,,,3
P1821_,,,,,1,,2,,,,,,3
P2325_,,,,,,,,,,,3,,3
P2326_,,,,,,,,,,,3,,3
P2649_,,,,,,,,,,1,2,,3
P3793_,,,,,,,,,,,2,1,3
P4312_,,,,,,,,,2,,,1,3
P5080_,,,,,,,,,1,2,,,3
P6677_,,,,,,1,,2,,,,,3
P6840_,,,,,,,3,,,,,,3
P7373_,,,,,,,,,,,3,,3
S269_,,,,,,,,3,,,,,3
S456_,,,,,,,2,,,,1,,3
SS2-11-13,,1,,2,,,,,,,,,3
SS3-11-20,,,,,,,,,,,3,,3
SS3-11-21,,,,,,,,,,,3,,3
SWC-11-15,,,1,1,,,1,,,,,,3
SWC-11-16,,,1,1,,,1,,,,,,3
T72_,,,,,,,3,,,,,,3
TM1-15-22,,,,,2,,1,,,,,,3
TM1-15-25,,,,2,,,,,1,,,,3
TM1-20-110,,,,,,3,,,,,,,3
TM4-11-38,,,,,,,,,3,,,,3
TM7-11-02,,,,,,,,,3,,,,3
TS1-11-50,,,,,,,3,,,,,,3
X4027_,,,,,,3,,,,,,,3
X4032_,,,,,,3,,,,,,,3
X867_,,,,,,,,,,3,,,3
Y’s コートゆい　カフェＪＯＹ,,,,,3,,,,,,,,3
あおぞら薬局,1,2,,,,,,,,,,,3
あけぼの薬局中板橋店,,,,,,1,2,,,,,,3
あずさわの里,,,3,,,,,,,,,,3
いさみ屋　小竹向原店,,,1,,1,1,,,,,,,3
う道,,,,3,,,,,,,,,3
エファール河村屋,1,,1,,,,,,,1,,,3
カフェ　トモチート,1,,,1,1,,,,,,,,3
カフェ桜,,,,,,,1,,,,1,1,3
かみちょう広場,,,,,2,1,,,,,,,3
クアパレス藤,,1,,,,1,1,,,,,,3
クラフトハウス,,,,,3,,,,,,,,3
けやきの公園,,,,1,1,,,,,,,1,3
こうま幼稚園,,,3,,,,,,,,,,3
サミットストア志村店,,,,,,3,,,,,,,3
サン薬局,,,,,,,1,2,,,,,3
しろくま薬局,3,,,,,,,,,,,,3
ダイエー　成増店,1,,,,,,,,,2,,,3
デイジー小規模保育園・加賀,,1,,,,,,,,,2,,3
にしたか薬局,1,2,,,,,,,,,,,3
ひまわり薬局,1,2,,,,,,,,,,,3
フランス製菓,1,,,,,,,2,,,,,3
ほんちょうさくらさくほいくえん,1,,,,,,,,,1,1,,3
みなみ児童遊園,,,1,1,,1,,,,,,,3
ゆみ薬局坂上店,,,,,,,,,,,1,2,3
ライフ　仲宿店,,1,1,,,,,1,,,,,3
ライフストア板橋店,,1,,1,,,1,,,,,,3
稲垣薬局徳丸店,,,,,,,1,2,,,,,3
稲垣浴泉,,1,,,1,1,,,,,,,3
榎本サービス商会,,,,,3,,,,,,,,3
延命寺,,,,,,,,,,1,1,1,3
加賀庭球場,,,,,,2,,,,,1,,3
学童保育＆シッターこどもの杜,,,3,,,,,,,,,,3
梶山児童遊園,,1,,,,,1,,,,1,,3
旧板橋町役場跡地,,1,,,,,,1,,,1,,3
橋りょう塗装工事（２）,,3,,,,,,,,,,,3
区立城北公園野球場（給水拠点）,,,,,,,3,,,,,,3
戸田一般野球場8面,1,2,,,,,,,,,,,3
公社向原住宅一帯,,,2,,,,1,,,,,,3
向屋敷公園,1,,,,,,,,1,,1,,3
向原一丁目いこいの広場,,,,,1,1,1,,,,,,3
向原児童遊園,,,,,,2,,1,,,,,3
高島平警察署松月院前交番,,2,1,,,,,,,,,,3
高島平警察署西台駅前交番,,,,,,,2,,1,,,,3
高島平警察署赤塚交番,,,,,,,,,,,2,1,3
高島平五丁目公園,,1,,,1,,,,,,1,,3
高島平四丁目28～31番地先　外３路線,2,1,,,,,,,,,,,3
高島平西口公衆トイレ,,,,,3,,,,,,,,3
三園一丁目18～35番地先　外2路線（B路線）,1,,,,1,1,,,,,,,3
三園一丁目緑地,,1,,1,,,,,1,,,,3
志村ルート　１氷川神社,1,,,,,,,,2,,,,3
志村ルート　都営三田線　本蓮沼駅～氷川神社,,,,,3,,,,,,,,3
志村警察署北前野地域安全センター,,,,,,,2,,,,1,,3
志村坂公園,1,1,,,,1,,,,,,,3
志村三丁目駅,,,,1,,,2,,,,,,3
志村消防署志村坂上出張所,,,,,,,1,1,,,1,,3
若木一丁目公園,,,,1,,1,,,,1,,,3
若木三丁目貝塚公園,,,,,2,,1,,,,,,3
手づくり屋,,,1,,,,,,1,,1,,3
出井川緑道,,1,1,,,,,,,1,,,3
小規模保育園ビーフェア板橋赤塚ばうむ保育園,,,1,,,,,,,,2,,3
小松商会,,,,,3,,,,,,,,3
小島屋,,,,,,1,,2,,,,,3
小豆沢野球場Ａ面,,1,,1,1,,,,,,,,3
小林病院,,1,,,,,2,,,,,,3
松葉寿司,1,,,,,1,,,,,,1,3
障がい者就労支援センター,,,,,,1,2,,,,,,3
上板富士児童遊園,,,1,,,1,,,,,1,,3
城北公園一帯,,,1,,,,2,,,,,,3
常盤台ルート　１３御嶽神社,,,,,,,,,,1,2,,3
常盤台ルート　安養院～茂呂遺跡,,,1,1,,,,,,1,,,3
新河岸一丁目緑の広場,1,2,,,,,,,,,,,3
新河岸東公園一帯,,,3,,,,,,,,,,3
成増ケ丘小学校,,,1,,,,2,,,,,,3
成増一丁目21～23番地先　外2路線（A路線）,3,,,,,,,,,,,,3
成増一丁目21～23番地先　外2路線（B路線）,3,,,,,,,,,,,,3
成増一丁目第二児童遊園,,1,2,,,,,,,,,,3
成増児童遊園,,,,,2,,1,,,,,,3
清水町あさひ公園,,,,,,,2,1,,,,,3
清水豆腐店,1,,,1,,,,,1,,,,3
西高島平駅,,,,,,,2,,,,1,,3
西台児童遊園,,,,2,,1,,,,,,,3
西台二丁目児童遊園,,2,,,,,,,,1,,,3
石神井川の桜並木,1,,,,,,,,1,,1,,3
赤塚ルート　７東京大仏（乗蓮寺）,,,,,,,,1,,,,2,3
赤塚ルート　スタート　東武東上線　成増駅,,,,1,,,1,1,,,,,3
赤塚ルート　赤塚城跡～赤塚溜池公園,,1,1,1,,,,,,,,,3
赤塚ルート　赤塚氷川神社～赤塚城跡,,,1,1,1,,,,,,,,3
赤塚ルート　東京大仏（乗蓮寺）～松月院,1,,,,1,,,1,,,,,3
赤塚一丁目そよかぜ公園,,,,,,1,1,,,,1,,3
赤塚三丁目原公園,,,3,,,,,,,,,,3
赤塚七丁目児童遊園,,,,,,,1,,1,,1,,3
赤塚新町三丁目32～33番地先,,,,,,3,,,,,,,3
赤塚新町三丁目32～33番地先（A路線）,,,,,,2,,,,1,,,3
赤塚諏訪神社の田遊び,,1,,,,,,2,,,,,3
赤徳公園,1,,1,,,,1,,,,,,3
前野町三丁目緑の広場,1,,,,,1,1,,,,,,3
相撲場（小豆沢）,,3,,,,,,,,,,,3
大谷口二丁目公園,,,,,2,1,,,,,,,3
大和町調剤薬局,,,,,,,,,,1,2,,3
谷端川児童遊園,,,,3,,,,,,,,,3
竹の湯,,,1,,,,,,,,,2,3
中台三丁目地区,,,1,,,,1,,,1,,,3
帝京大学医学部附属病院,,,,3,,,,,,,,,3
天神下公園,,,1,,1,,,,,,,1,3
都営三田線  志村坂上駅,,1,1,,,,,1,,,,,3
都住宅供給公社前野第２住宅自治会,,,3,,,,,,,,,,3
都立浮間公園,,,1,,,,,,,,1,1,3
土のうステーション 赤10,,,,,,,3,,,,,,3
土のうステーション 赤13,,,,,,,3,,,,,,3
土のうステーション 赤2,,,,,,,3,,,,,,3
土のうステーション 赤21,,,,,,,2,1,,,,,3
土のうステーション 赤4,,,,,,,3,,,,,,3
土のうステーション 板12,,,,,,,,1,,2,,,3
土のうステーション 板25,,,,,,,,1,,2,,,3
土のうステーション 板27,,,,,,,,1,,2,,,3
土のうステーション 板3,,,,,,,3,,,,,,3
土のうステーション 板4,,,,,,,3,,,,,,3
東京家政大学・加賀中学校一帯,,,3,,,,,,,,,,3
東京大仏（乗蓮寺）,,,,,,,,1,,,,2,3
東京都住宅供給公社５号棟,,,,,,2,,,,,,1,3
東坂下広場,,,,1,,,,,,,2,,3
東山みなみ公園,,,1,,,,1,,1,,,,3
東武ストア高島平店,,,,,,,,3,,,,,3
桃花小規模保育園高島平一丁目,,,1,,,,,,,,2,,3
道路補修工事(13),,3,,,,,,,,,,,3
道路補修工事（1803）,,3,,,,,,,,,,,3
道路補修工事（2009）,,,,,,,,,,,,3,3
徳丸一丁目公園,,,,,,,2,,,,,1,3
徳丸八丁目21～26番地先,,,,,,,2,,,1,,,3
特別養護老人ホーム　ブルーポピーアネックス,,,3,,,,,,,,,,3
板橋ルート　９板橋宿本陣跡,,1,,,,,,,,2,,,3
板橋ルート　文殊院～中宿脇本陣跡,1,,1,,,,,,,,1,,3
板橋一丁目児童遊園,,1,,,,,1,1,,,,,3
板橋区役所（給水拠点）,,,,,,,3,,,,,,3
板橋区役所（東口）,,,,1,1,,,,,,,1,3
板橋警察署桜川三丁目駐在所,,,,,,1,2,,,,,,3
板橋警察署常盤台交番,1,,,,,,2,,,,,,3
板橋警察署富士見交番,1,,1,,,,,,,,,1,3
板橋向原幼稚園,,,,,,,,,,,3,,3
板橋三丁目おうぎ小広場,1,,,,,,2,,,,,,3
板橋三丁目児童遊園,,,,,1,1,,,1,,,,3
板橋消防署小茂根出張所,,,,,,1,2,,,,,,3
板橋消防署常盤台出張所,,1,,,,1,,,,1,,,3
板橋前野郵便局,,,,,1,,2,,,,,,3
板橋第一小学校通学区域,,1,,2,,,,,,,,,3
板橋土木事務所,,,,,,,,2,,,,1,3
不動の滝公園,,,,,,,3,,,,,,3
不動通り児童遊園,,,,,1,,,,,2,,,3
浮間舟渡フットサルパーク,,,1,,,,,,,,,2,3
浮間舟渡駅,2,,,,1,,,,,,,,3
平成29年11月26日（日）午後10時40分頃,,,1,2,,,,,,,,,3
平和公園（給水拠点）,,,3,,,,,,,,,,3
本蓮沼駅,,,,,1,,,,,,1,1,3
本蓮沼公園,1,,,,,1,,,,,1,,3
洋弓場,,,,,,,,,,,1,2,3
緑小学校（給水拠点）,,,1,,,,2,,,,,,3
鈴木自転車商会,,,,,3,,,,,,,,3
和弓場,,,,1,1,,,,,,1,,3
和味,,1,,1,1,,,,,,,,3
廣瀬薬局,3,,,,,,,,,,,,3
