,2017年,,,,,,,,,2018年,,,
きまぐれラスク　　（パン）,2,,,,,,,,,,,,2
きららの杜小茂根小規模保育園,,,,1,,,,,1,,,,2
きららの杜西台小規模保育園,,,1,,,1,,,,,,,2
きんぴらおにぎり　　（麺・ご飯類）,2,,,,,,,,,,,,2
コモディイイダ　幸町店,2,,,,,,,,,,,,2
コロッケ　　（お惣菜）,2,,,,,,,,,,,,2
さかうえいこいの家,,,1,,,,1,,,,,,2
シニア学習プラザ,,,,2,,,,,,,,,2
しらさぎ公園,,1,,1,,,,,,,,,2
しらさぎ公衆トイレ,,1,,1,,,,,,,,,2
しらさぎ保育園,,,,,2,,,,,,,,2
すみれ薬局,,1,1,,,,,,,,,,2
そうはち山広場,,,,1,,1,,,,,,,2
なめらかクリーミープリン　　（洋菓子）,2,,,,,,,,,,,,2
にたば児童遊園,,,,,1,,1,,,,,,2
ニリン草（焼菓子）　　（和菓子）,2,,,,,,,,,,,,2
パブリバ八光,,1,,,,,,,,1,,,2
ひまわり保育所（B型）,,2,,,,,,,,,,,2
ポピンズナ－サリ－スク－ルときわ台（A型）,,1,,,,1,,,,,,,2
みずほ銀行　志村支店,,,,1,,,,,,,1,,2
みその幼稚園,1,,,,1,,,,,,,,2
メディコール小規模保育園富士見台,,,,,,,,,,1,,1,2
ライフストア赤塚店,1,,,,,,,,1,,,,2
稲荷湯（休業中）,2,,,,,,,,,,,,2
沖口公園,,,,,,,,,,,1,1,2
下赤塚小あいキッズ,,,1,,,,,,,,,1,2
下赤塚小学校通学区域,,,,,,2,,,,,,,2
街頭消火器　桜-108,,,,,,,,,,2,,,2
街頭消火器　桜-216,,,,,,,,,,2,,,2
街頭消火器　常-073,2,,,,,,,,,,,,2
街頭消火器　前-234,,,,,2,,,,,,,,2
街頭消火器　仲-278,,2,,,,,,,,,,,2
株式会社エー・ジー・クルー,,1,,,,,,1,,,,,2
株式会社サイトウ製作所,,2,,,,,,,,,,,2
岩乃湯,,,2,,,,,,,,,,2
紀の国湯,,,,,,,1,,,,1,,2
区立城北交通公園,,,,,,,,,,,,2,2
区立美術館,,,,,,,,2,,,,,2
熊野町町会,,,,,,,,2,,,,,2
栗饅頭　　（和菓子）,2,,,,,,,,,,,,2
元祖　鍵屋万頭　　（和菓子）,2,,,,,,,,,,,,2
戸田橋地域安全センター【24時間利用可】,,2,,,,,,,,,,,2
光徳湯,,1,1,,,,,,,,,,2
公文書館・いたばし総合ボランティアセンター,,,,,,,2,,,,,,2
向屋敷公園,,,,,,1,,,,,,1,2
高島五小学校,,2,,,,,,,,,,,2
高島第一小学校通学区域,,,,,,2,,,,,,,2
高島第一中学校,1,,,,,,,,,1,,,2
高島第三中学校通学区域,,,,,,2,,,,,,,2
高島平一丁目第四公園,,,,1,,,,,,,,1,2
高島平駅,,,1,,,,1,,,,,,2
高島平駅第一駐輪場（西口高架下）,1,,,,1,,,,,,,,2
高島平九丁目第二公園,,,,2,,,,,,,,,2
高島平警察署松月院前交番,,,,,1,,,,,,1,,2
高島平警察署新河岸交番,,,,,,,,,,,2,,2
高島平警察署北野交番,,1,,,,,,1,,,,,2
高島平四丁目公園,,,,,,,1,,,1,,,2
高島平小規模保育園,,2,,,,,,,,,,,2
高島平二丁目公園,,,1,,,,,,,,,1,2
高島平歴史ルート　１馬頭観音堂,,,,1,,,,,,1,,,2
高島平歴史ルート　３氷川神社,2,,,,,,,,,,,,2
高島平歴史ルート　６稲荷神社,,,,1,,,,,,,,1,2
高島平歴史ルート　ゴール　ＪＲ  浮間舟渡駅,,,,,1,,,,,1,,,2
合格いも（大学いも）　　（お惣菜）,2,,,,,,,,,,,,2
坂下一丁目7～20番地先,,,1,1,,,,,,,,,2
坂下三丁目36～37番地先　外1路線,,,,,,,1,1,,,,,2
坂下二丁目15～32番地先,,,,,1,,,1,,,,,2
三園一丁目23～成増五丁目19番地先（成増橋）　外1路線（大成橋）,,,,,,,,2,,,,,2
三園二丁目12～13番地先　外１路線,,,,,,,,,2,,,,2
三徳　志村店,,,,1,,,,,,,1,,2
三菱東京ＵＦＪ銀行　志村支店,,,,1,,,,,,,1,,2
三菱東京ＵＦＪ銀行　大山駅前支店,,,,,,,,,1,,,1,2
三菱東京UFJ銀行　板橋支店,,,,,1,,,,,,1,,2
四葉一丁目21～31番地先　外1路線,,,,,,,,1,,1,,,2
志村ルート　１３龍福寺,,,,,,,2,,,,,,2
志村ルート　２南蔵院,1,1,,,,,,,,,,,2
志村ルート　４熊野神社,1,,,,,,,,,,1,,2
志村一丁目小規模保育園,,,1,1,,,,,,,,,2
志村五中学校,,,,,1,,,,,,,1,2
志村消防署成増出張所,,,,,,,,,,,,2,2
志村第五中学校通学区域,,,2,,,,,,,,,,2
志村第二公園,,,,,,,,,,,2,,2
私立白鳩保育園,2,,,,,,,,,,,,2
事業所内バジリッコ保育園,,1,,,1,,,,,,,,2
若木第二児童遊園,,,,,1,,,,1,,,,2
若木中央公園,,,,,,2,,,,,,,2
若木中央公園（増設部）,,,,,,2,,,,,,,2
舟渡水辺公園,,,,1,1,,,,,,,,2
舟渡二丁目３１番遊び場,,,2,,,,,,,,,,2
春巻　　（お惣菜）,2,,,,,,,,,,,,2
小規模保育園ウィズブック保育園志村坂上,,,,,,,2,,,,,,2
小規模保育園ひまわり保育所,,1,,,,,,,1,,,,2
小規模保育園ぶれあ保育園・赤塚,,,,,1,,1,,,,,,2
小豆沢パークファミリア１号棟側,2,,,,,,,,,,,,2
小豆沢公園（給水拠点）,,,,,,,,,,,2,,2
小豆沢二丁目31番遊び場,,1,1,,,,,,,,,,2
小豆沢二丁目33～小豆沢四丁目6番地先,1,,1,,,,,,,,,,2
小豆沢野球場,,1,,1,,,,,,,,,2
小茂根一丁目児童遊園,,,,1,,,,,,,1,,2
小茂根五丁目児童遊園,,,,,,,,,,,,2,2
小茂根公園,,,,1,,1,,,,,,,2
小茂根二丁目公園,,1,,,,,,,,1,,,2
小林病院,,,,,,,,,,,1,1,2
松の湯,,,,,,,1,,,,1,,2
松月院前交番【24時間利用可】,,1,1,,,,,,,,,,2
上谷津公園,,,1,,1,,,,,,,,2
上板橋第二小学校,1,,,,,,,,,,1,,2
常盤台ルート　１０旧上板橋村役場跡地,1,,,1,,,,,,,,,2
常盤台ルート　１２茂呂遺跡,,,,,,1,,,,1,,,2
常盤台ルート　４豊敬稲荷神社,,,,1,,,1,,,,,,2
常盤台ルート　ゴール　東武東上線　上板橋駅,,,,,,1,,,,1,,,2
常盤台ルート　スタート　東武東上線　中板橋駅,,,,,,,2,,,,,,2
常盤台ルート　御嶽神社～桜川緑道,,,,,,,1,1,,,,,2
常盤台ルート　桜川緑道～五本けやき,,,,,,1,,,,,1,,2
常盤台交番【24時間利用可】,1,1,,,,,,,,,,,2
常盤台小あいキッズ,,,,1,,,,,1,,,,2
常盤台地域センター管理事務所,,1,,,1,,,,,,,,2
新河岸一丁目1番地先,,2,,,,,,,,,,,2
新河岸一丁目2～３番地先,,1,,1,,,,,,,,,2
新河岸公園,,,2,,,,,,,,,,2
新河岸小学校,1,,1,,,,,,,,,,2
新河岸東公園,,,1,,,,,,,,1,,2
成増すみれ幼稚園,,,,,,,,,,,2,,2
成増一丁目向新田の森,,,,,1,,,,,1,,,2
清水町小規模保育園,,,,,1,,,,,,,1,2
西高島平駅,,,,,,,2,,,,,,2
西台四丁目緑の広場,,1,,,,,,,,,1,,2
西台中学校,1,,,1,,,,,,,,,2
西台二丁目児童遊園,,1,,,,1,,,,,,,2
石神井川の桜並木,,,,,,1,,,,1,,,2
赤塚ルート　１２徳丸北野神社（田遊び）,,,,,,,,1,,,,1,2
赤塚ルート　４赤塚諏訪神社,1,,,,,,,,,,,1,2
赤塚ルート　６不動の滝,,,,,,1,,,,,1,,2
赤塚ルート　ゴール　東武東上線　東武練馬駅,,,,1,,,,,,,,1,2
赤塚ルート　赤塚氷川神社～赤塚城跡,1,,,1,,,,,,,,,2
赤塚一番通り薬局,,,,,,,2,,,,,,2
赤塚三丁目原公園,,,,,,1,,,,1,,,2
赤塚四丁目緑地,,,,,,,1,,,,,1,2
赤塚出張所【24時間利用可】　※消防隊使用時は設置場所に無い場合があります。,,1,,1,,,,,,,,,2
赤塚小学校通学区域,,,,,,2,,,,,,,2
赤塚二丁目緑地,,,,,,,,,1,,1,,2
泉町23～宮本町50番地先,2,,,,,,,,,,,,2
泉町児童遊園,,1,,,,,,,,1,,,2
前野台児童遊園,,,,,,,1,,,,,1,2
前野町一丁目児童遊園,,,1,,,,1,,,,,,2
前野町一丁目地区,,,,2,,,,,,,,,2
前野町三丁目町会,,,,2,,,,,,,,,2
前野町二丁目町会,,,,2,,,,,,,,,2
双葉町13～32番地先,1,1,,,,,,,,,,,2
太陽の子保育園分園,,,,1,,,,,,,,1,2
大原みなみ広場,,1,1,,,,,,,,,,2
大原公園,,,1,1,,,,,,,,,2
大原町緑の広場,,,,,,1,,,,,,1,2
大山西1～幸町20番地先,,,,,,,,1,1,,,,2
大山西町小規模保育園,,,,,,,1,1,,,,,2
大山福地蔵,,,1,,,,,,,1,,,2
大谷口二丁目公園,,,,1,,,,,,,1,,2
瀧野川信用金庫　上板橋支店,,1,,,,,1,,,,,,2
中丸中町会一帯,,,,,,,,2,,,,,2
中根橋小学校通学区域,,,,,,,,,,2,,,2
中台さくら公園,,,,,,,,,2,,,,2
中台しいのき公園,,2,,,,,,,,,,,2
中台ならの木公園,,1,1,,,,,,,,,,2
中台一丁目15～中台二丁目8番地先,,,,,,,,2,,,,,2
中台小学校通学区域,,,,,,,,,,,2,,2
中台小規模保育園,,,,,1,,,,,,1,,2
中台第二児童遊園,,,,,,,,,2,,,,2
中台畠中遺跡,,,,,,,,2,,,,,2
中板橋郵便局,,,,,,,,1,,,,1,2
仲町地域センター・仲町ふれあい館,,1,,,,,,,,1,,,2
朝日湯,2,,,,,,,,,,,,2
天津わかしお学校,1,1,,,,,,,,,,,2
都営三田線  志村坂上駅,,,,,,,,,,1,,1,2
都営三田線　高島平駅,,2,,,,,,,,,,,2
都営三田線　板橋区役所前駅,,,1,1,,,,,,,,,2
土のうステーション 赤10,,,,2,,,,,,,,,2
土のうステーション 赤11,,,,,,,,,,2,,,2
土のうステーション　赤２７,,,2,,,,,,,,,,2
土のうステーション　板21,,,,,1,,1,,,,,,2
土のうステーション　板28,,,,,,,,,,,1,1,2
土のうステーション 板5,2,,,,,,,,,,,,2
東京ガス北部お客様センター,,,,1,,,,1,,,,,2
東京メトロ有楽町線・副都心線　小竹向原駅,,,,,,,,,,,,2,2
東京腎泌尿器センター大和病院,,,,1,,,,,,,1,,2
東京大仏漬物　　（お惣菜）,2,,,,,,,,,,,,2
東京法務局　板橋出張所,,,,,1,,,,,,1,,2
東坂下一丁目４～５番地先,,,,,,,,1,,1,,,2
東山はたけ公園,,1,,,,,,,,1,,,2
東山公園,,,,,,,1,1,,,,,2
東新児童遊園,,,,1,,,,,1,,,,2
東前野公園,,,,,,1,,,,,1,,2
東武東上線　成増駅,1,,,,,,1,,,,,,2
東武東上線　大山駅,,,,1,,,,,,,1,,2
道路補修工事（２８）,,,,,,,,1,,1,,,2
道路補修工事(5),,,,,2,,,,,,,,2
徳丸高山公園,,,1,,,,,,,,,1,2
徳丸地域センターきたのホール,1,,1,,,,,,,,,,2
徳丸二丁目第二児童遊園,,,,,,1,,1,,,,,2
徳丸北野神社（田遊び）,,,,,,,,1,,,1,,2
徳石通り南広場,,,,,,1,,,1,,,,2
特別養護老人ホーム　いずみの苑,,1,,,,,1,,,,,,2
南極の石モニュメント,,,,,,,,2,,,,,2
南常盤台一丁目地区,,,,,,,,2,,,,,2
南条薬局,,,,,,,,,2,,,,2
南蔵院,1,,,,,,,,,,1,,2
板橋ハッピーロード郵便局,,,,,,1,,,,,,1,2
板橋ルート　１２板橋,,,,,,1,,,,,1,,2
板橋ルート　１３縁切榎,,,,,,,1,,,,1,,2
板橋ルート　６板橋三丁目縁宿広場,,,,,,2,,,,,,,2
板橋ルート　９板橋宿本陣跡,,,,,,1,,,1,,,,2
板橋ルート　スタート　ＪＲ　板橋駅,,,,,,,1,1,,,,,2
板橋ルート　近藤勇の墓～加賀公園,1,,,,1,,,,,,,,2
板橋ルート　智清寺～日曜寺,,,,,,,1,,,,,1,2
板橋ルート　板橋～縁切榎,,,1,,,1,,,,,,,2
板橋ルート　板橋宿本陣跡～文殊院,1,,,,,,,,,1,,,2
板橋一小学校,,,1,,,,,1,,,,,2
板橋区稲荷台28～加賀二丁目21番地先,,,,,,1,,,,,,1,2
板橋区常盤台一丁目40番地先,,,,,,1,,1,,,,,2
板橋区西台一丁目４０～４２番地先,,2,,,,,,,,,,,2
板橋区大谷口北町32～58番地先,,,,,,2,,,,,,,2
板橋区氷川町17～31番地先,2,,,,,,,,,,,,2
板橋区役所７階清掃リサイクル課,,,,1,,,,,1,,,,2
板橋区役所地下１階,,,,,1,,,,1,,,,2
板橋警察署東山町交番,,,,,1,,1,,,,,,2
板橋四ツ又商店街・板橋四ツ又町会一帯,1,,,1,,,,,,,,,2
板橋小茂根郵便局,,,2,,,,,,,,,,2
板橋西郵便局,,,,2,,,,,,,,,2
板橋第一小あいキッズ,,2,,,,,,,,,,,2
板橋第八小あいキッズ,,,,,,,,1,1,,,,2
板橋徳丸三郵便局,,,,,,,1,,1,,,,2
富士見湯,2,,,,,,,,,,,,2
浮間公園,,,,1,,1,,,,,,,2
武道場,,1,,1,,,,,,,,,2
平成２９年６月１４日午前５時頃,,,2,,,,,,,,,,2
北村整形外科病院,,,,1,,,,,,,,1,2
北野ベビールーム,,,,,1,,,1,,,,,2
北野小学校あいキッズ第二ルーム,,2,,,,,,,,,,,2
北野湯,,1,1,,,,,,,,,,2
本格麦焼酎中山道板橋宿　　（お酒）,2,,,,,,,,,,,,2
本町公衆トイレ,,,1,,,,,1,,,,,2
味の民芸　高島平店,,,,2,,,,,,,,,2
薬師の泉庭園,2,,,,,,,,,,,,2
揚げ出し豆腐　　（お惣菜）,2,,,,,,,,,,,,2
緑が丘児童館（３F入口）,2,,,,,,,,,,,,2
練馬自動車税事務所,,,,,,,1,,1,,,,2
43005,,,,,,2,,,,,,,2
7,1,,,,,,,,,,,,1
20160516,,,1,,,,,,,,,,1
20160609,,,1,,,,,,,,,,1
20170823,,,,,,,,,,,1,,1
20171013,,,,,,,1,,,,,,1
20180215,,,,,,,,,,,1,,1
16A002_,,,,,,,,,,,,1,1
16A005_,,,,,,,,,,,,1,1
16A021_,,,,,,,,,,,,1,1
16A056_,,,,,,,,,,,,1,1
16A131_,,,,,,,,,,,,1,1
16A146_,,,,,,,,,,,,1,1
16A152_,,,,,,,,,,,,1,1
16A158_,,,,,,,,,,,,1,1
16A167_,,,,,,,,,,,,1,1
16A168_,,,,,,,,,,,,1,1
16A185_,,,,,,,,,,,,1,1
16B050_,,,,,,,,,,,,1,1
16C039_,,,,,,,,,,1,,,1
16C060_,,,,,,,,,,,,1,1
16C124_,,,,,,,,,,,,1,1
16C904_,,,,,,,,,,,,1,1
16C906_,,,,,,,,,,,,1,1
16C907_,,,,,,,,,,,,1,1
16D024_,,,,,,,,,,,1,,1
16D027_,,,,,,,,,,,1,,1
16D039_,,,,,,,,,,,1,,1
16L091_,,,,,,,,,,,,1,1
16L096_,,,,,,,,,,,,1,1
16M009_,,,,,,,,,,,,1,1
17A004_,,,,,,,,,,,,1,1
17A005_,,,,,,,,,,,,1,1
17A025_,,,,,,,,,,,,1,1
17A058_,,,,,,,,,,,,1,1
17A118_,,,,,,,,,,,,1,1
17A120_,,,,,,,,,,,,1,1
17B002_,,,,,,,,,,,,1,1
17B180_,,,,,,,,,,,,1,1
17B901_,,,,,,,,,,,,1,1
17B902_,,,,,,,,,,,,1,1
17C085_,,,,,,,,,,,,1,1
17C086_,,,,,,,,,,,,1,1
17C112_,,,,,,,,,,,,1,1
17C927_,,,,,,,,,,,,1,1
17D003_,,,,,,,,,,,,1,1
17D022_,,,,,,,,,,,,1,1
17D050_,,,,,,,,,,,,1,1
17D066_,,,,,,,,,,1,,,1
17D068_,,,,,,,,,,1,,,1
17D071_,,,,,,,,,,1,,,1
17D911_,,,,,,,,,,,,1,1
17G029_,,,,,,,,,,,,1,1
17H102_,,,,,,,,,,1,,,1
17H901_,,,,,,,,,,,,1,1
17L008_,,,,,,,,,,1,,,1
17L033_,,,,,,,,,,,,1,1
17L141_,,,,,,,,,,,,1,1
17L918_,,,,,,,,,,,,1,1
17N069_,,,,,,,,,,,,1,1
2017.11.16,,,,,,,,1,,,,,1
20171013-2,,,,,,,1,,,,,,1
20171013-3,,,,,,,1,,,,,,1
20180215-2,,,,,,,,,,,1,,1
20180215-3,,,,,,,,,,,1,,1
250717-15-1,,,,,,,1,,,,,,1
29.12.27,,,,,,,,,1,,,,1
A1264_,,,,,,,,,,,,1,1
A1270_,,,,,,,,,,,,1,1
A1278_,,,,,,,,,,,,1,1
A1328_,,,,,,,,,,1,,,1
A1337_,,,,,,,,,,1,,,1
A1572_,,,,,,,,,,,,1,1
A1587_,,,,,,,,,,,,1,1
A1699_,,,,,,,,,,,,1,1
A1784_,,,,,,,,,,,,1,1
A1818_,,,,,,,,,,,,1,1
A1851_,,,,,,,,,,,,1,1
A1859_,,,,,,,,,,,,1,1
A1906_,,,,,,,,,,,,1,1
A1907_,,,,,,,,,,,,1,1
A2075_,,,,,,,,,,1,,,1
A2193_,,,,,,,,,,,,1,1
A2237_,,,,,,,,,,,1,,1
A2376_,,,,,,,,,,,,1,1
A2379_,,,,,,,,,,,,1,1
A2414_,,,,,,,,,,,,1,1
A2428_,,,,,,,,,,,,1,1
A2444_,,,,,,,,,,1,,,1
A2445_,,,,,,,,,,1,,,1
A2468_,,,,,,,,,,,1,,1
A2553_,,,,,,,,,,1,,,1
A2572_,,,,,,,,,,,,1,1
A2610_,,,,,,,,,,,,1,1
A2811_,,,,,,,,,,,,1,1
A2879_,,,,,,,,,,,,1,1
A2966_,,,,,,,,,,,,1,1
A2974_,,,,,,,,,,,,1,1
A3164_,,,,,,,,,,,,1,1
A3222_,,,,,,,,,,,,1,1
A3436_,,,,,,,,,,,,1,1
A3438_,,,,,,,,,,,,1,1
A3441_,,,,,,,,,,,,1,1
A3479_,,,,,,,,,,,,1,1
A3484_,,,,,,,,,,,,1,1
A3507_,,,,,,,,,,,,1,1
A3529_,,,,,,,,,,,,1,1
A3636_,,,,,,,,,,,,1,1
A3892_,,,,,,,,,,,,1,1
A4484_,,,,,,,,,,,1,,1
A4644_,,,,,,,,,,,,1,1
A4735_,,,,,,,,,,,,1,1
A4736_,,,,,,,,,,,,1,1
A5027_,,,,,,,,,,,,1,1
A5081_,,,,,,,,,,,,1,1
A5084_,,,,,,,,,,,,1,1
A5229_,,,,,,,,,,,1,,1
A5252_,,,,,,,,,,,,1,1
A5375_,,,,,,,,,,,,1,1
A7119_,,,,,,,,,,,,1,1
A7125_,,,,,,,,,,,,1,1
A7134_,,,,,,,,,,,,1,1
A7262_,,,,,,,,,,,,1,1
A7272_,,,,,,,,,,,,1,1
A7274_,,,,,,,,,,,,1,1
A7330_,,,,,,,,,,,,1,1
A7412_,,,,,,,,,,1,,,1
A7431_,,,,,,,,,,,,1,1
A7589_,,,,,,,,,,,,1,1
A7599_,,,,,,,,,,,,1,1
A7633_,,,,,,,,,,,,1,1
A7711_,,,,,,,,,,,,1,1
A7769_,,,,,,,,,,,1,,1
A7800_,,,,,,,,,,,,1,1
AK1-15-29,,,,,,,1,,,,,,1
AK1-20-01,,,,,1,,,,,,,,1
AK1-20-08,,,,,,,1,,,,,,1
AK2-11-25,,,,,,,1,,,,,,1
AK2-11-34,1,,,,,,,,,,,,1
AK2-15-11,,,,,,,,,,,,1,1
AK2-20-120,,,,,,,,,,,1,,1
AK4-20-04,,,,,,,,,,,1,,1
AK5-15-08,,,,,,,,1,,,,,1
AK5-20-08,,,,,,,,1,,,,,1
AK6-15-52,,,,,1,,,,,,,,1
AK7-11-08,,,,1,,,,,,,,,1
AK7-12-02,,,,,,,1,,,,,,1
AS1-20-04,,,,,,,1,,,,,,1
AS2-20-105,,,,,,,1,,,,,,1
AS3-11-07,,,,,,,,,1,,,,1
AS3-11-28,,,,,,,,,1,,,,1
AS3-15-18,,,,,1,,,,,,,,1
AS3-20-05,,1,,,,,,,,,,,1
AZ1-11-15,,1,,,,,,,,,,,1
AZ3-11-03,,,,,,,,,,,,1,1
AZ4-11-05,,,,,,,,,,,1,,1
B1002_,,,,,,,,,,,,1,1
B1729_,,,,,,,,,,,,1,1
B1742_,,,,,,,,,,,,1,1
B1912_,,,,,,,,,,,,1,1
B1984_,,,,,,,,,,,,1,1
B2003_,,,,,,,,,,,,1,1
B2004_,,,,,,,,,,,,1,1
B3480_,,,,,,,,,,,,1,1
B3834_,,,,,,,,,,,,1,1
B3974_,,,,,,,,,,,,1,1
B3994_,,,,,,,,,,,,1,1
B4001_,,,,,,,,,,,,1,1
B4383_,,,,,,,,,,,,1,1
B5466_,,,,,,,,,,,,1,1
B6024_,,,,,,,,,,,,1,1
B7008_,,,,,,,,,,,,1,1
B7350_,,,,,,,,,,,,1,1
C1041_,,,,,,,,,,1,,,1
C1177_,,,,,,,,,,1,,,1
C1515_,,,,,,,,,,1,,,1
C1535_,,,,,,,,,,,,1,1
C1641_,,,,,,,,,,,,1,1
C1973_,,,,,,,,,,,,1,1
C1974_,,,,,,,,,,,,1,1
C1977_,,,,,,,,,,,,1,1
C2072_,,,,,,,,,,,,1,1
C2251_,,,,,,,,,,1,,,1
C2265_,,,,,,,,,,,,1,1
C2389_,,,,,,,,,,1,,,1
C2471_,,,,,,,,,,,,1,1
C2488_,,,,,,,,,,1,,,1
C2618_,,,,,,,,,,,,1,1
C2798_,,,,,,,,,,1,,,1
C2804_,,,,,,,,,,,,1,1
C2879_,,,,,,,,,,,,1,1
C2974_,,,,,,,,,,,,1,1
C3016_,,,,,,,,,,,,1,1
C3197_,,,,,,,,,,,,1,1
C3243_,,,,,,,,,,,,1,1
C7057_,,,,,,,,,,1,,,1
C7103_,,,,,,,,,,,,1,1
C7181_,,,,,,,,,,,,1,1
C7305_,,,,,,,,,,1,,,1
C7322_,,,,,,,,,,,,1,1
D1375_,,,,,,,,,,1,,,1
D2165_,,,,,,,,,,,,1,1
D2167_,,,,,,,,,,,,1,1
D2558_,,,,,,,,,,,,1,1
D2960_,,,,,,,,,,,,1,1
D3215_,,,,,,,,,,1,,,1
D4178_,,,,,,,,,,1,,,1
D4887_,,,,,,,,,,,,1,1
D4974_,,,,,,,,,,,,1,1
D5113_,,,,,,,,,,1,,,1
D5406_,,,,,,,,,,,,1,1
D5702_,,,,,,,,,,,,1,1
D7192_,,,,,,,,,,,,1,1
D7342_,,,,,,,,,,,,1,1
D7371_,,,,,,,,,,,,1,1
D7847_,,,,,,,,,,,,1,1
D7886_,,,,,,,,,,,,1,1
dawn,,,,,,,,,,1,,,1
E152_,,,,,,,,,,,,1,1
E40_,,,,,,,,,,,,1,1
E45_,,,,,,,,,,,,1,1
E74_,,,,,,,,,,,,1,1
FJC-15-07-1,,1,,,,,,,,,,,1
FJC-15-07-5,,,,,1,,,,,,,,1
FJC-15-08,,,,,1,,,,,,,,1
FJC-15-26-1,,,,,,,,,,1,,,1
FN3-11-06,,,,1,,,,,,,,,1
FTC-11-15,,,,,,,,,,1,,,1
FTC-15-01,1,,,,,,,,,,,,1
FTC-20-07,,,,,,,,,,1,,,1
H281213,,1,,,,,,,,,,,1
H300322,,,,,,,,,,,,1,1
HKC-11-02,,,,,,,,,,,1,,1
HKC-11-03,,,,,,,,,1,,,,1
HKC-11-04,,,,,,,,,,,1,,1
HKC-11-09,,,,,,,,,,1,,,1
HKC-11-16,,,,,,1,,,,,,,1
HKC-11-31,,,,,,1,,,,,,,1
HKC-15-03,,,,,,1,,,,,,,1
HNC-15-06,,,,,,,,,,,,1,1
HOC-11-02,,,,,,,,1,,,,,1
HOC-11-04,,,,,1,,,,,,,,1
HOC-11-06,,,,,,,1,,,,,,1
HOC-11-07,,,,,,,,,,,1,,1
HOC-13-02,,,,,,,,,,1,,,1
HOC-20-33,,,,1,,,,,,,,,1
HS1-11-10,,,,,,1,,,,,,,1
HS1-11-12,,,,,,1,,,,,,,1
HS2-11-05,,,,,,1,,,,,,,1
HYC-11-05,,,,,,,1,,,,,,1
HYC-15-29-2,,,,,,,1,,,,,,1
HYC-88-03,,,,,,1,,,,,,,1
IND-11-03,,,,,,,,,,1,,,1
IND-13-01,,,,,,,,,,1,,,1
IND-20-03,,,,,,,,,,1,,,1
IND-88-01,,,,,,,1,,,,,,1
IT1-11-14,,,,,,,,,,,1,,1
IT2-11-20,,,,,1,,,,,,,,1
IT2-11-22,,,,,1,,,,,,,,1
IT2-11-31,,,,,1,,,,,,,,1
IT2-11-50,,,1,,,,,,,,,,1
IT2-11-57,,,,,1,,,,,,,,1
IT2-11-61,,,1,,,,,,,,,,1
IT2-11-62,,,,,1,,,,,,,,1
IT2-11-68,,,,,,,,,,,1,,1
IT3-11-29,,,,,,,,,,1,,,1
IT3-15-02,1,,,,,,,,,,,,1
IT3-15-05,,,,,,,,1,,,,,1
IT3-15-11,,,,,1,,,,,,,,1
IT3-15-19,,,1,,,,,,,,,,1
IT3-15-20,,,,,1,,,,,,,,1
IT4-11-33,,,,,,,,1,,,,,1
IT4-11-48,,,,,,,,,,,1,,1
IZC-11-06,,,,,,1,,,,,,,1
K56_,,,,,,,,,,,,1,1
K66_,,,,,,,,,,,,1,1
KI1-20-06,,,,,,,,,1,,,,1
KI1-20-08,,,,,,,,,1,,,,1
KI2-11-13,,,,,,1,,,,,,,1
KI2-11-26,,,,,,,,1,,,,,1
KI3-11-17,,,,,,,,,,,1,,1
KI3-11-24,,,,,,,,,,,1,,1
KM1-11-14,,,,,,,,1,,,,,1
KM1-11-30,,,,1,,,,,,,,,1
KM1-15-09,,,,,,,,1,,,,,1
KM1-15-19,,,,1,,,,,,,,,1
KM1-15-26,,,,1,,,,,,,,,1
KM1-15-27,,,,1,,,,,,,,,1
KM1-20-101,,,,,,,,1,,,,,1
KM2-11-21,,,,,,,,,,,,1,1
KM2-11-300116,,,,,,,,,,,,1,1
KM4-14-300117,,,,,,,,,,1,,,1
KN2-11-04,,,,,,,,1,,,,,1
KN2-11-08,,,,,,,,,1,,,,1
KN2-11-18,,,1,,,,,,,,,,1
KN2-15-43,,,,1,,,,,,,,,1
KN3-11-17,,,1,,,,,,,,,,1
KNC-11-16,,,,,,1,,,,,,,1
KNC-20-14,,,,,,,,,1,,,,1
LED test,,,,,,,,,,1,,,1
ME1-11-07,,,,,,,,,,1,,,1
ME1-15-12-1,,,,,,,,,,1,,,1
ME1-20-108,,,,,,,,,,,,1,1
ME2-15-17,,,,1,,,,,,,,,1
ME2-20-07,,,,,,,,,,,1,,1
ME3-11-09,,,,1,,,,,,,,,1
ME3-11-18,,,,,,,,,,,,1,1
ME3-11-26,,,,,,,,,,,,1,1
ME3-11-28,,,,,,,,,,,,1,1
ME3-20-03,,,1,,,,,,,,,,1
ME4-11-22,,,,,,,,,1,,,,1
ME4-11-37,,,,,,,,,1,,,,1
ME4-15-04,,,,,,,,,,,,1,1
ME6-20-103,,,,,,,,,,,,1,1
MH2-11-16,,,,,,1,,,,,,,1
MH2-11-290906,,,,,,1,,,,,,,1
MH2-15-09,,,,,,1,,,,,,,1
MH3-11-07,,,,,1,,,,,,,,1
MH3-11-16,,,,,1,,,,,,,,1
MMC-11-01,,,,,,,,,,,,1,1
MMC-11-18,,,,,1,,,,,,,,1
MMC-12-291115,,,,,,,,1,,,,,1
MMC-20-24,,,,,,,,1,,,,,1
MMC-20-25,,,,,,,,1,,,,,1
mng2,,1,,,,,,,,,,,1
