,2020年,,,,,,,,,2021年,,,
ME5-11-21,,1,,1,,,,,,,,,2
ME6-11-30,,,,,,,,,,2,,,2
MH3-11-09,,,,,,,,,,,,2,2
MMC-11－20200622,,,2,,,,,,,,,,2
ND1-20-16,,,,,,,2,,,,,,2
ND2-20-11,,,,,,,,,,,2,,2
ND3-15-02-2,,,,,,,,,,2,,,2
ND3-20-104,,,,,,,,,,2,,,2
ND3-88-01,,,,,,,,,,2,,,2
NIB-15-12,,,,,,,2,,,,,,2
NJK-13-04,,1,,,1,,,,,,,,2
NJK-20-60,,,,2,,,,,,,,,2
NJK-20-63,1,,,1,,,,,,,,,2
NJK-20-78,,,,,,1,,,,,1,,2
NMC-11-21,,,,2,,,,,,,,,2
NMC-11-27,,,,,2,,,,,,,,2
No.152遺跡,,,,,,1,1,,,,,,2
No.21遺跡,,,,1,,,,,1,,,,2
No.56遺跡,,,,1,1,,,,,,,,2
No.6遺跡,,,,,,,,,,1,,1,2
No.91遺跡,,1,,,1,,,,,,,,2
No.95遺跡,,,,,1,,,,1,,,,2
NR1-11-16,,,,,,,,,,,2,,2
NR1-13-02,,,,,,,,,,2,,,2
NR2-11-01,,,,1,,,,,,1,,,2
NR2-15-04-1,,,,,,,,,,,2,,2
NR4-12-03,,,,,,,,,,,2,,2
NS1-11-39,,,,,,,,,,2,,,2
OGC-20-05,,,,,,,,2,,,,,2
OHC-20-21,,,,,,,,,,,2,,2
OKC-13-02,,,,,,,,,,2,,,2
ONC-12-01,,,,,,,,,,2,,,2
ONC-15-09,,,,,,,,,2,,,,2
ONC-20-42,,,,,,,,,,2,,,2
OOC-11-02,,,,,,,,2,,,,,2
OOC-11-05,,,,2,,,,,,,,,2
OOC-11-16,,,,,,,,2,,,,,2
OOC-13-02,,,,2,,,,,,,,,2
OOC-14-20210222-2,,,,,,,,,,,2,,2
OOC-20-20,,,,,,,2,,,,,,2
OY1-15-21-2,,,,,,,,,2,,,,2
OY1-20-20,,,,,,,,,,2,,,2
P1001_,,,,,,2,,,,,,,2
P1131_,,,,2,,,,,,,,,2
P1420_,,,,1,,1,,,,,,,2
P1421_,,,,1,,1,,,,,,,2
P1918_,,,,1,1,,,,,,,,2
P1920_,,,,1,1,,,,,,,,2
P2076_,,,,2,,,,,,,,,2
P2080_,,,,1,,1,,,,,,,2
P2439_,,,,,,,,,2,,,,2
P2547_,,,,,,,,,,,,2,2
P2574_,,,,,,,2,,,,,,2
P2760_,,,,1,1,,,,,,,,2
P2811_,,,,,,,,,2,,,,2
P2822_,,,2,,,,,,,,,,2
P2823_,,,,,,,2,,,,,,2
P2995_,,,,,,,1,,1,,,,2
P3025_,,,,,,,,,,,,2,2
P3676_,,,,2,,,,,,,,,2
P3758_,,,,,,,1,,,,,1,2
P3822_,,,,,,2,,,,,,,2
P3884_,,,,1,,1,,,,,,,2
P3904_,,,,,,,1,1,,,,,2
P3913_,,,,,,2,,,,,,,2
P3932_,,,,,2,,,,,,,,2
P3934_,1,,,,1,,,,,,,,2
P4177_,,,,,,,,,,2,,,2
P4255_,,,,,,2,,,,,,,2
P4264_,,,,,,2,,,,,,,2
P4421_,,,,2,,,,,,,,,2
P4777_,2,,,,,,,,,,,,2
P4867_,,,,,,,,,,,2,,2
P4979_,,,,2,,,,,,,,,2
P5368_,,,,,,,,,2,,,,2
P5615_,,,,,,,2,,,,,,2
P5633_,,,,,,1,1,,,,,,2
P5689_,,,,2,,,,,,,,,2
P5731_,,,,2,,,,,,,,,2
P5803_,,1,,,,,,,,1,,,2
P6005_,,,,,,,1,,1,,,,2
P6116_,,,,2,,,,,,,,,2
P6232_,,,,2,,,,,,,,,2
P6440_,,,,,,,,,,,,2,2
P6477_,,2,,,,,,,,,,,2
P6621_,,,,,,2,,,,,,,2
P6712_,,,,,,,1,,1,,,,2
P7044_,,,,,2,,,,,,,,2
P7244_,,,,,,2,,,,,,,2
P7390_,,,,,,,,,1,1,,,2
P7394_,,,,1,1,,,,,,,,2
P7654_,,,,2,,,,,,,,,2
P7793_,,,,,,,,,2,,,,2
S183_,,,,,,,,,1,,1,,2
S381_,2,,,,,,,,,,,,2
S774_,,,,2,,,,,,,,,2
S824_,,,,,2,,,,,,,,2
SG1-11-01,,,,,,,,,,2,,,2
SG1-15-07,,,,,,2,,,,,,,2
SMC-11-08,,,,,,,,,1,,1,,2
SMC-20-24,,,,,,,,,2,,,,2
SS2-77-020407,2,,,,,,,,,,,,2
SS3-15-11,,,,,,2,,,,,,,2
SS3-15-25,,,,,,,,2,,,,,2
SS3-15-29,,,,,2,,,,,,,,2
SWC-11-13,,,,,,1,,,,1,,,2
SWC-20-101,,,,2,,,,,,,,,2
T124_,,,,,2,,,,,,,,2
T178_,,,,1,1,,,,,,,,2
TC2-11-26,,,2,,,,,,,,,,2
TK1-11-27,,,2,,,,,,,,,,2
TK2-11-31,,,,,,,2,,,,,,2
TK2-15-10-3,,,,,,,2,,,,,,2
TM1-11-21,,,,,,,,2,,,,,2
TM2-11-14,,,,,,,,,,,,2,2
TM2-15-05,,,,,,,,,,,,2,2
TM3-15-23,,,,,,,,,,,2,,2
TM5-12-20200630,,,1,,1,,,,,,,,2
TS1-11-50,,,2,,,,,,,,,,2
TS1-11-68,,2,,,,,,,,,,,2
TS6-11-05,,,,,,,,,2,,,,2
TS7-11-11,2,,,,,,,,,,,,2
TS7-11-43,,,,,,,,,,,,2,2
TS8-11-04,,,,,,,,,,,1,1,2
TS8-11-10,,,,,1,,,,,,1,,2
TS8-11-14,,,,,,,,,,2,,,2
WK1-15-22,,,2,,,,,,,,,,2
WK2-15-19,,2,,,,,,,,,,,2
X1197_,1,,,,,,,,,1,,,2
X4768_,2,,,,,,,,,,,,2
X5082_,,,,,2,,,,,,,,2
X6058_,1,,,,,,,,1,,,,2
X6403_,,,,,,,,2,,,,,2
X6546_,,,2,,,,,,,,,,2
X6547_,,,2,,,,,,,,,,2
X6698_,,,,2,,,,,,,,,2
YMC-15-01,,,,1,,,,,,,,1,2
YMC-15-02-2,,,,2,,,,,,,,,2
YMC-15-08-4,,,2,,,,,,,,,,2
YMC-20-31,,,,2,,,,,,,,,2
YMC-20-33,2,,,,,,,,,,,,2
YT1-15-16,,,,,,,,,,,2,,2
YT1-15-17,,2,,,,,,,,,,,2
YT1-20-01,,2,,,,,,,,,,,2
YT2-12-0508,,1,,,,,,1,,,,,2
あい薬局,2,,,,,,,,,,,,2
あずさわの里,,,,1,,1,,,,,,,2
えび山広場（ポケットパーク（公園））,,,,,,,,,1,1,,,2
おかの鮨,1,,,,1,,,,,,,,2
お食事処　きざ和,,,,,,,,,,,2,,2
カフェ・タプロ-,,,,,,,,,,,1,1,2
かみちょう広場,,,,,1,,,1,,,,,2
キッチンときわ,,,,,,,,,1,,1,,2
グランダ大山弐番館,,,,,,,1,,,,,1,2
グルメシティー板橋サンゼリゼ店,,,,,,,,,,2,,,2
ココファン・ナーサリー志村坂上,,,,,,1,,1,,,,,2
こっこ保育園（B型）,,,,,,,,2,,,,,2
コモディイイダ　宮本町店,,,,,,,,1,1,,,,2
サミットストア　板橋弥生町店,,1,,,,,1,,,,,,2
サミットストア志村店,,,,,,,2,,,,,,2
サンドイッチ　　（パン）,,,,,,,,2,,,,,2
シエル小規模保育園・加賀,,,,,1,,,1,,,,,2
しもじけ児童遊園,,,,,,2,,,,,,,2
しらさぎ保育園,2,,,,,,,,,,,,2
スルド　　（パン）,,,,,,,,2,,,,,2
そうはち山広場,,,,,1,,,,,1,,,2
そばいなり　　（麺・ご飯類）,,,,,,,,2,,,,,2
そばと酒　さらせん,,,,,,,,2,,,,,2
そば処　瀧乃家,,,1,,,,,,,,,1,2
ダイエー成増店,2,,,,,,,,,,,,2
ときわ台駅南口駐輪場,,,,,2,,,,,,,,2
どんぐり山公園,,,1,,,,,1,,,,,2
ハートダイニングホール・スマイル,,,,,,,,2,,,,,2
バーミヤン　西台駅前店,,,,,,,1,,1,,,,2
パブリバ八光,,,1,1,,,,,,,,,2
はんの木児童遊園,,,,,,,2,,,,,,2
ピーコックストア高島平店,,,1,,,,,1,,,,,2
ファーマーズハウス板橋店,,,,2,,,,,,,,,2
フランス製菓,,,,,,,,,,1,1,,2
ベルクスモール浮間舟渡,,,,,,,,1,,1,,,2
ほけんの窓口　大山ハッピーロード店,,,,,,,,,,1,,1,2
ボンベイパレス,,,,1,,,,1,,,,,2
まごころ弁当　板橋店,,,,,,,,2,,,,,2
まつや食堂,,,,,,,,,1,,1,,2
マルエツ　板橋駅前店,1,,,,,1,,,,,,,2
ミートショップ金井,,,,,,,1,,,,1,,2
みずほ銀行　東武練馬支店,,,,,,,,2,,,,,2
メリーポピンズ中板橋ルーム（A型）,,,,,,,,1,,1,,,2
やの内科・小児科クリニック,,,,,2,,,,,,,,2
やぶ岩,,1,,,,,,,1,,,,2
ゆめの木,1,,,,,1,,,,,,,2
よしや光が丘店,,,,,1,,,,,1,,,2
よしや仲宿店,,,,,1,,,1,,,,,2
レストランキノシタ,,,,,,,1,,1,,,,2
安田病院,,,1,,,,,,,1,,,2
栄寿司　小吉,,,,,,,,2,,,,,2
下赤塚小学校あいキッズ,,,,,,,,2,,,,,2
加賀中学校（給水拠点）,,,,,,,,,,,2,,2
階段補修工事,,,,,,,,1,1,,,,2
街頭消火器 前-133,,,,,,,2,,,,,,2
街頭消火器 中-132,,,,,,,,,,,2,,2
街頭消火器 仲-190,,,2,,,,,,,,,,2
株式会社スガヌマ,,,,,,,,,,,2,,2
株式会社ヒューマンテック,,,2,,,,,,,,,,2
株式会社ポスター印刷,,,,,,,2,,,,,,2
株式会社松崎マトリクステクノ,,,,1,,,,1,,,,,2
株式会社松本精機,,,,,,,,,2,,,,2
岩の湯,,,,,,,,,2,,,,2
岩乃湯,,,,,,1,,,,,1,,2
旧赤塚村役場跡地,,,,,,,1,,1,,,,2
魚鶴,,,,,,,,1,,,,1,2
京徳観音堂,,,1,1,,,,,,,,,2
橋りょう維持工事（2）,,,,,,,,1,,,,1,2
金寿司（小豆沢）,,,,,,,1,,,,1,,2
金松湯,,,,,,,2,,,,,,2
金沢小学校あいキッズ,,,,,,,,1,1,,,,2
区立熱帯環境植物館　グリーンドームねったいかん,,,,,,,,,2,,,,2
空襲犠牲者供養の地蔵,,,1,,,,,,,,1,,2
熊野町公園,,,,1,,,,,,1,,,2
健康長寿ビアンモール,,,,,,,1,1,,,,,2
戸田一般野球場6面,,,,,,1,,,,,,1,2
戸田一般野球場7面,,,,,,1,,,,,,1,2
戸田橋少年野球場Ｂ面,,,1,,,1,,,,,,,2
戸田橋少年野球場Ｅ面,,,1,,,,1,,,,,,2
向台保育園,,,,,,,,,1,1,,,2
溝下公園,,,,,,,,,,2,,,2
荒川戸田橋緑地,,2,,,,,,,,,,,2
高島第一小学校あいキッズ,,,,,,,,2,,,,,2
高島平警察署下赤塚交番,1,,,,,,,,,,,1,2
高島平警察署松月院前交番,,,,,,,1,,,,,1,2
高島平五丁目第二公園,,,,,,,,2,,,,,2
高島平四丁目7～高島平三丁目10番地先,,,,,,,,1,,,,1,2
高島平団地とけやき並木,,,,,,1,,,1,,,,2
高島平福祉園,,1,,,,,,,1,,,,2
高島平福祉園・障がい者福祉センター,,,1,,,,1,,,,,,2
高島平緑地（高島平駅前）,,,,,,,,,,2,,,2
高島平緑地（西台駅寄り）,,,,,,,,,,2,,,2
高島平緑地（前谷津川側）,,,,,,,,,,2,,,2
高島平歴史ルート　１馬頭観音堂,,,1,,,,,,1,,,,2
高島平歴史ルート　２植村冒険館,,,1,,,,,,1,,,,2
高島平歴史ルート　６稲荷神社,,,1,,,,,,1,,,,2
高島六小学校,,,,,,,,,,,2,,2
合資会社　田中屋,,,,,,,,,1,,,1,2
今村医院,,,,,,,,,,2,,,2
坂下一丁目公園,,,,,,,,,1,,,1,2
坂下二丁目児童遊園,,,,1,,,,,,,1,,2
三園小学校あいキッズ,,,,,,,,2,,,,,2
三園福祉園,1,,,,,,1,,,,,,2
三鈴電工販売株式会社,,,1,,,,,,,,1,,2
志村ルート　１１御手洗不動,,,,,,,,,2,,,,2
志村ルート　１５戸田橋の親柱,,,,,,,,,,,2,,2
志村ルート　２南蔵院,,,1,,,,,,,1,,,2
志村ルート　５常楽院,,,1,,,,,,1,,,,2
志村ルート　常楽院～見次公園,,,,,,,,,,2,,,2
志村ルート　水上バス　小豆沢発着所～龍福寺,,,,,,,1,,,,1,,2
志村ルート　長徳寺～熊野神社,,,,,,,,,,2,,,2
志村ルート　都営三田線　本蓮沼駅～氷川神社,,,,,,,,,,2,,,2
志村坂公園,,,,,,,1,,,,,1,2
志村坂上地域センター（古布・古着のみ。廃食用油は未回収）,2,,,,,,,,,,,,2
志村三小学校,,,,,,,,2,,,,,2
志村三丁目駅,,,,,,2,,,,,,,2
志村三丁目駅第３駐輪場,,,,,1,,,1,,,,,2
志村小学校,,,,2,,,,,,,,,2
志村清水坂緑地,1,,,,,,1,,,,,,2
志村第一小学校あいキッズ,1,,,,,,,1,,,,,2
七軒家公園,,,,,,,2,,,,,,2
社会福祉法人紫水会オーネスト成増,,,,,,1,,,,,1,,2
若木原公園,,,,,,,1,,,1,,,2
若木東第二児童遊園,,,,,,,,,,2,,,2
若木北公園,,,,,,,1,,,1,,,2
手製本工房まるみず組,,,1,,1,,,,,,,,2
出井川緑道,1,,,,,,,,,1,,,2
女性健康支援センター,,,,,,,,,2,,,,2
小規模保育園板橋一丁目インフィニティ保育園,,1,,,,,,1,,,,,2
小高商会,,,,,1,,1,,,,,,2
小進庵,,,,,,,,,2,,,,2
小豆沢公園（グランド南）（スタンド1階）,,,,,,,,,,2,,,2
小豆沢公園（河岸広場）,,,,,,,,,,2,,,2
小豆沢公園（環八沿線南側）,,,,,,,,,,2,,,2
小豆沢二丁目31番遊び場,,,,,,,2,,,,,,2
小茂根一丁目児童遊園,,,,,,1,1,,,,,,2
少年自然の家八ケ岳荘,,,1,,,,,,,1,,,2
庄や　高島平店,,,,,1,1,,,,,,,2
松葉寿司,,,,,1,,,1,,,,,2
焼肉　平和苑,,,,,,,,,,,1,1,2
上赤塚公園,,,,,,,,1,,,,1,2
上谷津公園,2,,,,,,,,,,,,2
城山おおぞら広場,,,,1,,,,,,1,,,2
常盤台ルート　１５五本けやき,,,,,,1,,,,1,,,2
常盤台ルート　２轡神社,,,1,,,,,1,,,,,2
常盤台ルート　大山福地蔵～豊敬稲荷神社,1,,,1,,,,,,,,,2
常盤台小学校あいキッズ,,,,,,,,1,1,,,,2
新河岸一丁目公園,,,,,,,,,,,2,,2
親和児童遊園,,1,,,,,,,,,,1,2
諏訪神社,,,,,,,,,2,,,,2
水車公園・徳水亭,,,,1,,,,,1,,,,2
成増ケ丘小学校,,,,,1,,1,,,,,,2
成増ヶ丘小学校あいキッズ,1,,,,,,,1,,,,,2
成増すみれ幼稚園,,,,,,1,,,,,1,,2
成増一丁目第二児童遊園,,,1,1,,,,,,,,,2
成増駅北口第一駐輪場,,1,,,,1,,,,,,,2
成増三丁目児童遊園,,,,1,1,,,,,,,,2
成増児童遊園,,,,,,,1,,,,,1,2
清水町7～北区西が丘三丁目9番地先,,,,,,,,,,,,2,2
生活クラブ保育園ぽむ,,,,1,,1,,,,,,,2
西京信用金庫徳丸支店,,,,1,,,,,,1,,,2
西光院,,,,,,,,,,1,1,,2
西前野公園,1,,,,,,,,,,1,,2
西台 大勝軒 蓮根本店,,,,,,,,,,,2,,2
西台駅,,,,,,,,2,,,,,2
西台公園,,,,,,,,,1,,,1,2
西台二丁目児童遊園,,,1,,,,,,,1,,,2
西徳第一公園,,,,,,1,1,,,,,,2
石川医院,,,,,,,,,,2,,,2
石川橋公園,1,,,,,,,,,,1,,2
赤塚ルート　１０安楽寺,1,,,1,,,,,,,,,2
赤塚ルート　２赤塚城跡,,,1,,,,,,1,,,,2
赤塚ルート　５竹の子公園,,,1,,,,,,1,,,,2
赤塚ルート　旧粕谷家住宅～徳丸北野神社（田遊び）,,,,,1,,,,1,,,,2
赤塚ルート　松月院～大堂,1,,,,,,,,,,1,,2
赤塚三丁目原公園,,,,1,,,,1,,,,,2
赤塚四丁目緑地,,,,,,1,,,,1,,,2
赤塚諏訪神社のこぶケヤキ,,,,,,,,,2,,,,2
赤塚第三中学校,,,,2,,,,,,,,,2
赤塚二丁目児童遊園,,1,1,,,,,,,,,,2
赤塚二丁目緑地,,,,,,,,1,,,1,,2
前谷津川緑道,,,,,,,1,,1,,,,2
前野小学校,,,,,,,1,,,,,1,2
前野町三丁目緑の広場,,,,,1,,,,,,1,,2
前野町二丁目公園,,,,,,1,,,,,,1,2
前野町六丁目公園,,,,,,,,,,,1,1,2
前野田向遺跡第２地点,1,,,,,,,,1,,,,2
大山西町小規模保育園,1,,,,,,,1,,,,,2
大谷口公園,,,,,,,,,,1,1,,2
大谷口二丁目公園,,,,,1,,,,1,,,,2
大谷口二丁目緑地,,1,1,,,,,,,,,,2
大谷口北町緑地,,,,,,,,1,,,,1,2
大堂,,,,,,,1,,1,,,,2
大門の森,,,1,,,,,,,1,,,2
滝乃家,,1,,,,1,,,,,,,2
瀧野川信用金庫　徳丸支店,,,,,,2,,,,,,,2
谷端川児童遊園,,1,,1,,,,,,,,,2
竹の湯,,,,1,,,,,1,,,,2
中丸なかよし児童遊園,,,,1,1,,,,,,,,2
中台二丁目公園,1,,,,1,,,,,,,,2
中板橋雲母（きらら）保育園（A型）,,,,,,,,2,,,,,2
中板橋交番【24時間利用可】,,,1,,,,,1,,,,,2
中板橋商店街振興組合 うおづや,,,,,,,,2,,,,,2
長岡屋,,,,,,,1,,,,1,,2
帝京幼稚園,,,,,,,,,,,1,1,2
天神下公園,1,,,,,,,1,,,,,2
杜のまちや,,,,2,,,,,,,,,2
都営三田線  板橋区役所前駅,,,,,,,1,,,,,1,2
都営三田線　西台駅,,,,,,,,,,,2,,2
土のうステーション 赤13,,,,,,,,,,2,,,2
土のうステーション 赤21,,,,2,,,,,,,,,2
土のうステーション 赤24,,,2,,,,,,,,,,2
土のうステーション 赤29,,,,2,,,,,,,,,2
土のうステーション 赤3,,,,2,,,,,,,,,2
土のうステーション 板10,,,,1,,,,1,,,,,2
土のうステーション 板11,,,,1,,1,,,,,,,2
土のうステーション 板12,,1,,,,1,,,,,,,2
土のうステーション 板5,,,1,1,,,,,,,,,2
土のうステーション 板9,,,2,,,,,,,,,,2
東京メトロ有楽町線・副都心線　小竹向原駅,,,1,,,1,,,,,,,2
東京高齢協　ふじみ,1,,,,,,,,,,,1,2
東京信用金庫　志村坂下支店,,,,,,1,1,,,,,,2
東京信用金庫　上板橋支店,1,,1,,,,,,,,,,2
東京都民銀行　板橋支店,,,,1,,,,1,,,,,2
東京東信用金庫　大和町支店,,1,,1,,,,,,,,,2
東坂下二丁目公園,,,,,1,,1,,,,,,2
東前野公園,,,,,1,,1,,,,,,2
東武食品工業株式会社,,,1,,,,,,1,,,,2
東武東上線  下赤塚駅,,,,,,,,1,1,,,,2
東武東上線  下板橋駅,,,,,,,1,,,,1,,2
桃花小規模保育園高島平一丁目,,,1,,,,,1,,,,,2
豆大福・板橋お伝え最中（和菓子）,,,,,,,,2,,,,,2
豆腐の和泉屋,,,,,1,,,1,,,,,2
同援みどり保育園,,,,,,1,,1,,,,,2
道路補修工事(10),,,,,2,,,,,,,,2
道路補修工事（12）,,,,,,,,,2,,,,2
道路補修工事（1713）,,,,,,,,2,,,,,2
道路補修工事（20）,,,,,,,2,,,,,,2
道路補修工事（2003）,,,,,,,,,2,,,,2
道路補修工事（2109）,,,,,,,,,,,,2,2
道路補修工事（8）,,,,,,,,,2,,,,2
徳丸ケ丘公園,,,,,,,,,1,,1,,2
徳丸一丁目児童遊園,,1,,,,,1,,,,,,2
徳丸三丁目24～25番地先　外1箇所,,,1,,1,,,,,,,,2
徳丸小学校あいキッズ,,,,,,,,1,,1,,,2
徳丸北野神社の田遊び,,,,,,2,,,,,,,2
徳親公園,,,,,,,1,,,,1,,2
白鳥,,,1,,1,,,,,,,,2
板橋ルート　９板橋宿本陣跡,,,,,2,,,,,,,,2
板橋ルート　加賀公園～東光寺,,,,,,,,,,2,,,2
板橋ルート　観明寺～平尾宿脇本陣跡,,1,,,1,,,,,,,,2
板橋ルート　遍照寺～板橋宿本陣跡,,,,,1,,,,,1,,,2
板橋雲母（きらら）保育園(A型）,,,,,1,,,1,,,,,2
板橋区前野町五丁目48～志村二丁目15番地先　外1路線,,,,,,,,,2,,,,2
板橋区中台二丁目5～14番地先,,,,,,,,,2,,,,2
板橋区東新町二丁目29～34番地先　外1路線,,,,,,,,,2,,,,2
板橋区立グリーンホール,,,,,,,,,,2,,,2
板橋警察署桜川三丁目駐在所,,,,,,,1,,,,,1,2
板橋向原幼稚園,,,,,,,,,,1,1,,2
板橋舟渡郵便局,,,,2,,,,,,,,,2
板橋第一小学校あいキッズ,,,,,,,,2,,,,,2
板橋第六小学校あいキッズ,,,,,,,,2,,,,,2
板橋東いこいの森,,,1,,,,,,,,,1,2
不動の滝公園,,1,,1,,,,,,,,,2
富の湯,,,,,,,,2,,,,,2
富珍餃子,,,,,,,,2,,,,,2
浮間舟渡フットサルパーク,1,,,,,1,,,,,,,2
武蔵野音楽大学第二幼稚園,,,1,,,,,,,,,1,2
平家,,,,1,1,,,,,,,,2
平成３０年８月２０日午後１０時１３分頃,,,,1,1,,,,,,,,2
保育園加賀のこども,,,,,,1,,1,,,,,2
芳寿司,,,,,1,1,,,,,,,2
豊島病院,,,,,,1,,,,,1,,2
木村整形外科,,,,,,,,,,2,,,2
薬師の泉,,,,,2,,,,,,,,2
有限会社　川島紙器工芸,,,2,,,,,,,,,,2
龍神,,,,,,,,,1,,1,,2
緑小学校あいキッズ,,,,,,,,2,,,,,2
鈴木医院,,,,,,,,,,,,2,2
蓮根三丁目公園,,,,,,,,,1,,1,,2
蓮根三丁目公衆トイレ,,,,,,,,,1,,,1,2
蓮根三丁目第二児童遊園,,,,1,,1,,,,,,,2
蓮根川緑道,,2,,,,,,,,,,,2
蓮根福祉園「ろーたすの家」,,2,,,,,,,,,,,2
和田屋食品,,,,,,1,,,1,,,,2
和味,,,,,1,,,,,1,,,2
20150701,,,,,,,,,,,,1,1
（有）昇林社,,,,,1,,,,,,,,1
16A067_,,,1,,,,,,,,,,1
16A105_,1,,,,,,,,,,,,1
16A153_,,,1,,,,,,,,,,1
16A154_,,,1,,,,,,,,,,1
16B039_,,,,,1,,,,,,,,1
16B087_,,1,,,,,,,,,,,1
16B090_,,,,1,,,,,,,,,1
16C063_,,,,,,,1,,,,,,1
16C073_,,,,,,,1,,,,,,1
16C111_,,,,,,,,,,,1,,1
16E022_,,,,,,,,1,,,,,1
16F105_,1,,,,,,,,,,,,1
16F118_,1,,,,,,,,,,,,1
16F123_,1,,,,,,,,,,,,1
16G081_,,,,,,,,,,,,1,1
16G904_,,,,1,,,,,,,,,1
16K070_,,,,,1,,,,,,,,1
16K901_,,,,,,,1,,,,,,1
16L057_,,,,1,,,,,,,,,1
16L073_,,,,1,,,,,,,,,1
16M009_,,1,,,,,,,,,,,1
16M055_,1,,,,,,,,,,,,1
16N013_,,,,,1,,,,,,,,1
16N045_,1,,,,,,,,,,,,1
16N089_,,,1,,,,,,,,,,1
16Z001_,,,,,,,,,1,,,,1
17A093_,,,,,,,,,,,1,,1
17B154_,,,,,,,,,,1,,,1
17B169_,,,,,,,,,1,,,,1
17C930_,,1,,,,,,,,,,,1
17D050_,,,,,,,,,,,,1,1
17D075_,1,,,,,,,,,,,,1
17E071_,,,,,,,,,,,1,,1
17F144_,,,,1,,,,,,,,,1
17F930_,,,,,,,,1,,,,,1
17H009_,,,,,,,,,,,,1,1
17H010_,,,,,,,,,,,,1,1
17K057_,,,,,,,1,,,,,,1
17K150_,,,,,1,,,,,,,,1
17K151_,,,,,,,,1,,,,,1
17K926_,,,,,,,,,,1,,,1
17M056_,1,,,,,,,,,,,,1
17M066_,1,,,,,,,,,,,,1
17N011_,,,1,,,,,,,,,,1
17N030_,1,,,,,,,,,,,,1
17N079_,,,,1,,,,,,,,,1
17N160_,1,,,,,,,,,,,,1
17N931_,,,1,,,,,,,,,,1
A1287_,,,,1,,,,,,,,,1
A1318_,,,1,,,,,,,,,,1
A1533_,1,,,,,,,,,,,,1
A1958_,,,,,,,,,,,,1,1
A2013_,,,,,,,,,,1,,,1
A2521_,,,,,,,,,,1,,,1
A2522_,,,,,,,,,,1,,,1
A2558_,,,,,,,1,,,,,,1
A2788_,,,1,,,,,,,,,,1
A3323_,,,,,,1,,,,,,,1
A3361_,,1,,,,,,,,,,,1
A3499_,,,,,,,,,,1,,,1
A3501_,,,,,,,,,,1,,,1
A3508_,,,1,,,,,,,,,,1
A3756_,,1,,,,,,,,,,,1
A3868_,,,,,,,,,1,,,,1
A3972_,,,1,,,,,,,,,,1
A4031_,,,,,,,1,,,,,,1
A4150_,,,,,,,,,,1,,,1
A5115_,,,,,,,1,,,,,,1
A5244_,,,,,,1,,,,,,,1
A5294_,,,,1,,,,,,,,,1
A5375_,,,,,,,,,,1,,,1
A7012_,,,,1,,,,,,,,,1
A7419_,,1,,,,,,,,,,,1
A7429_,,1,,,,,,,,,,,1
A7564_,,,,,,,1,,,,,,1
A7723_,,,,,1,,,,,,,,1
A7745_,,1,,,,,,,,,,,1
A7770_,,1,,,,,,,,,,,1
A7820_,1,,,,,,,,,,,,1
AK1-15-R021013,,,,,,,1,,,,,,1
AK1-20-108,,,,,,,,,1,,,,1
AK2-11-28,,1,,,,,,,,,,,1
AK2-11-33,,,,,,,,,1,,,,1
AK2-15-30,,,,,,,,1,,,,,1
AK2-20-101,,,,,1,,,,,,,,1
AK2-77-R030311,,,,,,,,,,,,1,1
AK3-11-11,,,,1,,,,,,,,,1
AK3-11-18,,,,1,,,,,,,,,1
AK3-12-07,,,,,,1,,,,,,,1
AK3-15-13,,,,,,,,,,1,,,1
AK3-15-14,,,,,,,,,,,,1,1
AK4-11-25,,,,,1,,,,,,,,1
AK4-15-20,,,,,,,1,,,,,,1
AK4-15-26,,,,,1,,,,,,,,1
AK5-11-0320,,,,,1,,,,,,,,1
AK5-11-11,,,,,,,,,,,1,,1
AK5-15-08,,,,,,,,1,,,,,1
AK5-20-08,,,,,,,,1,,,,,1
AK6-11-01,,,,,,,,1,,,,,1
AK6-11-02,,,,,,,,,,,1,,1
AK6-11-03,,,,,,,,,,1,,,1
AK6-11-22,,,,,,1,,,,,,,1
AK6-15-11,,,,,,,,1,,,,,1
AK6-15-15,,,,,,,,1,,,,,1
AK7-12-01,,,,,,,,,,,1,,1
AK7-12-02,,,,,,,,,,,1,,1
AK7-15-09,,,,,,,,,,1,,,1
AK7-15-33,,,,,1,,,,,,,,1
AK7-20-09,,,,,,,,,,,,1,1
AK7-20-106,,,1,,,,,,,,,,1
AS2-15-05,,,,1,,,,,,,,,1
AS2-15-10,,,,,,,,,,,,1,1
AS2-20-03,,,,,1,,,,,,,,1
AS3-11-26,,,,,,1,,,,,,,1
AS3-20-06,,,,,,,,1,,,,,1
AS3-20-07,,,,,,,,,1,,,,1
AS3-20-09,,,,,,,,1,,,,,1
AZ1-11-05,,,,,,,,1,,,,,1
AZ1-11-12,,,,,,,,,,1,,,1
AZ1-11-13,,,,,,,,,,1,,,1
AZ1-11-16,,,,,,,,,,1,,,1
AZ1-11-17,,,1,,,,,,,,,,1
AZ1-20-05,,1,,,,,,,,,,,1
AZ2-15-06,,,,,,,,,1,,,,1
AZ2-77-01,,,,,,,,1,,,,,1
AZ4-15-15,,,,,,,,1,,,,,1
AZ4-20-01,,,,,,,,,1,,,,1
AZ4-77-01,,,,,,,,1,,,,,1
B1009_,,,1,,,,,,,,,,1
B1069_,,,,,,,,,,1,,,1
B1250_,,,,1,,,,,,,,,1
