"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","種別","町字ID","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","子供預かり料金種別","子供預かり料金","子供預かり料金備考","子供預かり開所時間","子供預かり閉所時間","病児保育の有無","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考","入園案内ホームページ","所在地"
"131199","131199KSLT000155","板橋区","氷川町","ヒカワチョウ","","小規模保育園（A型）","","東京都","板橋区","氷川町","24[sanitize]2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000100","板橋区","ひまわりキッズガーデン大原","ヒマワリキッズガーデンオオハラ","","認可保育園","","東京都","板橋区","大原町","13[sanitize]1","","35.77076","139.69863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/85_himawari/index.htm","","","","","東京都板橋区大原町13[sanitize]1"
"131199","131199KSLT000046","板橋区","ひまわりキッズガーデン小茂根","ヒマワリキッズガーデンコモネ","","認可保育園","","東京都","板橋区","小茂根","2丁目11[sanitize]12","","35.74848","139.68405","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/86_himawari/index.htm","","","","","東京都板橋区小茂根2[sanitize]11[sanitize]12"
"131199","131199KSLT000104","板橋区","ひまわりキッズガーデン志村","ヒマワリキッズガーデンシムラ","","認可保育園","","東京都","板橋区","小豆沢","1丁目12[sanitize]6","","35.77351","139.69845","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/90_himawari/","","","","","東京都板橋区小豆沢1[sanitize]12[sanitize]6"
"131199","131199KSLT000101","板橋区","ひまわりキッズガーデン城山","ヒマワリキッズガーデンシロヤマ","","認可保育園","","東京都","板橋区","志村","1丁目30[sanitize]15","","35.775","139.68951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/97_himawari/index.htm","","","","","東京都板橋区志村1[sanitize]30[sanitize]15"
"131199","131199KSLT000045","板橋区","ひまわりベビールーム小竹向原","ヒマワリベビールームコタケムカイハラ","","認可保育園","","東京都","板橋区","小茂根","1丁目27[sanitize]7","","35.74592","139.67717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/82_himawari/index.htm","","","","","東京都板橋区小茂根1[sanitize]27[sanitize]7 小茂根サンハイツ1階"
"131199","131199KSLT000218","板橋区","ひまわり保育所","ヒマワリホイクショ","","小規模保育園（B型）","","東京都","板橋区","高島平","8丁目9[sanitize]1[sanitize]102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000193","板橋区","HOPPA板橋赤塚ばうむ","ホッパイタバシアカツカバウム","","小規模保育園（A型）","","東京都","板橋区","赤塚新町","3丁目13[sanitize]11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000199","板橋区","HOPPA板橋徳丸","ホッパイタバシトクマル","","小規模保育園（A型）","","東京都","板橋区","徳丸","3丁目10[sanitize]11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000160","板橋区","HOPPA板橋西口保育園","ホッパイタバシニシグチホイクエン","","小規模保育園（A型）","","東京都","板橋区","板橋","1丁目12[sanitize]6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000191","板橋区","ぴっころきっず下赤塚","ピッコロキッズシモアカツカ","","小規模保育園（A型）","","東京都","板橋区","赤塚","6丁目6[sanitize]32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000175","板橋区","ぴっころきっずときわ台","ピッコロキッズトキワダイ","","小規模保育園（A型）","","東京都","板橋区","南常盤台","1丁目26[sanitize]9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000142","板橋区","舟渡保育園","フナドホイクエン","","認可保育園","","東京都","板橋区","舟渡","2丁目19[sanitize]8","","35.79541","139.68928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/10_funado/index.htm","","","","","東京都板橋区舟渡2[sanitize]19[sanitize]8"
"131199","131199KSLT000190","板橋区","ぶれあ保育園・赤塚","ブレアホイクエン・アカツカ","","小規模保育園（A型）","","東京都","板橋区","赤塚","4丁目15[sanitize]5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000024","板橋区","平和保育園","ヘイワホイクエン","","認可保育園","","東京都","板橋区","富士見町","13[sanitize]6","","35.76165","139.69902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/50_heiwa/index.htm","","","","","東京都板橋区富士見町13[sanitize]6"
"131199","131199KSLT000008","板橋区","ベネッセ板橋三丁目保育園","ベネッセイタバシサンチョウメホイクエン","","認可保育園","","東京都","板橋区","板橋","3丁目36[sanitize]6","","35.75235","139.7149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/89","","","","","東京都板橋区板橋3[sanitize]36[sanitize]6"
"131199","131199KSLT000110","板橋区","ベネッセ前野町保育園","ベネッセマエノチョウホイクエン","","認可保育園","","東京都","板橋区","前野町","3丁目28[sanitize]1","","35.76948","139.6921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/73","","","","","東京都板橋区前野町3[sanitize]28[sanitize]1"
"131199","131199KSLT000007","板橋区","保育園加賀のこども","ホイクエンカガノコドモ","","認可保育園","","東京都","板橋区","加賀","1丁目9[sanitize]11","","35.75343","139.71673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/88","","","","","東京都板橋区加賀1[sanitize]9[sanitize]11"
"131199","131199KSLT000035","板橋区","星樂保育園","セイガクホイクエン","","認可保育園","","東京都","板橋区","大山東町","35[sanitize]2","","35.75046","139.70726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/100","","","","","東京都板橋区大山東町35[sanitize]2"
"131199","131199KSLT000113","板橋区","ほっぺるランド板橋小豆沢","ホッペルランドイタバシアズサワ","","認可保育園","","東京都","板橋区","小豆沢","2丁目26[sanitize]20","","35.77787","139.70037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/74","","","","","東京都板橋区小豆沢2[sanitize]26[sanitize]20"
"131199","131199KSLT000112","板橋区","ほっぺるランド板橋清水町","ホッペルランドイタバシシミズチョウ","","認可保育園","","東京都","板橋区","清水町","36[sanitize]1","","35.76271","139.70542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/75","","","","","東京都板橋区清水町36[sanitize]1"
"131199","131199KSLT000076","板橋区","ほっぺるランド板橋徳丸","ホッペルランドイタバシトクマル","","認可保育園","","東京都","板橋区","徳丸","4丁目20[sanitize]28","","35.77257","139.65501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/55","","","","","東京都板橋区徳丸4[sanitize]20[sanitize]28"
"131199","131199KSLT000057","板橋区","ほっぺるランド大谷口","ホッペルランドオオヤグチ","","認可保育園","","東京都","板橋区","大谷口","2丁目11[sanitize]8","","35.74565","139.68827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/81","","","","","東京都板橋区大谷口2[sanitize]11[sanitize]8"
"131199","131199KSLT000111","板橋区","ほっぺるランド志村坂上","ホッペルランドシムラサカウエ","","認可保育園","","東京都","板橋区","前野町","4丁目1[sanitize]17","","35.76923","139.6896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/76","","","","","東京都板橋区前野町4[sanitize]1[sanitize]17"
"131199","131199KSLT000081","板橋区","ほっぺるランド成増","ホッペルランドナリマス","","認可保育園","","東京都","板橋区","成増","3丁目3[sanitize]6","","35.77756","139.63403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/85","","","","","東京都板橋区成増3[sanitize]3[sanitize]6"
"131199","131199KSLT000114","板橋区","ほっぺるランド本蓮沼","ホッペルランドモトハスヌマ","","認可保育園","","東京都","板橋区","蓮沼町","22[sanitize]2","","35.76899","139.70312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/80","","","","","東京都板橋区蓮沼町22[sanitize]2"
"131199","131199KSLT000188","板橋区","生活クラブ保育園ぽむ・徳丸","セイカツクラブホイクエンポム・トクマル","","小規模保育園（A型）","","東京都","板橋区","徳丸","2丁目30[sanitize]16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000106","板橋区","前野保育園","マエノホイクエン","","認可保育園","","東京都","板橋区","前野町","4丁目6[sanitize]7","","35.76953","139.68885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/44_maeno/index.htm","","","","","東京都板橋区前野町4[sanitize]6[sanitize]7"
"131199","131199KSLT000210","板橋区","前野町ベビールーム","マエノチョウベビールーム","","小規模保育園（C型）","","東京都","板橋区","前野町","3丁目1[sanitize]1[sanitize]130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000015","板橋区","松葉保育園","マツバホイクエン","","認可保育園","","東京都","板橋区","氷川町","27[sanitize]2","","35.75371","139.70478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/63_matsuba/index.htm","","","","","東京都板橋区氷川町27[sanitize]2"
"131199","131199KSLT000079","板橋区","まなびの森保育園下赤塚","マナビノモリホイクエンシモアカツカ","","認可保育園","","東京都","板橋区","赤塚","6丁目15[sanitize]2","","35.77481","139.64238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/83","","","","","東京都板橋区赤塚6[sanitize]15[sanitize]2"
"131199","131199KSLT000107","板橋区","マハヤナ第二保育園","マハヤナダイニホイクエン","","認可保育園","","東京都","板橋区","前野町","5丁目24[sanitize]10","","35.77224","139.68508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/28_mahayanadaini/index.htm","","","","","東京都板橋区前野町5[sanitize]24[sanitize]10"
"131199","131199KSLT000109","板橋区","ミアヘルサ保育園ひびきあずさわ","ミアヘルサホイクエンヒビキアズサワ","","認可保育園","","東京都","板橋区","小豆沢","2丁目19[sanitize]8","","35.77604","139.69647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.jlsri.co.jp/business/childcare/hibiki/","","","","","東京都板橋区小豆沢2[sanitize]19[sanitize]8"
"131199","131199KSLT000029","板橋区","ミアヘルサ保育園ひびき板橋区役所前","ミアヘルサホイクエンヒビキイタバシクヤクショマエ","","認可保育園","","東京都","板橋区","板橋","2丁目65[sanitize]8","","35.75021","139.7088","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/87","","","","","東京都板橋区板橋2[sanitize]65[sanitize]8 MSビルディング板橋区役所前2F"
"131199","131199KSLT000028","板橋区","ミアヘルサ保育園ひびき中板橋","ミアヘルサホイクエンヒビキナカイタバシ","","認可保育園","","東京都","板橋区","弥生町","21[sanitize]8","","35.75388","139.69358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/90","","","","","東京都板橋区弥生町21[sanitize]8"
"131199","131199KSLT000087","板橋区","緑が丘保育園","ミドリガオカホイクエン","","認可保育園","","東京都","板橋区","中台","3丁目27[sanitize]2","","35.77321","139.67913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007005.html","","","","","東京都板橋区中台3[sanitize]27[sanitize]2"
"131199","131199KSLT000002","板橋区","みなみ保育園","ミナミホイクエン","","認可保育園","","東京都","板橋区","幸町","3[sanitize]1","","35.74523","139.70027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007006.html","","","","","東京都板橋区幸町3[sanitize]1"
"131199","131199KSLT000093","板橋区","南前野保育園","ミナミマエノホイクエン","","認可保育園","","東京都","板橋区","前野町","2丁目23[sanitize]1","","35.76585","139.68803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007007.html","","","","","東京都板橋区前野町2[sanitize]23[sanitize]1"
"131199","131199KSLT000178","板橋区","向原ベビールーム","ムカイハラベビールーム","","小規模保育園（C型）","","東京都","板橋区","向原","1丁目18[sanitize]5","向原保育園2階","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000039","板橋区","向原保育園","ムカイハラホイクエン","","認可保育園","","東京都","板橋区","向原","1丁目18[sanitize]5","","35.74221","139.68441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007008.html","","","","","東京都板橋区向原1[sanitize]18[sanitize]5"
"131199","131199KSLT000086","板橋区","向台保育園","ムカエダイホイクエン","","認可保育園","","東京都","板橋区","中台","2丁目15[sanitize]7","","35.77012","139.68078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007009.html","","","","","東京都板橋区中台2[sanitize]15[sanitize]7"
"131199","131199KSLT000068","板橋区","麦の子保育園","ムギノコホイクエン","","認可保育園","","東京都","板橋区","赤塚","5丁目16[sanitize]27","","35.78157","139.64572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/96_muginoko/index.htm","","","","","東京都板橋区赤塚5[sanitize]16[sanitize]27"
"131199","131199KSLT000177","板橋区","メディコール中板橋","メディコールナカイタバシ","","小規模保育園（A型）","","東京都","板橋区","大谷口北町","17[sanitize]4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000217","板橋区","メディコール西台","メディコールニシダイ","","小規模保育園（A型）","","東京都","板橋区","高島平","1丁目27[sanitize]10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000159","板橋区","メディコール富士見台","メディコールフジミダイ","","小規模保育園（A型）","","東京都","板橋区","前野町","1丁目8[sanitize]1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000072","板橋区","メリーポピンズ東武練馬ルーム","メリーポピンズトウブネリマルーム","","認可保育園","","東京都","板橋区","徳丸","2丁目3[sanitize]1","","35.76903","139.66148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/92_mptnerima/index.htm","","","","","東京都板橋区徳丸2[sanitize]3[sanitize]1 徳丸スクエア1F"
"131199","131199KSLT000216","板橋区","桃花高島平一丁目","モモカタカシマダイライッチョウメ","","小規模保育園（A型）","","東京都","板橋区","高島平","1丁目49[sanitize]1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000047","板橋区","茂呂塾保育園","モロジュクホイクエン","","認可保育園","","東京都","板橋区","小茂根","4丁目4[sanitize]7","","35.74929","139.67695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/76_youkou/index.htm","","","","","東京都板橋区小茂根4[sanitize]4[sanitize]7"
"131199","131199KSLT000023","板橋区","やまと保育園","ヤマトホイクエン","","認可保育園","","東京都","板橋区","大和町","2[sanitize]2","","35.75685","139.70599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/67_yamato/index.htm","","","","","東京都板橋区大和町2[sanitize]2"
"131199","131199KSLT000004","板橋区","弥生保育園","ヤヨイホイクエン","","認可保育園","","東京都","板橋区","弥生町","16[sanitize]3","","35.75313","139.69441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007010.html","","","","","東京都板橋区弥生町16[sanitize]3"
"131199","131199KSLT000065","板橋区","ゆりの木保育園","ユリノキホイクエン","","認可保育園","","東京都","板橋区","赤塚新町","3丁目32[sanitize]11","","35.76918","139.6387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007011.html","","","","","東京都板橋区赤塚新町3[sanitize]32[sanitize]11[sanitize]102"
"131199","131199KSLT000043","板橋区","陽光保育園","ヨウコウホイクエン","","認可保育園","","東京都","板橋区","大谷口上町","23[sanitize]1","","35.74947","139.69404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/76_youkou/index.htm","","","","","東京都板橋区大谷口上町23[sanitize]1"
"131199","131199KSLT000088","板橋区","若木保育園","ワカギホイクエン","","認可保育園","","東京都","板橋区","若木","2丁目11[sanitize]6","","35.77019","139.67436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007012.html","","","","","東京都板橋区若木2[sanitize]11[sanitize]6"
"131199","131199KSLT000048","板橋区","わかたけかなえ保育園","ワカタケカナエホイクエン","","認可保育園","","東京都","板橋区","常盤台","3丁目12[sanitize]15","","35.76264","139.6853","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/95_wakatakekanae/index.htm","","","","","東京都板橋区常盤台3[sanitize]12[sanitize]15"
"131199","131199KSLT000139","板橋区","わかたけ第二保育園","ワカタケダイニホイクエン","","認可保育園","","東京都","板橋区","新河岸","1丁目3[sanitize]5","","35.79412","139.66574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/02_wakatakedaini/index.htm","","","","","東京都板橋区新河岸1[sanitize]3[sanitize]5"
"131199","131199KSLT000021","板橋区","わかたけ保育園","ワカタケホイクエン","","認可保育園","","東京都","板橋区","仲町","45[sanitize]4","","35.75316","139.69581","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/58_wakatake/index.htm","","","","","東京都板橋区仲町45[sanitize]4"
"131199","131199KSLT000099","板橋区","和敬保育園","ワケイホイクエン","","認可保育園","","東京都","板橋区","大原町","3[sanitize]9","","35.76916","139.70054","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/30_wakei/index.htm","","","","","東京都板橋区大原町3[sanitize]9"
"131199","131199KSLT000099","板橋区","板橋向原幼稚園","イタバシムカイハラヨウチエン","","認定こども園（幼稚園型）","","東京都","板橋区","向原","2丁目31[sanitize]3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000099","板橋区","サクラナーサリー成増","サクラナーサリーナリマス","","認可保育園","","東京都","板橋区","成増","3丁目1[sanitize]22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
