"全国地方公共団体コード","ID","地方公共団体名","子育て施設ID","子育て施設名称","年齢","年齢区分","最低入所指数"
"131199","131199KSSN000081","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000962","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000667","板橋区","131199KSLT000118","蓮根保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000504","板橋区","131199KSLT000118","蓮根保育園","1","1歳","63"
"131199","131199KSSN000883","板橋区","131199KSLT000118","蓮根保育園","2","2歳","51"
"131199","131199KSSN000619","板橋区","131199KSLT000118","蓮根保育園","3","3歳先行","56"
"131199","131199KSSN001100","板橋区","131199KSLT000118","蓮根保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000151","板橋区","131199KSLT000118","蓮根保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000749","板橋区","131199KSLT000118","蓮根保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000216","板橋区","131199KSLT000119","高島平つぼみ保育園","0","0歳","59"
"131199","131199KSSN000333","板橋区","131199KSLT000119","高島平つぼみ保育園","1","1歳","61"
"131199","131199KSSN000026","板橋区","131199KSLT000119","高島平つぼみ保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000185","板橋区","131199KSLT000119","高島平つぼみ保育園","3","3歳先行","60"
"131199","131199KSSN000991","板橋区","131199KSLT000119","高島平つぼみ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001132","板橋区","131199KSLT000119","高島平つぼみ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000923","板橋区","131199KSLT000119","高島平つぼみ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000217","板橋区","131199KSLT000120","高島平つくし保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000334","板橋区","131199KSLT000120","高島平つくし保育園","1","1歳","55"
"131199","131199KSSN000027","板橋区","131199KSLT000120","高島平つくし保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000186","板橋区","131199KSLT000120","高島平つくし保育園","3","3歳先行","71"
"131199","131199KSSN000992","板橋区","131199KSLT000120","高島平つくし保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001133","板橋区","131199KSLT000120","高島平つくし保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000924","板橋区","131199KSLT000120","高島平つくし保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000668","板橋区","131199KSLT000121","高島平すみれ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000505","板橋区","131199KSLT000121","高島平すみれ保育園","1","1歳","40"
"131199","131199KSSN000884","板橋区","131199KSLT000121","高島平すみれ保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001101","板橋区","131199KSLT000121","高島平すみれ保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001101","板橋区","131199KSLT000121","高島平すみれ保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000152","板橋区","131199KSLT000121","高島平すみれ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000750","板橋区","131199KSLT000121","高島平すみれ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000627","板橋区","131199KSLT000122","高島平けやき保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000456","板橋区","131199KSLT000122","高島平けやき保育園","1","1歳","61"
"131199","131199KSSN000837","板橋区","131199KSLT000122","高島平けやき保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000587","板橋区","131199KSLT000122","高島平けやき保育園","3","3歳先行","64"
"131199","131199KSSN001064","板橋区","131199KSLT000122","高島平けやき保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000115","板橋区","131199KSLT000122","高島平けやき保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000713","板橋区","131199KSLT000122","高島平けやき保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000669","板橋区","131199KSLT000123","高島平もみじ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000506","板橋区","131199KSLT000123","高島平もみじ保育園","1","1歳","40"
"131199","131199KSSN000885","板橋区","131199KSLT000123","高島平もみじ保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001102","板橋区","131199KSLT000123","高島平もみじ保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001102","板橋区","131199KSLT000123","高島平もみじ保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000153","板橋区","131199KSLT000123","高島平もみじ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000751","板橋区","131199KSLT000123","高島平もみじ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000218","板橋区","131199KSLT000124","高島平くるみ保育園","0","0歳","61"
"131199","131199KSSN000335","板橋区","131199KSLT000124","高島平くるみ保育園","1","1歳","61"
"131199","131199KSSN000028","板橋区","131199KSLT000124","高島平くるみ保育園","2","2歳","62"
"131199","131199KSSN000187","板橋区","131199KSLT000124","高島平くるみ保育園","3","3歳先行","56"
"131199","131199KSSN000993","板橋区","131199KSLT000124","高島平くるみ保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001134","板橋区","131199KSLT000124","高島平くるみ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000925","板橋区","131199KSLT000124","高島平くるみ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000272","板橋区","131199KSLT000125","高島平あやめ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000402","板橋区","131199KSLT000125","高島平あやめ保育園","1","1歳","63"
"131199","131199KSSN000790","板橋区","131199KSLT000125","高島平あやめ保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000559","板橋区","131199KSLT000125","高島平あやめ保育園","3","3歳先行","60"
"131199","131199KSSN001031","板橋区","131199KSLT000125","高島平あやめ保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000082","板橋区","131199KSLT000125","高島平あやめ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000963","板橋区","131199KSLT000125","高島平あやめ保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000273","板橋区","131199KSLT000126","高島平さつき保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000403","板橋区","131199KSLT000126","高島平さつき保育園","1","1歳","51"
"131199","131199KSSN000791","板橋区","131199KSLT000126","高島平さつき保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000560","板橋区","131199KSLT000126","高島平さつき保育園","3","3歳先行","58"
"131199","131199KSSN001032","板橋区","131199KSLT000126","高島平さつき保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000083","板橋区","131199KSLT000126","高島平さつき保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000964","板橋区","131199KSLT000126","高島平さつき保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000336","板橋区","131199KSLT000127","新河岸保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000029","板橋区","131199KSLT000127","新河岸保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000994","板橋区","131199KSLT000127","新河岸保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN000994","板橋区","131199KSLT000127","新河岸保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001135","板橋区","131199KSLT000127","新河岸保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000926","板橋区","131199KSLT000127","新河岸保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000507","板橋区","131199KSLT000128","志村橋保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000886","板橋区","131199KSLT000128","志村橋保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000620","板橋区","131199KSLT000128","志村橋保育園","3","3歳先行","56"
"131199","131199KSSN001103","板橋区","131199KSLT000128","志村橋保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000154","板橋区","131199KSLT000128","志村橋保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000752","板橋区","131199KSLT000128","志村橋保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000274","板橋区","131199KSLT000129","こぶし保育園","0","0歳","61"
"131199","131199KSSN000404","板橋区","131199KSLT000129","こぶし保育園","1","1歳","63"
"131199","131199KSSN000792","板橋区","131199KSLT000129","こぶし保育園","2","2歳","新規受入れなし"
"131199","131199KSSN000561","板橋区","131199KSLT000129","こぶし保育園","3","3歳先行","60"
"131199","131199KSSN001033","板橋区","131199KSLT000129","こぶし保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000084","板橋区","131199KSLT000129","こぶし保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000965","板橋区","131199KSLT000129","こぶし保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000219","板橋区","131199KSLT000130","にりんそう保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000337","板橋区","131199KSLT000130","にりんそう保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000030","板橋区","131199KSLT000130","にりんそう保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000628","板橋区","131199KSLT000131","同援みどり保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000457","板橋区","131199KSLT000131","同援みどり保育園","1","1歳","61"
"131199","131199KSSN000838","板橋区","131199KSLT000131","同援みどり保育園","2","2歳","58"
"131199","131199KSSN000588","板橋区","131199KSLT000131","同援みどり保育園","3","3歳先行","60"
"131199","131199KSSN001065","板橋区","131199KSLT000131","同援みどり保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000116","板橋区","131199KSLT000131","同援みどり保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000714","板橋区","131199KSLT000131","同援みどり保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000220","板橋区","131199KSLT000132","かえで保育園","0","0歳","61"
"131199","131199KSSN000338","板橋区","131199KSLT000132","かえで保育園","1","1歳","61"
"131199","131199KSSN000031","板橋区","131199KSLT000132","かえで保育園","2","2歳","63"
"131199","131199KSSN000188","板橋区","131199KSLT000132","かえで保育園","3","3歳先行","58"
"131199","131199KSSN000995","板橋区","131199KSLT000132","かえで保育園","3","3歳一般","62"
"131199","131199KSSN001136","板橋区","131199KSLT000132","かえで保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000927","板橋区","131199KSLT000132","かえで保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000221","板橋区","131199KSLT000133","こじか保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000339","板橋区","131199KSLT000133","こじか保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000032","板橋区","131199KSLT000133","こじか保育園","2","2歳","56"
"131199","131199KSSN000189","板橋区","131199KSLT000133","こじか保育園","3","3歳先行","65"
"131199","131199KSSN000996","板橋区","131199KSLT000133","こじか保育園","3","3歳一般","58"
"131199","131199KSSN001137","板橋区","131199KSLT000133","こじか保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000928","板橋区","131199KSLT000133","こじか保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000275","板橋区","131199KSLT000134","こじか保育園分園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000405","板橋区","131199KSLT000134","こじか保育園分園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000793","板橋区","131199KSLT000134","こじか保育園分園","2","2歳","新規受入れなし"
"131199","131199KSSN000629","板橋区","131199KSLT000135","白鳩保育園","0","0歳","59"
"131199","131199KSSN000458","板橋区","131199KSLT000135","白鳩保育園","1","1歳","61"
"131199","131199KSSN000839","板橋区","131199KSLT000135","白鳩保育園","2","2歳","60"
"131199","131199KSSN001066","板橋区","131199KSLT000135","白鳩保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001066","板橋区","131199KSLT000135","白鳩保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000117","板橋区","131199KSLT000135","白鳩保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000715","板橋区","131199KSLT000135","白鳩保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000276","板橋区","131199KSLT000136","白鳩保育園分園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000406","板橋区","131199KSLT000136","白鳩保育園分園","1","1歳","51"
"131199","131199KSSN000794","板橋区","131199KSLT000136","白鳩保育園分園","2","2歳","新規受入れなし"
"131199","131199KSSN000222","板橋区","131199KSLT000137","聖マリア保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000340","板橋区","131199KSLT000137","聖マリア保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000033","板橋区","131199KSLT000137","聖マリア保育園","2","2歳","63"
"131199","131199KSSN000190","板橋区","131199KSLT000137","聖マリア保育園","3","3歳先行","52"
"131199","131199KSSN000997","板橋区","131199KSLT000137","聖マリア保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001138","板橋区","131199KSLT000137","聖マリア保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000929","板橋区","131199KSLT000137","聖マリア保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000670","板橋区","131199KSLT000138","つつじ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000508","板橋区","131199KSLT000138","つつじ保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000887","板橋区","131199KSLT000138","つつじ保育園","2","2歳","新規受入れなし"
"131199","131199KSSN001104","板橋区","131199KSLT000138","つつじ保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001104","板橋区","131199KSLT000138","つつじ保育園","3","3歳一般","62"
"131199","131199KSSN000155","板橋区","131199KSLT000138","つつじ保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000753","板橋区","131199KSLT000138","つつじ保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000671","板橋区","131199KSLT000139","わかたけ第二保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000509","板橋区","131199KSLT000139","わかたけ第二保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000888","板橋区","131199KSLT000139","わかたけ第二保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001105","板橋区","131199KSLT000139","わかたけ第二保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001105","板橋区","131199KSLT000139","わかたけ第二保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000156","板橋区","131199KSLT000139","わかたけ第二保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000754","板橋区","131199KSLT000139","わかたけ第二保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000630","板橋区","131199KSLT000140","にじいろ保育園蓮根","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000459","板橋区","131199KSLT000140","にじいろ保育園蓮根","1","1歳","61"
"131199","131199KSSN000840","板橋区","131199KSLT000140","にじいろ保育園蓮根","2","2歳","62"
"131199","131199KSSN000589","板橋区","131199KSLT000140","にじいろ保育園蓮根","3","3歳先行","56"
"131199","131199KSSN001067","板橋区","131199KSLT000140","にじいろ保育園蓮根","3","3歳一般","新規受入れなし"
"131199","131199KSSN000118","板橋区","131199KSLT000140","にじいろ保育園蓮根","4","4歳","新規受入れなし"
"131199","131199KSSN000716","板橋区","131199KSLT000140","にじいろ保育園蓮根","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000631","板橋区","131199KSLT000141","はぁもにぃ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000460","板橋区","131199KSLT000141","はぁもにぃ保育園","1","1歳","新規受入れなし"
"131199","131199KSSN000841","板橋区","131199KSLT000141","はぁもにぃ保育園","2","2歳","新規受入れなし"
"131199","131199KSSN000590","板橋区","131199KSLT000141","はぁもにぃ保育園","3","3歳先行","60"
"131199","131199KSSN001068","板橋区","131199KSLT000141","はぁもにぃ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000119","板橋区","131199KSLT000141","はぁもにぃ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000717","板橋区","131199KSLT000141","はぁもにぃ保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000223","板橋区","131199KSLT000142","舟渡保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000341","板橋区","131199KSLT000142","舟渡保育園","1","1歳","63"
"131199","131199KSSN000034","板橋区","131199KSLT000142","舟渡保育園","2","2歳","43"
"131199","131199KSSN000191","板橋区","131199KSLT000142","舟渡保育園","3","3歳先行","44"
"131199","131199KSSN000998","板橋区","131199KSLT000142","舟渡保育園","3","3歳一般","63"
"131199","131199KSSN001139","板橋区","131199KSLT000142","舟渡保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000930","板橋区","131199KSLT000142","舟渡保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000632","板橋区","131199KSLT000143","明日葉保育園蓮根園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000461","板橋区","131199KSLT000143","明日葉保育園蓮根園","1","1歳","61"
"131199","131199KSSN000842","板橋区","131199KSLT000143","明日葉保育園蓮根園","2","2歳","61"
"131199","131199KSSN000591","板橋区","131199KSLT000143","明日葉保育園蓮根園","3","3歳先行","56"
"131199","131199KSSN001069","板橋区","131199KSLT000143","明日葉保育園蓮根園","3","3歳一般","62"
"131199","131199KSSN000120","板橋区","131199KSLT000143","明日葉保育園蓮根園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000718","板橋区","131199KSLT000143","明日葉保育園蓮根園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000224","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000342","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","1","1歳","61"
"131199","131199KSSN000035","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","2","2歳","67"
"131199","131199KSSN000192","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","3","3歳先行","60"
"131199","131199KSSN000999","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","3","3歳一般","新規受入れなし"
"131199","131199KSSN001140","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","4","4歳","新規受入れなし"
"131199","131199KSSN000931","板橋区","131199KSLT000144","にじいろ保育園坂下二丁目","5","5歳","59"
"131199","131199KSSN000277","板橋区","131199KSLT000145","さくらさくみらい　蓮根","0","0歳","55"
"131199","131199KSSN000407","板橋区","131199KSLT000145","さくらさくみらい　蓮根","1","1歳","61"
"131199","131199KSSN000795","板橋区","131199KSLT000145","さくらさくみらい　蓮根","2","2歳","61"
"131199","131199KSSN000562","板橋区","131199KSLT000145","さくらさくみらい　蓮根","3","3歳先行","52"
"131199","131199KSSN001034","板橋区","131199KSLT000145","さくらさくみらい　蓮根","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000085","板橋区","131199KSLT000145","さくらさくみらい　蓮根","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000966","板橋区","131199KSLT000145","さくらさくみらい　蓮根","5","5歳","63"
"131199","131199KSSN000672","板橋区","131199KSLT000146","さくらさくみらい西台","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000510","板橋区","131199KSLT000146","さくらさくみらい西台","1","1歳","60"
"131199","131199KSSN000889","板橋区","131199KSLT000146","さくらさくみらい西台","2","2歳","61"
"131199","131199KSSN000621","板橋区","131199KSLT000146","さくらさくみらい西台","3","3歳先行","60"
"131199","131199KSSN001106","板橋区","131199KSLT000146","さくらさくみらい西台","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000157","板橋区","131199KSLT000146","さくらさくみらい西台","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000755","板橋区","131199KSLT000146","さくらさくみらい西台","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000673","板橋区","131199KSLT000147","ドリームキッズ板橋　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000511","板橋区","131199KSLT000147","ドリームキッズ板橋　","1","1歳","48"
"131199","131199KSSN000890","板橋区","131199KSLT000147","ドリームキッズ板橋　","2","2歳","新規受入れなし"
"131199","131199KSSN000408","板橋区","131199KSLT000148","板橋一丁目インフィニティ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000796","板橋区","131199KSLT000148","板橋一丁目インフィニティ　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000409","板橋区","131199KSLT000149","Ｍｅｉｓｅｉ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000797","板橋区","131199KSLT000149","Ｍｅｉｓｅｉ　","2","2歳","61"
"131199","131199KSSN000225","板橋区","131199KSLT000150","デイジー小規模保育園・加賀　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000343","板橋区","131199KSLT000150","デイジー小規模保育園・加賀　","1","1歳","60"
"131199","131199KSSN000036","板橋区","131199KSLT000150","デイジー小規模保育園・加賀　","2","2歳","40"
"131199","131199KSSN000226","板橋区","131199KSLT000151","シエル小規模保育園・加賀　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000344","板橋区","131199KSLT000151","シエル小規模保育園・加賀　","1","1歳","61"
"131199","131199KSSN000037","板橋区","131199KSLT000151","シエル小規模保育園・加賀　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000278","板橋区","131199KSLT000152","大山西町インフィニティ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000410","板橋区","131199KSLT000152","大山西町インフィニティ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000798","板橋区","131199KSLT000152","大山西町インフィニティ　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000633","板橋区","131199KSLT000153","大山西町小規模　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000462","板橋区","131199KSLT000153","大山西町小規模　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000843","板橋区","131199KSLT000153","大山西町小規模　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000634","板橋区","131199KSLT000154","木下の保育園中板橋　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000463","板橋区","131199KSLT000154","木下の保育園中板橋　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000844","板橋区","131199KSLT000154","木下の保育園中板橋　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000512","板橋区","131199KSLT000155","氷川町　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000891","板橋区","131199KSLT000155","氷川町　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000674","板橋区","131199KSLT000156","大山金井町インフィニティ　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000513","板橋区","131199KSLT000156","大山金井町インフィニティ　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000892","板橋区","131199KSLT000156","大山金井町インフィニティ　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000227","板橋区","131199KSLT000157","大山らる　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000345","板橋区","131199KSLT000157","大山らる　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000038","板橋区","131199KSLT000157","大山らる　","2","2歳","新規受入れなし"
"131199","131199KSSN000279","板橋区","131199KSLT000158","木下の保育園上板橋　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000411","板橋区","131199KSLT000158","木下の保育園上板橋　","1","1歳","61"
"131199","131199KSSN000799","板橋区","131199KSLT000158","木下の保育園上板橋　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000280","板橋区","131199KSLT000159","メディコール富士見台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000412","板橋区","131199KSLT000159","メディコール富士見台　","1","1歳","61"
"131199","131199KSSN000800","板橋区","131199KSLT000159","メディコール富士見台　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000228","板橋区","131199KSLT000160","HOPPA板橋西口保育園　","0","0歳","61"
"131199","131199KSSN000346","板橋区","131199KSLT000160","HOPPA板橋西口保育園　","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000039","板橋区","131199KSLT000160","HOPPA板橋西口保育園　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000281","板橋区","131199KSLT000161","ＭＩＲＡＴＺ常盤台　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000413","板橋区","131199KSLT000161","ＭＩＲＡＴＺ常盤台　","1","1歳","61"
"131199","131199KSSN000801","板橋区","131199KSLT000161","ＭＩＲＡＴＺ常盤台　","2","2歳","新規受入れなし"
"131199","131199KSSN000282","板橋区","131199KSLT000162","おはよう保育園大山西町　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000414","板橋区","131199KSLT000162","おはよう保育園大山西町　","1","1歳","61"
"131199","131199KSSN000802","板橋区","131199KSLT000162","おはよう保育園大山西町　","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000675","板橋区","131199KSLT000163","帝京わかくさ保育園　","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000514","板橋区","131199KSLT000163","帝京わかくさ保育園　","1","1歳","52"
"131199","131199KSSN000893","板橋区","131199KSLT000163","帝京わかくさ保育園　","2","2歳","51"
"131199","131199KSSN000229","板橋区","131199KSLT000164","東京家政大学ナースリールーム　","0","0歳","61"
"131199","131199KSSN000347","板橋区","131199KSLT000164","東京家政大学ナースリールーム　","1","1歳","62"
"131199","131199KSSN000040","板橋区","131199KSLT000164","東京家政大学ナースリールーム　","2","2歳","新規受入れなし"
"131199","131199KSSN000515","板橋区","131199KSLT000165","家庭福祉員　豊島　由香","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000348","板橋区","131199KSLT000166","家庭福祉員　大場　あや子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000516","板橋区","131199KSLT000167","家庭福祉員　吉田　さち子","1","1歳","新規受入れなし"
"131199","131199KSSN000517","板橋区","131199KSLT000168","家庭福祉員　細田　みゆき","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000518","板橋区","131199KSLT000169","家庭福祉員　鴫　博美","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000464","板橋区","131199KSLT000170","家庭福祉員　宮崎　幸子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000519","板橋区","131199KSLT000171","家庭福祉員　髙野　貴子","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000415","板橋区","131199KSLT000172","家庭福祉員　鶴田　和美","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000676","板橋区","131199KSLT000173","きららの杜小茂根　","0","0歳","１次選考での希望者はすべて入園"
